id,ciclo_id,avaliador_id,avaliado_id,relatorio_id,tipo_id,status_avaliacao,created_at,updated_at
8bdeb103-fd8e-4075-abba-698287807c30,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,14d07ce3-50cf-438d-8434-2e4d4d2ac84e,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
32c40f05-8e7d-4471-8775-56fc15bf6f7e,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,a7a67ce8-255a-4fba-a400-40474abad453,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
8848b439-2497-452c-92d4-a4eb896f896b,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,4f74f5c1-3dcc-4f46-86cd-61838cdcef89,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
b776ad35-752e-423f-8c5a-a71ba78d0782,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,0addf972-931d-49a3-ab2d-7d75b382c2f7,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
43056f0e-f0d3-421b-889e-aaaf70b93614,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,6a513919-2bfe-4d88-adb0-1e347a900786,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
de2faf9c-54dc-4942-a024-29b906875a7a,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,3618c77f-11b7-466f-814f-be0833487eae,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
6da1c61d-e88f-4fed-9e52-d5fb95cb025b,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,0addf972-931d-49a3-ab2d-7d75b382c2f7,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
ee0a5b4e-870d-4b6a-a817-6d48c5348e42,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,0addf972-931d-49a3-ab2d-7d75b382c2f7,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
fb6e93dd-cd95-44d6-89a5-4f3299628ab8,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,0addf972-931d-49a3-ab2d-7d75b382c2f7,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
7f817af1-6101-4816-9e54-c6fe598baca4,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,0addf972-931d-49a3-ab2d-7d75b382c2f7,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
41754930-7cad-4d57-b708-25af65157dfc,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,7f3bfd5a-7a1d-422d-8a14-bf9b0e72d288,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
ad2de742-2c2d-4f92-9044-d5b988d0d9a2,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,7f3bfd5a-7a1d-422d-8a14-bf9b0e72d288,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
61991c07-e184-4494-8282-646128cfa166,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,1c5c02ac-e7ce-4b0a-8b48-8780723c128e,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
5691d94d-6b92-4bf1-adf5-81aa8f19e690,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,1c5c02ac-e7ce-4b0a-8b48-8780723c128e,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
00cd6098-993b-451d-bc52-32f25eb8e415,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,aaedb235-6459-46b2-9177-5cb2f051eed6,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
2280fbd8-ef67-4691-9465-953ca1eb505f,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,aaedb235-6459-46b2-9177-5cb2f051eed6,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
1b42284a-c0eb-47c8-b9ab-31814a5fa8e0,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,5ab6b860-5fc4-4e60-9acb-d1f5d288e3ee,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
c05f8ca9-d406-49a6-8573-5dc28afbdb99,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,5ab6b860-5fc4-4e60-9acb-d1f5d288e3ee,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
78fc0b6c-ed61-4419-a065-fa2a927586f9,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,a03d5712-2c3a-4e9c-9ce4-8aa3777aef33,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
8fc3f3d3-3536-484a-a1dc-d9c6076003bb,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,a03d5712-2c3a-4e9c-9ce4-8aa3777aef33,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
b7373edd-fce9-48f4-a359-b72f3e09398d,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,a03d5712-2c3a-4e9c-9ce4-8aa3777aef33,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
077f5839-f913-4358-8c49-5ddb4ea36556,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,a03d5712-2c3a-4e9c-9ce4-8aa3777aef33,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
9308ff41-bb91-4c7e-b2ec-ed805072aa71,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,a59460c8-8eb2-450a-aefe-a701b56eeb7f,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
5deed1ba-152a-4913-82fe-93d77b8c3a54,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,13991471-dd59-41e1-9be4-7a6b19769b27,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
14def4d6-ebea-4dad-a47d-7b7b354b9815,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,423dd710-cead-432a-af5e-5c5e1fba267e,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
a1d1d4c5-5dea-40bb-a6c9-738d5b0c9daa,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,423dd710-cead-432a-af5e-5c5e1fba267e,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
6b87283b-48d4-44ad-9181-28885bc1915f,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,204b27cf-3d67-4a58-8218-60259be45e8d,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
c6e669f6-dd76-4a23-b5b1-1f07312993f1,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,204b27cf-3d67-4a58-8218-60259be45e8d,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
a2b262a1-cecf-4c35-ab0b-810b0bbbc56d,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,298777c2-d715-4176-94d9-69e589f3bca5,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
a0fb197e-ba16-4a93-90cd-10251f609176,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,298777c2-d715-4176-94d9-69e589f3bca5,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
af95ac61-35e4-4a77-8484-92f5f8126bb8,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,b37b2e17-09d9-48e2-9f6f-9022a10594b8,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
c1bb5b31-16bf-483a-93c9-2f3cca315369,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,b37b2e17-09d9-48e2-9f6f-9022a10594b8,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
46c3e676-17c4-4b76-86c8-cb437c080b56,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,b37b2e17-09d9-48e2-9f6f-9022a10594b8,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
34b3bfc7-79c2-4221-8ae5-2c3b2c71b14b,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,882c31fd-f98c-467e-a277-15d7f96b4745,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
9891990b-db80-416c-a9f2-3da380b4de90,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,882c31fd-f98c-467e-a277-15d7f96b4745,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
563dbfda-ad94-4e75-90fc-d45772e24f7c,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,14d07ce3-50cf-438d-8434-2e4d4d2ac84e,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
c8ad44fd-032b-44fd-a9ba-41805a1ee299,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,14d07ce3-50cf-438d-8434-2e4d4d2ac84e,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
e80929fa-d84b-40f4-ac61-66b9b5ff364b,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,2ead1814-4468-4f48-8a47-356eb94d45aa,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
6d65b514-989b-41c3-a8c5-bb9b49db662f,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,2ead1814-4468-4f48-8a47-356eb94d45aa,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
09a313c4-d5df-4003-a7f4-e109acd8de9d,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,2ead1814-4468-4f48-8a47-356eb94d45aa,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
5892c169-a8d9-47a1-b262-dc1437ad6119,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,2961c6cc-39ac-4c21-8f00-f02637b2a3bf,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
784924b6-deb9-4b13-8a4f-377dd36a67ad,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,2961c6cc-39ac-4c21-8f00-f02637b2a3bf,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
b38f9e3e-7177-4653-b4db-bfa71c220f20,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,2961c6cc-39ac-4c21-8f00-f02637b2a3bf,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
24c6d6bc-4937-4c57-8f83-6da96e235afc,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,2961c6cc-39ac-4c21-8f00-f02637b2a3bf,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
540be9ef-1e91-4034-ad9a-c50abb831d32,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,47d72233-cbb1-47ac-919b-30d89c1b121f,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
cb45ef86-92c2-4d51-a7c2-8dd2f4f2670e,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,47d72233-cbb1-47ac-919b-30d89c1b121f,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
6c46f7fd-2c43-4a04-830e-5128327c904d,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,a3e961ba-fdcb-4554-b02c-0d2135cfe7e4,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
4c32c104-e16e-4cb0-907c-0ca79eb65aac,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,a3e961ba-fdcb-4554-b02c-0d2135cfe7e4,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
5feaf385-d35d-41b1-9241-fc1f3232caeb,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,a3e961ba-fdcb-4554-b02c-0d2135cfe7e4,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
7ef745f7-ba75-4420-950d-c875c26d1e75,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,a3e961ba-fdcb-4554-b02c-0d2135cfe7e4,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
425219e9-6194-4bbb-ac52-7f9ff4c36f48,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,596d63fc-3465-45f6-b1cb-0960aaf986c4,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
9f0a87a1-7ebd-4665-aec8-9d6511c830b9,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,596d63fc-3465-45f6-b1cb-0960aaf986c4,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
cc5c01dd-727e-45c8-bb9e-08aa39986dd4,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,3960be78-e592-40e3-bde7-ff00ce950fe2,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
736bd9c5-bfe6-429c-82ee-8bdc930edaa3,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,3960be78-e592-40e3-bde7-ff00ce950fe2,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
4d5b560a-923c-4e70-a15d-5d8aef8fb900,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,b95bd001-6153-4821-a89b-b1028c7dc14e,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
6da1262c-aab0-461a-870a-98516de36f9f,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,f95cb324-b4f3-45ab-8e0a-028b23d8f84f,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
9e5848f4-06b4-4f26-90a5-c14a60adbbbc,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,f95cb324-b4f3-45ab-8e0a-028b23d8f84f,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
1b3d83ea-4677-442e-a177-4f3935164142,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,6d7fb31c-f4bd-492f-aded-ad72acfd1089,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
c03960dd-619f-433a-8cee-51d6ebc33f8a,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,6d7fb31c-f4bd-492f-aded-ad72acfd1089,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
e30f4e7d-458b-4c14-802b-c882f35490ad,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,6d7fb31c-f4bd-492f-aded-ad72acfd1089,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
25afd40c-c5b6-4215-a873-fef8a535d840,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,6d7fb31c-f4bd-492f-aded-ad72acfd1089,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
225a3620-20da-4cf3-9e01-2550029f9224,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,878f14a1-1c18-41be-b3e4-a3349a6236bd,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
42a69893-ab78-45ff-889b-07bf7c3e5e37,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,878f14a1-1c18-41be-b3e4-a3349a6236bd,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
046a65de-eb30-427c-9646-d08220c7fd06,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,878f14a1-1c18-41be-b3e4-a3349a6236bd,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
1f88e812-9181-428d-944c-7b5f3467cef5,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,f1625425-1a06-438f-87b6-1036fc08ce34,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
c1c76ea9-fe0c-4be7-8e10-8afb60f4b7a0,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,f1625425-1a06-438f-87b6-1036fc08ce34,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
6888979f-7534-4b70-80fa-c1ab779fcdc4,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,b29c7ec0-8e60-41a1-925d-9e5744d7d51b,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
42d16a8b-e582-4644-b62d-f983648077eb,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,b29c7ec0-8e60-41a1-925d-9e5744d7d51b,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
70bf0cb9-697c-42aa-9536-900391bdd485,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,a37d1fcf-e120-4462-9340-95d82df52f6f,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
b9dafa7e-6f88-4f88-b015-3ff63dc234ca,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,a37d1fcf-e120-4462-9340-95d82df52f6f,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
2ddfe055-f90f-4e6c-8412-075657d61eb8,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,a37d1fcf-e120-4462-9340-95d82df52f6f,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
ad5b3685-73c0-4dd0-98cf-c7d81db908b9,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,c4798dec-0eff-44c7-baee-9d9c0fad438a,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
6ec7cbe5-9dcc-4372-8ce2-0e3c72d8406e,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,c4798dec-0eff-44c7-baee-9d9c0fad438a,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
e3514a6e-0053-4224-9c17-7e6586eca75f,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,e5ef2550-8022-4d5e-8110-e68a954847b0,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
9ce9229b-8fd7-41d1-85ab-1c75bd2b226a,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,0436cc77-c6fd-45fd-b15f-5511662fd5fc,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
a46517a9-736a-4dbe-bf66-3f8724801194,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,0436cc77-c6fd-45fd-b15f-5511662fd5fc,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
b90749eb-853a-4e7f-83e6-d4820aed3893,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,4b9b5f1d-1771-496e-b21b-50e75c7e24e0,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
e98f1167-9908-4aca-9095-5b66ed626d01,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,4b9b5f1d-1771-496e-b21b-50e75c7e24e0,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
a1bc1b55-a406-4d83-9aca-7668eebebbb6,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,4b9b5f1d-1771-496e-b21b-50e75c7e24e0,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
0006c6ba-8228-4d8f-8fbe-61552023aa61,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,4b9b5f1d-1771-496e-b21b-50e75c7e24e0,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
1448108b-c59d-4d39-9e82-d23239ff56f7,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,4b9b5f1d-1771-496e-b21b-50e75c7e24e0,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
fa0a768a-61a4-4d56-8320-85e950efe126,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,d80c689f-a14b-42b8-9d8e-638bbb66b98d,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
b9347ed2-998c-4790-87d4-e3b141034f01,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,d80c689f-a14b-42b8-9d8e-638bbb66b98d,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
daa8dfdf-2fbc-4b18-8220-8b367d205faf,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,ac4a793b-9547-4979-8818-806eb548cc55,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
9486cc1c-edac-4a13-8575-5157cc49964f,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,3b06e6d6-d407-46e7-9976-7c60db46aae1,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
9e56db4f-29b7-4a5d-a033-b8d6a8908649,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,3b06e6d6-d407-46e7-9976-7c60db46aae1,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
7ef2c2b3-6184-491e-bc7a-48257699afa8,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,a7a67ce8-255a-4fba-a400-40474abad453,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
e2c3a9fb-60de-459e-99cf-6739e832ae41,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,a7a67ce8-255a-4fba-a400-40474abad453,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
92ae996d-1e9b-4ce6-8a1e-dd7a525c2b2a,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,a03d5712-2c3a-4e9c-9ce4-8aa3777aef33,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
506cc1de-0c18-4e55-82e4-f01ad550668e,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,a59460c8-8eb2-450a-aefe-a701b56eeb7f,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
dbc8625b-bf53-4e23-a705-3fdd049041fd,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,a59460c8-8eb2-450a-aefe-a701b56eeb7f,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
14df688c-90f9-4df8-8751-97113b8b906e,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,a03d5712-2c3a-4e9c-9ce4-8aa3777aef33,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
ef15f851-db63-4879-96cc-36b16cc8dbd8,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,5ab6b860-5fc4-4e60-9acb-d1f5d288e3ee,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
3644a5b2-d1a1-483b-bde0-c9da822fe02d,9dacc860-8518-4d0b-bff6-557ffcf3506c,,,15e9eae2-dc61-4890-b1ab-746243ebb581,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
7086b8c9-e609-4ac5-ac6d-b5fa139eb400,a2d62e61-f1b8-4a48-a525-c6afa7e61641,,,,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
ea2e7ea5-c3d1-4fef-b3b2-30c961927197,a2d62e61-f1b8-4a48-a525-c6afa7e61641,,,5147a8aa-1a44-4bd5-9390-7255060759b1,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
10a9fa67-c840-4a21-b7d2-2a2b3d5af762,a2d62e61-f1b8-4a48-a525-c6afa7e61641,,,5147a8aa-1a44-4bd5-9390-7255060759b1,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
7688c9f1-e4f9-430c-b4ed-2d2f8a1dedad,a2d62e61-f1b8-4a48-a525-c6afa7e61641,,,e1b3485a-0bb2-4d75-8012-af8a1e3fa76d,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
fe839d4b-90f9-4973-ad94-39f23472c184,a2d62e61-f1b8-4a48-a525-c6afa7e61641,,,bf91c683-edeb-48bc-86f6-44e73e795186,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
d9414b00-b8d5-4eed-9acb-8a1170201522,a2d62e61-f1b8-4a48-a525-c6afa7e61641,,,e1b3485a-0bb2-4d75-8012-af8a1e3fa76d,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
65a3aaa7-df17-45bb-8abc-50ff934e5671,a2d62e61-f1b8-4a48-a525-c6afa7e61641,,,beae788a-ca85-4fc9-9cf6-9fd119d3724e,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
9d4b0d80-f463-4867-b808-ad47c471f2dc,a2d62e61-f1b8-4a48-a525-c6afa7e61641,,,bad1f41d-af6b-43cc-a348-f94cda1fe664,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
10255fc0-7f84-4823-98b1-e803215b5a73,a2d62e61-f1b8-4a48-a525-c6afa7e61641,,,fadc7bc7-03e6-4573-87e7-8f5aad29e6e6,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
1b3728ef-7524-4bf2-96f6-63dd18f33b38,a2d62e61-f1b8-4a48-a525-c6afa7e61641,,,bad1f41d-af6b-43cc-a348-f94cda1fe664,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
bd006a92-d9de-494f-8ebd-e5ddd34c6b31,a2d62e61-f1b8-4a48-a525-c6afa7e61641,,,5147a8aa-1a44-4bd5-9390-7255060759b1,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
449e99bf-c708-460d-9834-55de7f1153b0,a2d62e61-f1b8-4a48-a525-c6afa7e61641,,,aedb6488-5e27-480a-b035-1f107e0d0a8a,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
856cbc32-fd1c-4db8-bf8a-0d46513efac9,a2d62e61-f1b8-4a48-a525-c6afa7e61641,,,bf91c683-edeb-48bc-86f6-44e73e795186,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
fa0dc300-a0ff-47ff-865d-c5f3c5138684,a2d62e61-f1b8-4a48-a525-c6afa7e61641,,,808feae0-f4a7-422e-8ef4-0a1bee62c984,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
2f49918a-c6d9-4765-a7b2-ba104a1c4381,a2d62e61-f1b8-4a48-a525-c6afa7e61641,,,fadc7bc7-03e6-4573-87e7-8f5aad29e6e6,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
98bfe80a-4238-412d-9243-f0532486127d,a2d62e61-f1b8-4a48-a525-c6afa7e61641,,,bf91c683-edeb-48bc-86f6-44e73e795186,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
a5592d7f-82df-4f06-adb5-bc5a492a70ef,a2d62e61-f1b8-4a48-a525-c6afa7e61641,,,808feae0-f4a7-422e-8ef4-0a1bee62c984,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
83b19157-10c5-4d0b-b223-80cead267a53,a2d62e61-f1b8-4a48-a525-c6afa7e61641,,,0ffd2982-8f4a-4afd-9ca2-85bed5d84a4b,,Finalizada,2026-03-31T20:00:14+00:00,2026-03-31T20:00:14+00:00
