id,pessoa_id,tipo_contrato,gestor_id,created_at,updated_at
034d81b5-be44-400f-9382-573565b10b0e,60518860-c007-474b-86ff-8d2d86b29c0d,PJ,,2026-03-30T22:38:10+00:00,2026-03-30T22:38:10+00:00
e5631875-c71c-4627-a901-28c92dfb95ff,101315e0-ef93-4e20-8665-a4889a40d055,PJ,,2026-03-30T22:38:10+00:00,2026-03-30T22:38:10+00:00
0a6d7d54-1a0f-4a2c-825d-59dabe7f420e,25a5d8e0-fcb7-470d-ae01-666170edf35e,PJ,,2026-03-30T22:38:10+00:00,2026-03-30T22:38:10+00:00
41b21701-9fe0-44a2-8789-2b2cda3015eb,8909164c-567c-462d-ab51-4f5f83aa1092,PJ,,2026-03-30T22:38:10+00:00,2026-03-30T22:38:10+00:00
d0243649-6c32-4306-ba52-be837e17a8a5,11852eba-6b7f-42ac-ae15-ecad51767a01,PJ,,2026-03-30T22:38:10+00:00,2026-03-30T22:38:10+00:00
4ba70e7a-1d62-4657-bd3b-fd6ec98e3685,bea77bf4-5345-4553-ac01-8ef1c71e2e55,PJ,,2026-03-30T22:38:10+00:00,2026-03-30T22:38:10+00:00
9f49a826-db8e-4272-8ee5-09fe54e2ba09,dfe24707-9398-4443-b391-55ec6bcc14ac,PJ,,2026-03-30T22:38:10+00:00,2026-03-30T22:38:10+00:00
3f096258-8936-40f6-983c-fe3e5df0cdd4,cafbcaf4-6168-4a6d-8fe3-3f27e7fe744d,PJ,,2026-03-30T22:38:10+00:00,2026-03-30T22:38:10+00:00
2342a35c-2b18-4c1a-a28d-8166eafb3977,e457f914-04a4-425b-93b7-021bde4a81cb,PJ,,2026-03-30T22:38:10+00:00,2026-03-30T22:38:10+00:00
880db1ff-d432-4597-9699-c6b9751f969a,e4f45aa7-44e6-465b-a376-a70820d75159,CLT,,2026-03-30T22:38:10+00:00,2026-03-30T22:38:10+00:00
71b2bd0b-c12f-4e7d-9e47-65507299a837,1bd110fa-51fc-4e1e-b02c-6379e77de3f3,PJ,,2026-03-30T22:38:10+00:00,2026-03-30T22:38:10+00:00
90a9a743-2272-4dde-95d8-fd80c1b4b328,d7269659-1154-44fa-8c18-d7750087e89f,PJ,,2026-03-30T22:38:10+00:00,2026-03-30T22:38:10+00:00
