id,colaborador_id,tipo_contrato,status,notas,created_at
245,8c6105cd-ab47-4583-9a55-6f587281172a,W2,inativo,,2026-04-01T15:33:11+00:00
246,f2e19c9b-ba6d-41fe-81b6-70150203a725,W2,inativo,,2026-04-01T15:33:11+00:00
247,caedbe76-ebb0-4fe2-98fc-c5ab55a79106,PJ,inativo,,2026-04-01T15:33:11+00:00
248,d2492b68-01f2-4e89-bacd-84ca1e2be251,PF,inativo,,2026-04-01T15:33:11+00:00
249,d2492b68-01f2-4e89-bacd-84ca1e2be251,PF,inativo,,2026-04-01T15:33:11+00:00
250,bff701d9-e77d-4577-b002-799a72eeb35e,PJ,inativo,,2026-04-01T15:33:11+00:00
251,cd6cdd09-94c9-4ac5-8a2e-07651212e40b,PF,inativo,,2026-04-01T15:33:11+00:00
252,d39d136b-174e-4eaf-9806-d630576b5a9a,PJ,inativo,,2026-04-01T15:33:11+00:00
253,e4b67eae-94bf-42d2-a5d1-0c0a38f67472,PJ,inativo,,2026-04-01T15:33:11+00:00
254,50b24fc6-63a5-4019-b5d7-5cb74c3c6d47,PJ,inativo,A partir da competência maio de 2024 a remuneração passará para R$ 15.0000,2026-04-01T15:33:11+00:00
255,ecc8dba7-abf0-48c9-b891-2fd6c5c87e65,PJ,inativo,,2026-04-01T15:33:11+00:00
256,ecc8dba7-abf0-48c9-b891-2fd6c5c87e65,PJ,inativo,,2026-04-01T15:33:11+00:00
257,ecc8dba7-abf0-48c9-b891-2fd6c5c87e65,PJ,inativo,,2026-04-01T15:33:11+00:00
258,ecc8dba7-abf0-48c9-b891-2fd6c5c87e65,PJ,inativo,,2026-04-01T15:33:11+00:00
259,ecc8dba7-abf0-48c9-b891-2fd6c5c87e65,PJ,inativo,,2026-04-01T15:33:11+00:00
260,96616f78-cd82-4567-bdc8-c4c313b4ec07,PJ,inativo,,2026-04-01T15:33:11+00:00
261,c83e9e00-b7e9-4713-b143-60792b8fa1d3,PJ,inativo,,2026-04-01T15:33:11+00:00
262,0457c850-7ef3-47c7-b607-1862e30b88bb,PJ,inativo,,2026-04-01T15:33:11+00:00
263,ddd8a30c-cb8f-4389-b19d-a4cd833885a6,PJ,inativo,,2026-04-01T15:33:11+00:00
264,664e219a-56ec-4b04-9296-6b7737757910,PJ,inativo,,2026-04-01T15:33:11+00:00
265,664e219a-56ec-4b04-9296-6b7737757910,PJ,inativo,,2026-04-01T15:33:11+00:00
266,4f4efdd7-3d1a-4149-ac9a-3889f10b95d5,PJ,inativo,,2026-04-01T15:33:11+00:00
267,e893122b-7c18-4428-aba2-b7e87f9c1919,PJ,inativo,,2026-04-01T15:33:11+00:00
268,ed4ad452-920d-4e36-bcc3-f708213276b5,PJ,inativo,,2026-04-01T15:33:11+00:00
269,ed4ad452-920d-4e36-bcc3-f708213276b5,PJ,inativo,,2026-04-01T15:33:11+00:00
270,38dd7d79-a65b-43c9-8de9-a619fb8ea7ac,PJ,inativo,,2026-04-01T15:33:11+00:00
271,474d8055-741a-41ae-8e1f-18f96300cdad,PJ,inativo,,2026-04-01T15:33:11+00:00
272,474d8055-741a-41ae-8e1f-18f96300cdad,PJ,inativo,,2026-04-01T15:33:11+00:00
273,d9e9531a-f801-4c2c-b0ae-1e7214804e0e,PJ,inativo,Transferência de Centro de Custo,2026-04-01T15:33:11+00:00
274,d9e9531a-f801-4c2c-b0ae-1e7214804e0e,PJ,inativo,,2026-04-01T15:33:11+00:00
275,f193cdec-aac0-43c5-aa99-d18ee634acfb,1099,inativo,,2026-04-01T15:33:11+00:00
276,5b371a9a-87a5-4ae1-89cd-ac220743989a,CLT,inativo,,2026-04-01T15:33:11+00:00
277,f7073419-1255-4ef5-9aa0-9bc2d3fb6476,1099,inativo,"Anual salary - USD 100.800,00",2026-04-01T15:33:11+00:00
278,11f36679-7db9-4c4e-a08d-295ce7143299,PJ,inativo,,2026-04-01T15:33:11+00:00
279,a610aa08-d0fe-4689-8c77-a0bfe715e63d,PJ,inativo,,2026-04-01T15:33:11+00:00
280,a610aa08-d0fe-4689-8c77-a0bfe715e63d,PJ,inativo,,2026-04-01T15:33:11+00:00
281,dd9464f9-5bc1-49e8-a572-9aebdc3694fa,PJ,inativo,,2026-04-01T15:33:11+00:00
282,426e2317-fae9-47b2-882f-8ec5158df615,PJ,inativo,,2026-04-01T15:33:11+00:00
283,7ac0758d-cced-488e-8d38-fe428f2d7a5c,PJ,inativo,,2026-04-01T15:33:11+00:00
284,5add0417-7e6f-4ff4-a9f6-4c0e015dbbb1,PJ,inativo,,2026-04-01T15:33:11+00:00
285,5add0417-7e6f-4ff4-a9f6-4c0e015dbbb1,PJ,inativo,,2026-04-01T15:33:11+00:00
286,03782c49-64d5-465e-8d9a-18e4e559d140,PJ,inativo,Aguardando assinatura do aditivo,2026-04-01T15:33:11+00:00
287,7d36dea4-b9b0-4381-b6a0-3eec08d97cf6,PJ,inativo,,2026-04-01T15:33:11+00:00
288,03782c49-64d5-465e-8d9a-18e4e559d140,PJ,inativo,,2026-04-01T15:33:11+00:00
289,9d7fdc77-9729-4af0-8324-2dc6d7c073a8,PJ,inativo,,2026-04-01T15:33:11+00:00
290,9d7fdc77-9729-4af0-8324-2dc6d7c073a8,PJ,inativo,,2026-04-01T15:33:11+00:00
291,fea52e3c-ca35-4df1-9fab-03f3ef1403ee,PJ,inativo,Aguardando contrato assinado,2026-04-01T15:33:11+00:00
292,1e70f079-62e7-4934-8098-fab9d17ed24a,PJ,inativo,,2026-04-01T15:33:11+00:00
293,1a04cc7c-447b-47f9-a945-3fbe62032376,PJ,inativo,,2026-04-01T15:33:11+00:00
294,ab7bfb0d-8b5f-4b16-be0e-189da59656ff,PJ,inativo,,2026-04-01T15:33:11+00:00
295,ab7bfb0d-8b5f-4b16-be0e-189da59656ff,PJ,inativo,,2026-04-01T15:33:11+00:00
296,14ea5f4c-6178-49b8-a069-d83b072cb6a5,CLT,inativo,,2026-04-01T15:33:11+00:00
297,e1afcdca-7dc0-469d-babe-77a945fc80a3,PJ,inativo,,2026-04-01T15:33:11+00:00
298,e1afcdca-7dc0-469d-babe-77a945fc80a3,PJ,inativo,,2026-04-01T15:33:11+00:00
299,e1afcdca-7dc0-469d-babe-77a945fc80a3,PJ,inativo,,2026-04-01T15:33:11+00:00
300,e1afcdca-7dc0-469d-babe-77a945fc80a3,PJ,inativo,,2026-04-01T15:33:11+00:00
301,a53257b4-53ba-45fc-b289-1638d21a9df5,PJ,inativo,Teve ajuste na remuneração devido ao adicional de atividades para o CSGO,2026-04-01T15:33:11+00:00
302,aa73a73d-aa13-4371-b059-7146639ba99c,PF,inativo,"Observação contrato

Pagamento Mensal de Elenco Principal. A remuneração devida em razão dos serviços como treinadora no valor de R$ 1.500,00 (mil e quinhentos reais) será reajustada em 20% (vinte por cento), passando a ser de R$ 1.800 (mil e oitocentos reais) a partir do dia 24/03/2022.

1.1.1 Será modificada a redação da Parte 4 (b) da Tabela A para constar o seguinte: b. Pagamento Mensal de Elenco Principal: R$ 1.800,00 (mil e oitocentos reais); c. Pagamento Mensal de Manager: R$ 1.500 (mil e quinhentos reais).

Total 3.300",2026-04-01T15:33:11+00:00
303,aa73a73d-aa13-4371-b059-7146639ba99c,PF,inativo,,2026-04-01T15:33:11+00:00
304,ca9becbd-26e5-499e-a596-201860077353,PJ,inativo,,2026-04-01T15:33:11+00:00
305,e7e2ffaa-b51f-4d6a-aef6-a449b4a74781,PJ,inativo,,2026-04-01T15:33:11+00:00
306,a53257b4-53ba-45fc-b289-1638d21a9df5,PJ,inativo,,2026-04-01T15:33:11+00:00
307,39ced93d-0fb0-4c74-b460-63cddc479e54,PJ,inativo,,2026-04-01T15:33:11+00:00
308,39ced93d-0fb0-4c74-b460-63cddc479e54,PJ,inativo,,2026-04-01T15:33:11+00:00
309,aa73a73d-aa13-4371-b059-7146639ba99c,PJ,inativo,"Observação contratual:

Pagamento Mensal de Elenco Principal: R$ 1.500,00 (mil e quinhentos reais);

Pagamento Mensal de Manager: R$ 2.500,00 (dois mil e quinhentos reais).",2026-04-01T15:33:11+00:00
310,e7470cba-1927-4b70-83b7-b6a4b1276153,PJ,inativo,,2026-04-01T15:33:11+00:00
311,aa73a73d-aa13-4371-b059-7146639ba99c,PJ,inativo,,2026-04-01T15:33:11+00:00
312,e7e2ffaa-b51f-4d6a-aef6-a449b4a74781,PJ,inativo,,2026-04-01T15:33:11+00:00
313,39ced93d-0fb0-4c74-b460-63cddc479e54,PJ,inativo,3.000 USD Coach + 570 USD Manager,2026-04-01T15:33:11+00:00
314,39ced93d-0fb0-4c74-b460-63cddc479e54,PJ,inativo,25000 USD Coach + 570 USD Manager,2026-04-01T15:33:11+00:00
315,39ced93d-0fb0-4c74-b460-63cddc479e54,PJ,inativo,7.000 BRL Coach + 3.500 BRL Manager,2026-04-01T15:33:11+00:00
316,b3ce0025-d5bb-435f-8c79-f635ce22fd80,PF,inativo,,2026-04-01T15:33:11+00:00
317,2126e5d5-d246-4384-9828-63d3c12d5a2d,PF,inativo,,2026-04-01T15:33:11+00:00
318,2126e5d5-d246-4384-9828-63d3c12d5a2d,PF,inativo,,2026-04-01T15:33:11+00:00
319,8c6105cd-ab47-4583-9a55-6f587281172a,W2,inativo,,2026-04-01T15:33:11+00:00
320,2126e5d5-d246-4384-9828-63d3c12d5a2d,W2,inativo,,2026-04-01T15:33:11+00:00
321,d2492b68-01f2-4e89-bacd-84ca1e2be251,PJ,inativo,,2026-04-01T15:33:11+00:00
322,d2492b68-01f2-4e89-bacd-84ca1e2be251,PF,inativo,,2026-04-01T15:33:11+00:00
323,d2492b68-01f2-4e89-bacd-84ca1e2be251,PF,inativo,,2026-04-01T15:33:11+00:00
324,3da901f3-180c-46ca-b52a-5cfe4aa55efc,W2,inativo,,2026-04-01T15:33:11+00:00
325,3bc1aa15-4b1b-4df1-91e9-01bd0f16c7b4,PF,inativo,,2026-04-01T15:33:11+00:00
326,3bc1aa15-4b1b-4df1-91e9-01bd0f16c7b4,W2,inativo,,2026-04-01T15:33:11+00:00
327,3bc1aa15-4b1b-4df1-91e9-01bd0f16c7b4,PF,inativo,,2026-04-01T15:33:11+00:00
328,3bc1aa15-4b1b-4df1-91e9-01bd0f16c7b4,W2,inativo,,2026-04-01T15:33:11+00:00
329,0457c850-7ef3-47c7-b607-1862e30b88bb,PJ,inativo,Não localizamos o contrato com o reajuste de 3500 comp 022022,2026-04-01T15:33:11+00:00
330,2126e5d5-d246-4384-9828-63d3c12d5a2d,PF,inativo,,2026-04-01T15:33:11+00:00
331,0457c850-7ef3-47c7-b607-1862e30b88bb,PJ,inativo,,2026-04-01T15:33:11+00:00
332,efaa0edc-479f-4fd7-9c92-c6dedd339cf5,PJ,inativo,,2026-04-01T15:33:11+00:00
333,6258a304-9034-44d1-88dc-d904ade63f07,PJ,inativo,,2026-04-01T15:33:11+00:00
334,6258a304-9034-44d1-88dc-d904ade63f07,PJ,inativo,,2026-04-01T15:33:11+00:00
335,6258a304-9034-44d1-88dc-d904ade63f07,PJ,inativo,,2026-04-01T15:33:11+00:00
336,6258a304-9034-44d1-88dc-d904ade63f07,PJ,inativo,,2026-04-01T15:33:11+00:00
337,6258a304-9034-44d1-88dc-d904ade63f07,PJ,inativo,,2026-04-01T15:33:11+00:00
338,09ddaf73-4a42-42ae-92fa-fc0657d07568,PF,inativo,,2026-04-01T15:33:11+00:00
339,c69d05e3-16a6-4c28-b7b0-dd788e8b0b63,PF,inativo,,2026-04-01T15:33:11+00:00
340,c69d05e3-16a6-4c28-b7b0-dd788e8b0b63,PF,inativo,,2026-04-01T15:33:11+00:00
341,09ddaf73-4a42-42ae-92fa-fc0657d07568,PF,inativo,,2026-04-01T15:33:11+00:00
342,09ddaf73-4a42-42ae-92fa-fc0657d07568,PF,inativo,,2026-04-01T15:33:11+00:00
343,b0057206-0765-49bb-9095-d46a352d6081,Estágio,inativo,,2026-04-01T15:33:11+00:00
344,7d96c317-be51-4fbf-a0dc-51aa89f72f4f,PJ,inativo,,2026-04-01T15:33:11+00:00
345,d1cda6be-6cc4-488b-9375-31921f9d998f,PJ,inativo,,2026-04-01T15:33:11+00:00
346,d1cda6be-6cc4-488b-9375-31921f9d998f,PJ,inativo,,2026-04-01T15:33:11+00:00
347,d1cda6be-6cc4-488b-9375-31921f9d998f,PJ,inativo,,2026-04-01T15:33:11+00:00
348,707a95ab-689a-4a67-b7dc-92ffb55d41c3,PJ,inativo,,2026-04-01T15:33:11+00:00
349,c736c414-19e5-4b3b-bd00-0ca5ae639f1f,PJ,inativo,,2026-04-01T15:33:11+00:00
350,00f71b01-c55c-4437-a0a7-d95da6ebd5b2,PJ,inativo,,2026-04-01T15:33:11+00:00
351,00f71b01-c55c-4437-a0a7-d95da6ebd5b2,PJ,inativo,,2026-04-01T15:33:11+00:00
352,54883200-ee36-4ba3-8644-11696c04b002,PJ,inativo,,2026-04-01T15:33:11+00:00
353,4ae2bbde-460a-40fd-bffa-25030b8931f1,CLT,inativo,,2026-04-01T15:33:11+00:00
354,9d9b72ff-429b-4a6b-b1a3-d788f749f35a,Estágio,inativo,,2026-04-01T15:33:11+00:00
355,636092ec-f326-4835-9678-5d9059450df8,PJ,inativo,,2026-04-01T15:33:11+00:00
356,636092ec-f326-4835-9678-5d9059450df8,PJ,inativo,,2026-04-01T15:33:11+00:00
357,5bd45dd7-579d-4103-87f7-30ed2d35b4d7,PF,inativo,,2026-04-01T15:33:11+00:00
358,eb9e510f-3409-475f-914a-4fc7eadd7a2e,PJ,inativo,,2026-04-01T15:33:11+00:00
359,0ed75242-a209-46ee-848b-487a131f01ae,PF,inativo,,2026-04-01T15:33:11+00:00
360,125267e2-981c-474d-923b-4390fefcafa7,PJ,inativo,,2026-04-01T15:33:11+00:00
361,125267e2-981c-474d-923b-4390fefcafa7,PJ,inativo,,2026-04-01T15:33:11+00:00
362,0669d721-853e-40b3-a81b-52a078e5a3d8,PF,inativo,,2026-04-01T15:33:11+00:00
363,1e3831be-6a6f-4482-b79e-b6abeaa6c1ed,PF,inativo,,2026-04-01T15:33:11+00:00
364,93721b07-09a3-4900-87ec-20cfe10bba7f,PJ,inativo,,2026-04-01T15:33:11+00:00
365,ec5f37a9-95e5-40d2-be0e-a98a437c4a6e,PF,inativo,,2026-04-01T15:33:11+00:00
366,6b16d3a8-350c-4c11-a796-815ccde7c3db,PF,inativo,,2026-04-01T15:33:11+00:00
367,6b16d3a8-350c-4c11-a796-815ccde7c3db,PF,inativo,,2026-04-01T15:33:11+00:00
368,b51381c9-42bb-4bc7-9de0-7e49ad0d4a10,PF,inativo,,2026-04-01T15:33:11+00:00
369,69ccdea7-6e07-40d0-a063-47e12f53704c,PF,inativo,,2026-04-01T15:33:11+00:00
370,69ccdea7-6e07-40d0-a063-47e12f53704c,W2,inativo,,2026-04-01T15:33:11+00:00
371,a94702ef-d1fa-424b-843f-5b06282025dd,PJ,inativo,,2026-04-01T15:33:11+00:00
372,a94702ef-d1fa-424b-843f-5b06282025dd,PJ,inativo,,2026-04-01T15:33:11+00:00
373,ef66d4ba-3683-470e-8a80-c6f15cc77bd4,PJ,inativo,,2026-04-01T15:33:11+00:00
374,a94702ef-d1fa-424b-843f-5b06282025dd,PJ,inativo,,2026-04-01T15:33:11+00:00
375,6ba0ee3e-5a2d-4c5c-a714-c8a3de2a34e0,W2,inativo,,2026-04-01T15:33:11+00:00
376,ef66d4ba-3683-470e-8a80-c6f15cc77bd4,PJ,inativo,,2026-04-01T15:33:11+00:00
377,a921262a-a911-44bc-b879-89f5055acab5,PJ,inativo,,2026-04-01T15:33:11+00:00
378,ef66d4ba-3683-470e-8a80-c6f15cc77bd4,PJ,inativo,,2026-04-01T15:33:11+00:00
379,ff852d9e-66a7-4817-9ab7-09f2afa24255,PJ,inativo,,2026-04-01T15:33:11+00:00
380,679fa685-22a1-454c-977c-8c9a278c779b,PJ,inativo,Exigência da Riot,2026-04-01T15:33:11+00:00
381,ff852d9e-66a7-4817-9ab7-09f2afa24255,PJ,inativo,,2026-04-01T15:33:11+00:00
382,2af74977-7b5e-4f72-84c2-566be73ece05,PJ,inativo,,2026-04-01T15:33:11+00:00
383,2af74977-7b5e-4f72-84c2-566be73ece05,PJ,inativo,,2026-04-01T15:33:11+00:00
384,abf40902-e5d8-44e4-8f8a-9e01d988d421,PF,inativo,,2026-04-01T15:33:11+00:00
385,505f8616-7f60-4a74-bf56-acdf9f7bc25e,PJ,inativo,,2026-04-01T15:33:11+00:00
386,2f19883c-b301-44a1-87d4-351151c7d817,PJ,inativo,,2026-04-01T15:33:11+00:00
387,a94dc58d-c0b7-4061-b93d-89179239a29e,PF,inativo,,2026-04-01T15:33:11+00:00
388,2a60e42c-d6a3-49bc-84ea-e9bb062de328,PJ,inativo,,2026-04-01T15:33:11+00:00
389,d348287f-b3d5-4d30-a928-948b4f1d61ad,PJ,inativo,,2026-04-01T15:33:11+00:00
390,2a60e42c-d6a3-49bc-84ea-e9bb062de328,PJ,inativo,,2026-04-01T15:33:11+00:00
391,2e6440d9-ed53-4358-98a0-2c74ef185282,PJ,inativo,,2026-04-01T15:33:11+00:00
392,2e6440d9-ed53-4358-98a0-2c74ef185282,PJ,inativo,,2026-04-01T15:33:11+00:00
393,dc012455-9c62-4e6a-b1a3-bc9ef7d69774,PJ,inativo,,2026-04-01T15:33:11+00:00
394,2e6440d9-ed53-4358-98a0-2c74ef185282,PJ,inativo,,2026-04-01T15:33:11+00:00
395,bb3e4b00-a1d1-4ee5-9a29-30d032d68b75,PJ,inativo,,2026-04-01T15:33:11+00:00
396,48dd440d-c21c-4494-84f6-8217820c556e,PJ,inativo,,2026-04-01T15:33:11+00:00
397,faf49ea1-bebc-47f6-acfe-838128f63a5f,PF,inativo,,2026-04-01T15:33:11+00:00
398,857f460b-4ae4-4115-811e-329295467095,PF,inativo,,2026-04-01T15:33:11+00:00
399,e1a4c26f-96e0-4e6c-a5bd-b4d5192cff62,PF,inativo,,2026-04-01T15:33:11+00:00
400,46dbdd56-2340-450b-adba-3dfa7b8b26f7,PJ,inativo,,2026-04-01T15:33:11+00:00
401,3e003051-618b-4996-ab7b-6e0c7988a392,PF,inativo,,2026-04-01T15:33:11+00:00
402,69ab530e-315f-419d-b854-77e705d46e1c,Estágio,inativo,,2026-04-01T15:33:11+00:00
403,50e523a5-f90c-473e-9383-e6ceec700971,PJ,inativo,,2026-04-01T15:33:11+00:00
404,3723eee1-a0ba-44a2-95a7-283899bb7f69,PJ,inativo,,2026-04-01T15:33:11+00:00
405,75953a67-03b5-4d9f-8105-c5bf5f3c1634,PJ,inativo,,2026-04-01T15:33:11+00:00
406,426e2317-fae9-47b2-882f-8ec5158df615,PJ,inativo,,2026-04-01T15:33:11+00:00
407,505f8616-7f60-4a74-bf56-acdf9f7bc25e,PJ,inativo,,2026-04-01T15:33:11+00:00
408,6c2e2547-1cb0-4a01-9847-482c10336269,PJ,inativo,,2026-04-01T15:33:11+00:00
409,cb69094e-87e3-41aa-8d7f-2dde521913d8,PF,inativo,,2026-04-01T15:33:11+00:00
410,bb0df5ca-5291-4c09-82a9-c661b5281b41,PJ,inativo,,2026-04-01T15:33:11+00:00
411,664bc436-a1ec-4d07-8836-1411e47abf8e,PF,inativo,,2026-04-01T15:33:11+00:00
412,821ae348-713f-4cf2-bd28-50151e828d52,PF,inativo,,2026-04-01T15:33:11+00:00
413,9252af91-27b8-45cd-95fb-05905ced6f54,PF,inativo,,2026-04-01T15:33:11+00:00
414,bdf94b6b-203a-4c8b-8bea-37b1b25b40bf,PF,inativo,,2026-04-01T15:33:11+00:00
415,6228eb32-2fbe-46d2-92cf-f697fe537d23,PF,inativo,,2026-04-01T15:33:11+00:00
416,679fa685-22a1-454c-977c-8c9a278c779b,PJ,inativo,,2026-04-01T15:33:11+00:00
417,ceb273e3-20db-4378-ae12-c4f6a84d91e0,PJ,inativo,,2026-04-01T15:33:11+00:00
418,1aaf143f-e171-45ce-a5f6-a25e5a59c558,PJ,inativo,,2026-04-01T15:33:11+00:00
419,0b68af5f-14c9-4620-a98f-bd54f2d8d3be,PJ,inativo,,2026-04-01T15:33:11+00:00
420,655da4d6-acb8-4881-a0f0-53bb5829aa3d,PJ,inativo,,2026-04-01T15:33:11+00:00
421,6e2f4368-8f13-4579-81e7-04289e770968,PJ,inativo,,2026-04-01T15:33:11+00:00
422,be16bced-3156-4265-a6a6-fc10e8d56dd8,PF,inativo,,2026-04-01T15:33:11+00:00
423,fdc8adea-23b0-483f-9530-6fd6301a6e1f,PJ,inativo,,2026-04-01T15:33:11+00:00
424,c5e7f4fc-8ff2-49e2-b690-7c3df959528f,PJ,ativo,,2026-04-01T15:33:11+00:00
425,332256f5-9c3f-4f28-bbcc-f07327179ec9,PJ,inativo,,2026-04-01T15:33:11+00:00
426,114d9a4d-44ae-4245-8a9b-e3683752b125,PJ,inativo,Alteração de CNPJ,2026-04-01T15:33:11+00:00
427,423c68e2-4704-492a-bca0-2c94df111d24,PJ,inativo,,2026-04-01T15:33:11+00:00
428,45a589ec-9002-4f6a-bf50-607b7543f761,PJ,inativo,,2026-04-01T15:33:11+00:00
429,55b6e1a6-7680-4578-a414-143c9ba6f8d8,W2,inativo,"Salário Anual 60.000/ 26 = 2.307,69 x 2 (a maioria dos meses tem duas 6 feiras, sexta sim e não bi weekly)

4.615,38",2026-04-01T15:33:11+00:00
430,50b24fc6-63a5-4019-b5d7-5cb74c3c6d47,PJ,inativo,"1.1. Alteração da Remuneração. Acordam as Partes em alterar a remuneração da Contratada para o montante bruto mensal de R$ 37.000,00 (trinta e sete mil reais) entre 01/01/2024 e 30/04/2024 e para o montante bruto mensal de R$ 22.000,00 (vinte e dois mil reais) pelo restante do prazo contratual.

1.1.1. As Partes, de comum acordo, decidem alterar a redação da Cláusula 3.1. do Contrato, a qual passa a vigorar com a seguinte nova redação:

“3.1. Remuneração. Como contraprestação pelos serviços prestados, a Contratada receberá os seguintes montantes brutos: (i) R$ 37.000,00 (trinta e sete mil reais) referentes aos meses de janeiro de 2024 a abril de 2024; e (ii) R$ 22.000,00 (vinte e dois mil reais) referentes ao restante do prazo contratual.",2026-04-01T15:33:11+00:00
431,aa73a73d-aa13-4371-b059-7146639ba99c,PJ,inativo,,2026-04-01T15:33:11+00:00
432,2a60e42c-d6a3-49bc-84ea-e9bb062de328,PJ,inativo,,2026-04-01T15:33:11+00:00
433,9d9b72ff-429b-4a6b-b1a3-d788f749f35a,Estágio,inativo,,2026-04-01T15:33:11+00:00
434,55b6e1a6-7680-4578-a414-143c9ba6f8d8,W2,inativo,"Salário Anual 35.000/ 26 = 1.346,15 x 2 (a maioria dos meses tem duas 6 feiras, sexta sim e não bi weekly)

2.692,30",2026-04-01T15:33:11+00:00
435,65c57deb-aac8-402f-8968-b3c4e579ed44,PJ,inativo,,2026-04-01T15:33:11+00:00
436,435d9a71-2648-4f79-853c-fda116d72b37,PJ,inativo,,2026-04-01T15:33:11+00:00
437,3a191e34-5f2a-4723-845e-b176d13fb9f4,PF,inativo,,2026-04-01T15:33:11+00:00
438,abe5cb46-e225-4d97-b88a-4cb3f1242df4,PF,inativo,,2026-04-01T15:33:11+00:00
439,11fda986-4102-4ec7-8f1f-e6f3e31363e1,PJ,inativo,,2026-04-01T15:33:11+00:00
440,0d9f9314-e1fc-46c2-b402-b7572d0bbd80,PF,inativo,,2026-04-01T15:33:11+00:00
441,e0da3c06-639e-4029-b0bc-fa6f29cef6dd,PF,inativo,,2026-04-01T15:33:11+00:00
442,e8b8f583-2156-4490-b61c-e676abe9eaee,W2,inativo,,2026-04-01T15:33:11+00:00
443,e8b8f583-2156-4490-b61c-e676abe9eaee,W2,inativo,,2026-04-01T15:33:11+00:00
444,e8b8f583-2156-4490-b61c-e676abe9eaee,W2,inativo,,2026-04-01T15:33:11+00:00
445,56f37beb-b24b-4703-a784-65c236ba5516,W2,inativo,,2026-04-01T15:33:11+00:00
446,56f37beb-b24b-4703-a784-65c236ba5516,W2,inativo,,2026-04-01T15:33:11+00:00
447,56f37beb-b24b-4703-a784-65c236ba5516,W2,inativo,,2026-04-01T15:33:11+00:00
448,56f37beb-b24b-4703-a784-65c236ba5516,W2,inativo,,2026-04-01T15:33:11+00:00
449,658772b7-266a-4e65-a032-c89786d6533c,W2,inativo,Acordo contratual![](https://zazos.imgix.net/5b917fb3-0a99-4cbc-9afa-c92eb9ceb6b3/2f140cd7-1bfa-4391-afdb-062ae2e669c3?max-w=800&amp;s=22a509ae193ca19e4214340ddfdbaf9f),2026-04-01T15:33:11+00:00
450,658772b7-266a-4e65-a032-c89786d6533c,W2,inativo,,2026-04-01T15:33:11+00:00
451,e75afcb4-7b22-4276-bb73-823e105a0b71,W2,inativo,Acordo contratual![](https://zazos.imgix.net/5b917fb3-0a99-4cbc-9afa-c92eb9ceb6b3/735a0448-6687-4650-9070-76dbd6b0cea3?max-w=800&amp;s=10b1fb5029c7e05269e8edd7bd42c31e),2026-04-01T15:33:11+00:00
452,658772b7-266a-4e65-a032-c89786d6533c,W2,inativo,Anual Salary - 84.000,2026-04-01T15:33:11+00:00
453,ba22d46b-2942-4e0b-b2e3-dec43cd8c20f,W2,inativo,,2026-04-01T15:33:11+00:00
454,658772b7-266a-4e65-a032-c89786d6533c,PF,inativo,,2026-04-01T15:33:11+00:00
455,e75afcb4-7b22-4276-bb73-823e105a0b71,W2,inativo,,2026-04-01T15:33:11+00:00
456,e75afcb4-7b22-4276-bb73-823e105a0b71,W2,inativo,,2026-04-01T15:33:11+00:00
457,e75afcb4-7b22-4276-bb73-823e105a0b71,PF,inativo,,2026-04-01T15:33:11+00:00
458,b3d1d4db-ea8f-4311-9476-b5db8e2a5ee0,W2,inativo,,2026-04-01T15:33:11+00:00
459,cd6cdd09-94c9-4ac5-8a2e-07651212e40b,W2,inativo,Acordo contratual![](https://zazos.imgix.net/5b917fb3-0a99-4cbc-9afa-c92eb9ceb6b3/c43785b5-4d09-4c92-9fc8-0ae3023c9e45?max-w=800&amp;s=b733df18e45863899984bc751e8db7be),2026-04-01T15:33:11+00:00
460,b3d1d4db-ea8f-4311-9476-b5db8e2a5ee0,W2,inativo,,2026-04-01T15:33:11+00:00
461,b3d1d4db-ea8f-4311-9476-b5db8e2a5ee0,W2,inativo,,2026-04-01T15:33:11+00:00
462,01fb34fb-ca10-457c-997b-3b29abe27846,W2,inativo,,2026-04-01T15:33:11+00:00
463,01fb34fb-ca10-457c-997b-3b29abe27846,W2,inativo,,2026-04-01T15:33:11+00:00
464,cd6cdd09-94c9-4ac5-8a2e-07651212e40b,W2,inativo,,2026-04-01T15:33:11+00:00
465,82b83878-6ef0-45ab-804a-3ef8603f646e,W2,inativo,,2026-04-01T15:33:11+00:00
466,cd6cdd09-94c9-4ac5-8a2e-07651212e40b,W2,inativo,,2026-04-01T15:33:11+00:00
467,cd6cdd09-94c9-4ac5-8a2e-07651212e40b,PF,inativo,,2026-04-01T15:33:11+00:00
468,80b2536b-6a42-4397-bef5-da6a42cfb0db,W2,inativo,,2026-04-01T15:33:11+00:00
469,f2e19c9b-ba6d-41fe-81b6-70150203a725,W2,inativo,,2026-04-01T15:33:11+00:00
470,2ba23106-794b-4295-9f28-18687dd454c3,W2,inativo,,2026-04-01T15:33:11+00:00
471,9d25b093-a632-4f4b-9fb3-11b99e1b1502,W2,inativo,,2026-04-01T15:33:11+00:00
472,85aba37a-d7fa-48e8-9161-d06d833c0612,W2,inativo,,2026-04-01T15:33:11+00:00
473,0c1623cc-6c1f-4fe6-9b53-89bbc31519d8,W2,inativo,,2026-04-01T15:33:11+00:00
474,538a18cb-68d7-4e02-9ec5-2faa7068f1b1,PF,inativo,,2026-04-01T15:33:11+00:00
