id,pessoa_id,tipo_admissao_id,tipo_contrato,n1_id,n2_id,n3_id,responsavel_rh_id,cargo_id,beneficios_ids,status_dados_pessoais,etapa_atual_id,observacao,gestor_id,primeiro_emprego_clt,created_at,updated_at
5a7e3bcc-43b9-49ba-bb99-daf7cf298f4d,0e746117-99a1-4f9b-8203-c71d9fbd6fa8,,Cooperado,,,,01489a6c-be81-4ee6-8576-fb1b4ff8fbbc,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
8ac1ea74-8598-494a-9add-1c9156440357,62a3d774-a64b-4c62-84d7-d72eb5ed3580,,Cooperado,,,,01489a6c-be81-4ee6-8576-fb1b4ff8fbbc,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
a6987f13-65ce-4809-aade-c63e7c77737c,b392faba-b463-487d-88ae-7b84f625fdae,,PJ,,,,38e4d267-ade2-4df0-a4e1-4613fbc017d4,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
e0bf40f5-caf0-4066-bd45-d0134376a0f1,99de066f-4d6c-48e7-925c-5002a426856f,,Cooperado,,,,38e4d267-ade2-4df0-a4e1-4613fbc017d4,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
f056bbb7-919e-4261-9f20-313137cdcde4,17b51972-bf27-4758-85bc-820154ddae31,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
522b84e1-f115-4ef2-932e-e290699b6f91,18b09e8d-9d1d-4e29-b6a7-23f51a874125,,CLT,,,,38e4d267-ade2-4df0-a4e1-4613fbc017d4,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
ec816889-90a9-4fe7-b5cf-d3e839eea4e3,b24745b9-cf91-49b1-a3e1-b42354dc36e8,,Cooperado,,,,38e4d267-ade2-4df0-a4e1-4613fbc017d4,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
235586e1-2ad5-4241-9ba1-74fc5d644075,f5be1b48-b306-465a-85e9-583198adb06b,,PJ,,,,38e4d267-ade2-4df0-a4e1-4613fbc017d4,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
a256ebfd-5378-4dd5-b41d-4adeba86f255,e7b86907-1331-4aa8-b381-56b1e6e16e37,,Cooperado,,,,38e4d267-ade2-4df0-a4e1-4613fbc017d4,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
43481bea-b15f-414a-ac53-5fe421ccaa35,f6455d0a-47e0-43cb-a484-8a8c5386a6f4,,Cooperado,,,,38e4d267-ade2-4df0-a4e1-4613fbc017d4,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
1e23b05b-e547-43f3-a280-c32c2d875650,d48c78f9-eda6-482b-b82e-12f295927fe0,,Cooperado,,,,38e4d267-ade2-4df0-a4e1-4613fbc017d4,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
f484850c-4009-4145-80d6-13ebebbe80b1,238bfd4d-3cb7-4f66-8593-5b77ac91feeb,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
a8f0ad8d-cd9d-4056-8aa8-89e703c783d2,94856cd0-44cb-4118-a48a-2a8556393b6f,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
b36e40ec-f79f-49ce-a756-8b27c8a73f3b,bb802c8b-7f87-4292-a0a7-14ab7c99ec51,,Cooperado,,,,38e4d267-ade2-4df0-a4e1-4613fbc017d4,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
b955673e-88eb-4d35-938d-3c9ca8f14453,14255f14-f5f9-400c-9721-a7d1d1a94014,,PJ,,,,38e4d267-ade2-4df0-a4e1-4613fbc017d4,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
1fb9a8fa-277f-4906-99c4-9a311e5f1134,6e38adb9-86f1-4dbf-a5fc-5fbb76b48a00,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
7c6d375f-a5da-4546-b5b1-d051dc9cb795,a81cf904-437e-4945-a4eb-6a2ed1cc674a,,PJ,,,,1ecd492c-6d85-4bc8-a4c8-393d1c705c4a,,,Aguardando Preenchimento,,"Pagamento mensal fixo de $2,000.00

Comissões no primeiro ano da venda - 3%

Comissões no segundo ano da venda - 2%

Comissões a partir do terceiro ano da venda - 1%

\-

Comissões vendas indiretas (primeiro ano da venda) - 2%

Comissões vendas indiretas (após segundo ano da venda) - 1%",,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
ebaf8b1f-43bc-4748-93d6-880951bd3f26,6124fda4-beac-48f8-a29f-6fb3e5a9dbee,,PJ,,,,38e4d267-ade2-4df0-a4e1-4613fbc017d4,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
27f5571d-b216-431f-9f98-6ea6cc11b9ef,62cce8ff-38da-4542-a23e-1fba7298faac,,Cooperado,,,,38e4d267-ade2-4df0-a4e1-4613fbc017d4,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
5f334196-0e84-4b44-b135-2050209f807d,27ae1e45-827b-4704-9730-0d2371784c8e,,PJ,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
662eba23-c128-4e73-876c-7c727d065f4b,4325526b-fa3a-4c46-9b6b-576a7980ce6a,,PJ,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
9eabdc6d-86bb-4519-9aae-62da6eddf5bb,c1232f7a-61be-4b28-bbee-c0ba3ee93c1f,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
bb60ce61-2824-4d1d-ab5d-41a696a51483,a85b5939-669b-42cf-b785-990808e18a58,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
4db625b3-5bbc-46f1-a420-c7ec0bb452b3,d3c1f9c6-c643-4f12-931a-7d3dd9596a61,,PJ,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
bb2e1608-99ba-42e0-8673-7b2a960d0226,d8a718e2-647c-47c7-8c95-f3c6b105dd90,,Cooperado,,,,404333d5-77ed-4199-a54e-e1a97579ee48,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
91f7bc5a-4ea3-415c-a84b-42161efd2afd,9ea3c273-6fa4-47d3-9c43-aad2113c7e58,,Cooperado,,,,38e4d267-ade2-4df0-a4e1-4613fbc017d4,,,,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
28dc60e2-f322-41d3-a1fa-40a47d7bb7c1,d4ab9ac9-10a8-40ee-8960-fa35c07dd048,,Cooperado,,,,38e4d267-ade2-4df0-a4e1-4613fbc017d4,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
319876e2-01c7-4d91-88d3-2be1b49e4770,b3cc08bd-4865-4345-a5ae-374cb9020c87,,PJ,,,,38e4d267-ade2-4df0-a4e1-4613fbc017d4,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
8a00f22b-4767-49a2-8c90-7a59ea3d2344,7ec48357-ec0d-4649-aee5-89ee10d92832,,Cooperado,,,,38e4d267-ade2-4df0-a4e1-4613fbc017d4,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
f7dbc5a6-f4b7-488b-a40f-2bb2ae781afb,abe16c23-3e34-46bf-afe9-d5eb9b514196,,Cooperado,,,,38e4d267-ade2-4df0-a4e1-4613fbc017d4,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
c6b28611-bff2-45d1-965a-92ab13f81cc0,8e9edba4-2ec5-43d3-ada9-a178cbd1aa38,,PJ,,,,38e4d267-ade2-4df0-a4e1-4613fbc017d4,,,Aguardando Preenchimento,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
079752db-ba2f-4c12-81f3-dd7766dd8744,35705bf1-86e2-4bd4-907b-d26f1926cec4,,Cooperado,,,,38e4d267-ade2-4df0-a4e1-4613fbc017d4,,,Preenchido,,,,false,2026-03-31T23:45:53+00:00,2026-03-31T23:45:53+00:00
