id,pessoa_id,tipo_movimentacao,data_solicitacao,data_efetivacao,valor_anterior,valor_novo,cargo_anterior_id,cargo_novo_id,marca_anterior_id,marca_nova_id,departamento_anterior_id,departamento_novo_id,unidade_negocio_anterior_id,unidade_negocio_nova_id,empresa_contratante_anterior_id,empresa_contratante_nova_id,tipo_contrato_anterior,tipo_contrato_novo,motivo_movimentacao,solicitante,aprovador,status,observacoes,manager_anterior_id,manager_novo_id,justificativa_rejeicao,created_at,updated_at
722f95f5-f04a-49a1-b677-aea16a283220,6e3f0dd1-0763-4b73-9a6f-7f56c52308f0,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2024-07-01,735000,900000,,,,,,,,,,,PJ,PJ,Mérito,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
503bc00c-7f34-43e7-8f85-f01d0008cd33,d62f8ab4-4600-4a0f-aa7d-48c3fb580579,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2023-01-01,400000,465534,,,,,,,,,,,PJ,PJ,Mérito + Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
8529df50-f951-4be3-b00f-6d0a913d43fd,d62f8ab4-4600-4a0f-aa7d-48c3fb580579,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2023-08-01,465534,540000,,,,,,,,,,,PJ,PJ,Promoção,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
269c9201-970e-4e12-a3df-657b62e84bbb,d62f8ab4-4600-4a0f-aa7d-48c3fb580579,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2024-01-01,540000,567000,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
84476e64-0623-4d01-bd5e-16b3007d2c40,d62f8ab4-4600-4a0f-aa7d-48c3fb580579,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2024-07-01,567000,610000,,,,,,,,,,,PJ,PJ,Mérito,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
e3694c44-78c2-41a3-a27c-66cb5f68daae,610f4f4a-c6d4-4180-9c6f-8fe27bc3954c,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2023-01-01,300000,303567,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
e2ca6309-d2cf-4940-b2b8-1772a429e1dc,610f4f4a-c6d4-4180-9c6f-8fe27bc3954c,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2023-08-01,303567,360000,,,,,,,,,,,PJ,PJ,Promoção,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
64aef117-d01f-429c-879e-7ef28060685c,610f4f4a-c6d4-4180-9c6f-8fe27bc3954c,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2024-01-01,360000,409500,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
3ba41d8b-bdb3-4cde-a932-838223dd384c,610f4f4a-c6d4-4180-9c6f-8fe27bc3954c,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2024-02-01,409500,450000,,,,,,,,,,,PJ,PJ,Promoção,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
29ba43ea-f601-4b21-aa05-e74caf703fab,610f4f4a-c6d4-4180-9c6f-8fe27bc3954c,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2024-07-01,450000,570000,,,,,,,,,,,PJ,PJ,Mérito,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
e8285c83-b704-4fa3-a511-7a1ea1938f87,54b4fbcd-2a63-45c5-bb6b-11e0b1431d4f,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2024-01-01,300000,305400,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
c004b8c9-85ce-4513-bd6d-5ca9f79e1c9b,54b4fbcd-2a63-45c5-bb6b-11e0b1431d4f,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2024-07-01,305400,350000,,,,,,,,,,,PJ,PJ,Mérito,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
136f9d1e-dcaf-4255-b811-8ff4559ba4dd,54b4fbcd-2a63-45c5-bb6b-11e0b1431d4f,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-05-01,450000,517500,,,,,,,,,,,PJ,PJ,Mérito + Mudança de Cargo,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
e1979811-8aca-48c9-b8c2-f758fdf049c2,fc83168a-60a4-45b8-af9b-82b7080c5a3d,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,1100000,1127123,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
a84a7a83-dcc2-4462-9c4b-1cc491262285,6e3f0dd1-0763-4b73-9a6f-7f56c52308f0,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,900000,922192,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
4dfcb3fe-2011-4084-b047-a4304c9ceb4f,84efa434-e30f-448d-8e4a-066aa248e43f,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,550000,570116,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
23f7818b-9eac-4c8f-8a25-97d1ac0a7451,b8744668-0860-481e-b623-617a42bb38e9,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,300000,307397,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
8ff787a0-b2aa-47c4-ae25-f9bc6bf628ce,610f4f4a-c6d4-4180-9c6f-8fe27bc3954c,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,570000,584055,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
0d0af7b7-fd65-4a19-bc5b-e01c3c48bd05,54b4fbcd-2a63-45c5-bb6b-11e0b1431d4f,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,350000,358630,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
4907f898-6f08-495a-aa5b-672ea9acb95e,324a9cab-85ca-4992-9c58-1fb270d49994,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,650000,652582,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
d187c92b-7f16-4dd6-b25c-cc6c3315d164,a8b71b73-2e6c-49f7-9cfe-feac21007d84,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,600000,614795,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
3e1de646-e6b1-4df3-b8f5-47ac1531d2b4,69635779-34ff-4831-90cd-b45d37688cc2,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,2400000,2459178,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
e45e85d4-318b-4b27-b61a-80bfe64374eb,e6dd2cfe-7d08-48b6-8b6b-ecb28bf0850a,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,700000,708726,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
fd26374c-b912-41aa-85a3-5af7a921943c,c22d11de-ed9d-42e2-8960-c201de5e958c,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,2321562,2437640,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
aec210ab-e310-4016-8bbe-27062230139e,461bb6f0-a909-4a6a-87ea-71c5095e1ff2,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,1978409,2077329,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
a1db52b7-3d11-443e-8014-9a41fe282379,f3a11981-60f8-4a98-a874-b4486aa21021,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,1375000,1401182,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
45682ee4-61ee-4d46-ada2-06fb45cb2f79,d3dd6b7c-5860-461c-9ff5-14866ca165fd,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,350000,358630,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
ea2de66a-4b0f-4601-b12b-c504ae83a0ea,24cef636-ef3b-49ce-ae2a-00036d695c17,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,350000,358630,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
c2bd9869-7b28-4f29-9a82-fdf665fe228d,b3ae4502-8a3d-49d2-a61c-9507347592c0,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,1040000,1065644,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
69883f81-72c4-4a34-9d0d-b8365fb90fea,c03711b1-5564-4b77-9660-72ca9044e231,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,913040,958692,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
bbc2f013-9c3c-4665-b859-b7bac88e29f0,f40a7050-4631-4f16-9707-e6db44bd9130,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,900000,922192,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
048db05c-19e0-43a7-bc68-19549bca872a,d62f8ab4-4600-4a0f-aa7d-48c3fb580579,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,610000,625041,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
23867308-91e7-4b1a-bf9e-3c26980723ff,ccbdf2cd-94fe-4974-be98-db97aa83fa59,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,350000,358630,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
bcd06b77-7c16-4554-baea-02be7b82033f,d572bfb6-99df-45a1-abb5-7834991ce6bd,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,928102,974507,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
7f7f6bb1-303c-46c8-88d3-67297fc58ad5,a7419f66-1aca-44f0-8ab1-ecba774d355f,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,750000,768493,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
f44eff83-0506-4994-a925-4330721b6c9c,d276a9a4-177d-495b-9597-45b493b669e0,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,810000,829973,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
98663fe2-a436-4c5e-b86d-19e18f55bf1a,d42eee59-0612-4ebf-8935-898ce0b6e4aa,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,1140000,1168110,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
1c6c200c-1c06-4661-96b8-e1b01c98c380,cb89f8de-a28c-435f-a3ad-c7487ce83012,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,970000,993918,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
b7b53831-c3f6-4467-b1e2-f764256a5576,c3c20e39-2b8d-4b7a-adab-874d5bb255ba,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,900000,922192,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
60e29561-9d26-4bb8-bbcc-e4ca922aad06,d3a04e1d-7a6d-4010-b8ee-99ad81ddcd05,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,800000,819726,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
e303673f-b593-4651-a28d-3a9af2a14842,d357fbc5-f31a-4bcd-a973-0ae6e0bcb394,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,1000000,1009726,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
d159d6f2-aea7-4c89-817f-a0f789f0fb11,7bc0de5b-a59f-4a5b-98ff-6803dcf798dc,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,400000,409863,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
8addb626-fe1e-4e16-bdd9-63c3e5980b6c,f3347fff-dd1b-418a-9494-ac56843b3c36,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,2350000,2407945,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
9e9dcb19-e6af-4c42-95da-2fdf47a02acb,a46830b9-1551-4fd4-82d2-99c8b92bf0d8,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,250000,260103,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
35eab229-76b3-411e-bb4f-fd603610b3ee,664663e4-106e-4e23-9e75-1e91207e9ccd,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,400000,409863,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
5e6dafdf-234b-419a-b195-254fc03c188e,c07306c1-3f2d-4386-b079-baf529912554,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,370000,370000,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
afd040a1-850d-4fda-8ffe-5d2384d89727,8fdf9dfa-ad98-4fb2-9fdf-9eca6ef4c6a2,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,850000,870959,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
94172adc-a21e-4829-a4df-4bec6cba6b85,49f44e12-368a-44ac-863b-6ee40bf9692d,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-01-01,2600000,2665000,,,,,,,,,,,PJ,PJ,Dissídio,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
706fd96c-9e1b-474b-a37d-26b245eee955,54b4fbcd-2a63-45c5-bb6b-11e0b1431d4f,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-02-01,358630,450000,,,,,,,,,,,PJ,PJ,Mérito,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
b6403777-7099-4d06-b6ae-c0e075a21e7e,d3a04e1d-7a6d-4010-b8ee-99ad81ddcd05,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-02-01,819726,869726,,,,,,,,,,,PJ,PJ,Mérito,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
af87f80a-b7de-42f0-9d41-0f99737cde73,610f4f4a-c6d4-4180-9c6f-8fe27bc3954c,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-02-01,584055,670000,,,,,,,,,,,PJ,PJ,Promoção,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
474df16a-fde6-4c9a-a996-9cd07ee04dc7,e6dd2cfe-7d08-48b6-8b6b-ecb28bf0850a,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-02-01,708726,779600,,,,,,,,,,,PJ,PJ,Mérito,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
22485e2c-b01a-4238-b7aa-8d9b0d62edd8,84efa434-e30f-448d-8e4a-066aa248e43f,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-02-01,570116,627128,,,,,,,,,,,PJ,PJ,Mérito,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
a462fc19-4406-43f1-a959-e3e522d32679,7bc0de5b-a59f-4a5b-98ff-6803dcf798dc,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-02-01,409863,450000,,,,,,,,,,,PJ,PJ,Mérito,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
bcb2e663-80b1-480a-a1a1-a1ff08d1a0c2,b8744668-0860-481e-b623-617a42bb38e9,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-02-01,307397,338137,,,,,,,,,,,PJ,PJ,Mérito,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
fc7eec25-d19d-4253-8d52-9f002ed1d558,a46830b9-1551-4fd4-82d2-99c8b92bf0d8,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-02-01,260103,286113,,,,,,,,,,,PJ,PJ,Mérito,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
b845286c-10ce-4608-b470-e370540ff760,d3dd6b7c-5860-461c-9ff5-14866ca165fd,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-02-01,358630,380000,,,,,,,,,,,PJ,PJ,Mérito,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
017d7e5b-ca23-4784-9fcc-c52e3126532e,664663e4-106e-4e23-9e75-1e91207e9ccd,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-02-01,409863,460000,,,,,,,,,,,PJ,PJ,Promoção,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
390dabc2-5548-4385-9c56-8acc8ef8ab97,b3ae4502-8a3d-49d2-a61c-9507347592c0,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-02-01,1065644,1100000,,,,,,,,,,,PJ,PJ,Mérito,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
a12ab6ad-e5ad-47da-8d03-86951568f3db,c03711b1-5564-4b77-9660-72ca9044e231,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-02-01,958692,1054561,,,,,,,,,,,PJ,PJ,Promoção,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
656673bf-a36b-40ca-b3ed-0926c300e668,ccbdf2cd-94fe-4974-be98-db97aa83fa59,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-02-01,358630,380000,,,,,,,,,,,PJ,PJ,Mérito,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
d683ceeb-015d-4515-9a65-8d90cee63135,d276a9a4-177d-495b-9597-45b493b669e0,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-02-01,829973,892500,,,,,,,,,,,PJ,PJ,Mérito,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
643d9837-69bb-41a3-ba5b-4348bfb34104,8fdf9dfa-ad98-4fb2-9fdf-9eca6ef4c6a2,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-02-01,870959,935000,,,,,,,,,,,PJ,PJ,Mérito + Mudança de Cargo,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
46af736a-3ee7-4f7d-bbce-a8efd6214ca1,49f44e12-368a-44ac-863b-6ee40bf9692d,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-02-01,2665000,3064750,,,,,,,,,,,PJ,PJ,Promoção,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
18704cd4-ed58-4ebe-97a2-459123d0c958,7bc0de5b-a59f-4a5b-98ff-6803dcf798dc,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-04-01,450000,540000,,,,,,,,,,,PJ,PJ,Promoção,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
420e6469-de92-4094-af3b-530e2d9f9534,a46830b9-1551-4fd4-82d2-99c8b92bf0d8,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-04-01,286113,300000,,,,,,,,,,,,PJ,Mérito + Mudança de Cargo,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
dd3d8735-5439-47ba-b60a-d1a56263f6ca,d276a9a4-177d-495b-9597-45b493b669e0,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-07-01,892500,1100000,,,,,,,,,,,PJ,PJ,Promoção,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
7651de53-2ba6-48cf-83e5-4ec5638d21d4,cb89f8de-a28c-435f-a3ad-c7487ce83012,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-08-01,993918,1020000,,,,,,,,,,,PJ,PJ,Mérito,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
d2e94089-3e0e-4e73-9450-ceb59d1a3834,d3a04e1d-7a6d-4010-b8ee-99ad81ddcd05,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-08-01,869726,900000,,,,,,,,,,,PJ,PJ,Mérito,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
bf745f6b-ec4a-4de1-811b-fcdeb178175a,f40a7050-4631-4f16-9707-e6db44bd9130,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-08-01,922192,972100,,,,,,,,,,,PJ,PJ,Mérito,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
a6a88827-a455-4fa7-b325-7c54bfd62aaf,b0044afa-e736-4425-8df4-0a4d4a5cba29,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-08-01,1600000,1700000,,,,,,,,,,,PJ,PJ,Enquadramento de função,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
515063bb-527e-4bcd-bcf0-0a0c8052f8e0,6e3f0dd1-0763-4b73-9a6f-7f56c52308f0,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-08-01,922192,1100000,,,,,,,,,,,PJ,PJ,Promoção,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
d80c0a0a-f457-4d10-a38b-8e309c0e9e8f,f3a11981-60f8-4a98-a874-b4486aa21021,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-08-01,1401182,1500000,,,,,,,,,,,PJ,PJ,Mérito,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
23f94b69-768c-4ec6-afdc-375b386af27e,84efa434-e30f-448d-8e4a-066aa248e43f,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-08-01,627128,700000,,,,,,,,,,,PJ,PJ,Promoção,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
f3fb2ceb-44ca-44d4-9aa2-55e6b1deeb03,d42eee59-0612-4ebf-8935-898ce0b6e4aa,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-08-01,1168110,1350000,,,,,,,,,,,PJ,PJ,Promoção,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
70d01054-2092-4626-ab83-4ddf45bcd7b9,b3ae4502-8a3d-49d2-a61c-9507347592c0,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-08-01,1100000,1350000,,,,,,,,,,,PJ,PJ,Promoção,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
e042dfce-2bde-4404-b0cf-733c7abc869e,d3dd6b7c-5860-461c-9ff5-14866ca165fd,"Tipo 2: Movimentação Interna (Envolve cargo, salário, liderança, área, etc)",,2025-08-01,380000,520000,,,,,,,,,,,PJ,PJ,Promoção,,,Aprovado,,,,,2026-03-31T15:34:38+00:00,2026-03-31T15:34:38+00:00
