id,pessoa_id,periodo_inicio,periodo_fim,status,observacoes,mes_ano_referencia,comentario_gestor,comentario_rh,aprovado_gestor_em,aprovado_rh_em,pagamento_gerado,motivo_reprovacao,created_at,updated_at
9f60ce52-65d4-4581-94a2-1f90d12cf6de,960f9030-7a96-4660-a72a-9dd6abbf8b08,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
584d77b2-6e5d-471e-8743-71460c28bc58,433703d4-aff2-487a-8d71-9ac8e4b94587,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
ab57bb17-d820-482b-abf2-cdd27f9b4132,750b4f8b-1fb8-4228-b961-26a5e4885c55,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
d422985c-9af0-4c30-8ae0-173993ef62c7,625e5c21-dded-44a6-9a57-acfbf851ef1b,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
ebde703c-e665-417a-ae90-61ac8585a80c,d9e9531a-f801-4c2c-b0ae-1e7214804e0e,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
380d310e-8a5b-4852-a725-aab9cf0de161,e1afcdca-7dc0-469d-babe-77a945fc80a3,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
8a02b9c9-5891-46e1-a21e-c259d2526549,e1afcdca-7dc0-469d-babe-77a945fc80a3,2023-10-16,2023-10-30,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
d9f940bd-72a9-421c-8691-88f7a0e9b679,edc1191a-ef25-4c21-aea4-57d99a947e1b,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
c82eed81-6105-49df-ad5e-97ca87bf7823,4f4efdd7-3d1a-4149-ac9a-3889f10b95d5,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
dd6cb77c-8760-491d-9885-e22b02feaa8e,4f4efdd7-3d1a-4149-ac9a-3889f10b95d5,2023-11-16,2023-11-30,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
eae0d9cd-5a4a-4913-8397-c2ec8e96cb5d,938ef664-3376-4bda-b002-0af0efc192b5,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
06758f2f-772d-4efd-90fa-cf2af769e1bd,38dd7d79-a65b-43c9-8de9-a619fb8ea7ac,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
823e0e7a-bedf-40e4-a11a-258ab45016ee,4127bd17-592c-46ba-8c70-c1a84a4ca079,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
42c5cfed-a04e-4c19-a92e-75f7936a3f6b,b3473270-b8e4-4eda-86e0-513989cfa75e,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
76d05963-d81b-4db2-9bbb-9bef89b00349,6258a304-9034-44d1-88dc-d904ade63f07,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
8f464e40-ce17-4a52-990e-e8d3467089b5,22ad9144-ef44-4c7c-b300-92246ded981a,2024-01-31,2024-02-09,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
8c0347af-aa7b-4f46-9f24-b57f4f5da308,ddd8a30c-cb8f-4389-b19d-a4cd833885a6,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
c2c60056-2512-4f98-a0e8-b4c1d39090f2,413f7cfe-9ca0-4146-b73d-0626f6de047a,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
c055049f-75e1-4a93-81ed-802d74d1b270,7ac0758d-cced-488e-8d38-fe428f2d7a5c,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
e030fb8c-66e9-47e0-b626-21b680407a78,7ac0758d-cced-488e-8d38-fe428f2d7a5c,2023-10-06,2023-10-20,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
5dd7b7c9-338f-4fe5-bdc9-01878be20bfe,3723eee1-a0ba-44a2-95a7-283899bb7f69,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
8ba21783-0953-4812-aa5f-248abf8c12fe,fea52e3c-ca35-4df1-9fab-03f3ef1403ee,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
80e38865-8a2d-456f-ac45-2cf8f6158b2d,fea52e3c-ca35-4df1-9fab-03f3ef1403ee,2023-10-07,2023-10-16,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
538a8603-af18-44c5-adcd-0dea7104c83b,ecc8dba7-abf0-48c9-b891-2fd6c5c87e65,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
5aaf0750-a22d-437c-87fc-bdccab0fc04b,9d9b72ff-429b-4a6b-b1a3-d788f749f35a,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
b8c57e29-8250-486d-b87e-2c21a266d877,474d8055-741a-41ae-8e1f-18f96300cdad,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
9151896d-cf50-4bbc-8766-cc868430d650,aa73a73d-aa13-4371-b059-7146639ba99c,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
fdabae00-8bf6-434c-b6de-faa986cd9132,332256f5-9c3f-4f28-bbcc-f07327179ec9,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
f26db65d-3517-4605-8db2-91b24b1e57ce,8c35b0ef-3e9a-4b7f-a89f-f81d1481e6af,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
f1a1015e-2686-4fbb-b362-dee35d93f62b,1a04cc7c-447b-47f9-a945-3fbe62032376,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
b39ea019-973e-4c34-a2c8-07e31bd6ab82,96616f78-cd82-4567-bdc8-c4c313b4ec07,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
648b1555-77b2-441e-8401-89573f01983a,45a589ec-9002-4f6a-bf50-607b7543f761,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
3757ee20-766c-4935-a6c7-30714c94abda,1ad004de-d439-4d4a-a780-0042d352bf46,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
f080a8e0-01ba-4558-9263-011fd99a2a85,5add0417-7e6f-4ff4-a9f6-4c0e015dbbb1,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
407be5e1-7723-4101-a351-aa05ded3cbfe,e893122b-7c18-4428-aba2-b7e87f9c1919,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
fd8492a3-914f-42c6-af4a-14553dc52347,50b24fc6-63a5-4019-b5d7-5cb74c3c6d47,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
ba0ea2b6-ca19-4846-8710-894422e52396,50b24fc6-63a5-4019-b5d7-5cb74c3c6d47,2023-05-15,2023-05-29,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
9f075602-0dd7-40d5-9d1e-2a932bf96d90,988641ba-8f64-43b2-b4b0-8c9851086a6e,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
4478a83c-df15-4efd-907e-7fbd91e80de2,03782c49-64d5-465e-8d9a-18e4e559d140,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
61b3941d-ef25-48b2-8f7d-485beafba3f1,46dbdd56-2340-450b-adba-3dfa7b8b26f7,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
89579470-80c2-47d4-9568-880cdbdf1ead,426e2317-fae9-47b2-882f-8ec5158df615,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
d8b95c65-0530-46c6-9a17-86c91cee664a,426e2317-fae9-47b2-882f-8ec5158df615,2023-11-09,2023-11-23,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
f76bd392-e912-4714-9960-a1bde3ad4d0e,ceb273e3-20db-4378-ae12-c4f6a84d91e0,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
551af275-3d25-4f64-8d1e-ead2cf1a018d,7825fa7c-8846-4ea9-9ca0-0ecc9a329611,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
9412619e-2489-492f-b7a5-fa1e5953efad,e4b67eae-94bf-42d2-a5d1-0c0a38f67472,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
c9dd567a-0b25-4547-ab56-010c7c9c3c59,c9b33660-fbdf-49bc-9b3a-7db12c071b6f,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
e069864d-092e-46c0-b9a8-ff4c78e0d8b8,efaa0edc-479f-4fd7-9c92-c6dedd339cf5,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
6b5e8ca0-4f21-4c26-9ed6-e2a9953f2b54,efaa0edc-479f-4fd7-9c92-c6dedd339cf5,2023-10-10,2023-10-19,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
73699063-a66c-47d4-b451-20acddfd6f3c,11f36679-7db9-4c4e-a08d-295ce7143299,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
72f3c407-d477-40b2-b262-0a3b78d7fe22,1e70f079-62e7-4934-8098-fab9d17ed24a,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
11807a69-8884-4f6a-ab9a-99aae129f416,4e86d687-51b2-4dda-91bb-6441d77cf9b7,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
b22daf93-8237-460a-a492-d8331e17b299,d39d136b-174e-4eaf-9806-d630576b5a9a,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
7c741066-adbe-467a-b555-a54c3efe2504,22ad9144-ef44-4c7c-b300-92246ded981a,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
4b4f7055-82e2-43f5-8d43-49db890a9417,00f71b01-c55c-4437-a0a7-d95da6ebd5b2,2023-11-20,2023-11-29,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
6202a408-59a9-4231-8ae3-48f1044a6a84,ddd8a30c-cb8f-4389-b19d-a4cd833885a6,2023-10-30,2023-11-08,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
caa82671-69b3-428a-ad2a-d0100a2f98e7,ddf3a8ab-b56a-4b7d-8f08-07a88c53a14f,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
23b7d1c6-079e-4150-8e60-83548ed92492,0457c850-7ef3-47c7-b607-1862e30b88bb,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
e0058f08-0e7d-4c5e-8fb7-f6542d740e26,54883200-ee36-4ba3-8644-11696c04b002,2023-12-22,2023-12-31,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
967fd9bb-3c40-49f6-8bab-5c423a1b7004,d9e9531a-f801-4c2c-b0ae-1e7214804e0e,2023-11-16,2023-11-30,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
8ca486b4-9082-4d9d-a8cc-a668be34fba2,e893122b-7c18-4428-aba2-b7e87f9c1919,2023-10-16,2023-10-20,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
226dbfb2-ce37-426e-b384-269aca133f73,ab7bfb0d-8b5f-4b16-be0e-189da59656ff,2023-11-21,2023-11-30,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
fb56eb8e-b875-48e6-9313-ed0bd80e49d4,50b24fc6-63a5-4019-b5d7-5cb74c3c6d47,2023-10-30,2023-11-03,Pago,Descanso em razão de viagem.,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
d3c02aed-2db2-4cb9-94de-6eeb9bf1645a,6258a304-9034-44d1-88dc-d904ade63f07,2024-02-01,2024-02-02,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
6f1a4af7-3edb-4010-8a58-b4991bd850a4,fea52e3c-ca35-4df1-9fab-03f3ef1403ee,2023-10-02,2023-10-06,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
598ffa28-6c02-479a-bc1a-0fd3259eb1d0,636092ec-f326-4835-9678-5d9059450df8,2023-10-23,2023-10-25,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
0f07ffdd-2e2c-4965-b3aa-4e73c73acc5b,ecc8dba7-abf0-48c9-b891-2fd6c5c87e65,2023-11-08,2023-11-09,Pago,Mudança de Apartamento,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
abd294bf-140b-4f58-a61e-11485736490b,a610aa08-d0fe-4689-8c77-a0bfe715e63d,2023-11-21,2023-11-30,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
55f29c1a-9e4f-4274-827a-b7eaad385de2,14242913-6060-4ef2-8d3b-24a1317be7ce,2023-11-06,2023-11-12,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
74708360-3da1-458a-ad56-8dcffca8d72d,1a04cc7c-447b-47f9-a945-3fbe62032376,2023-11-21,2023-12-10,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
caf4c53f-b51e-4c05-8307-90a0f7d4c6b7,46dbdd56-2340-450b-adba-3dfa7b8b26f7,2023-10-31,2023-11-02,Pago,BGS Descanso,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
b7e76259-dbf8-481e-a7a0-17dbe65c25ac,fea52e3c-ca35-4df1-9fab-03f3ef1403ee,2023-11-10,2023-11-10,Pago,"Como conversado em reunião, solicitando DayOff via Zazos devido horas extras que fiquei nas últimas duas semanas com os projetos. ",,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
3e51f3f1-c8cc-4dfe-885b-5120bfb79fdc,ca9becbd-26e5-499e-a596-201860077353,2022-12-23,2023-01-01,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
37588553-fc35-4b7e-9f10-bb406c676d85,d39d136b-174e-4eaf-9806-d630576b5a9a,2023-12-18,2023-12-21,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
b368d5fe-810c-4e16-81e9-382d71093946,960f9030-7a96-4660-a72a-9dd6abbf8b08,2023-11-24,2023-11-24,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
ef7b61d0-cc15-4930-aa60-b1d705e44a73,c736c414-19e5-4b3b-bd00-0ca5ae639f1f,2023-11-23,2023-11-23,Pago,Day Off - BGS (aprovado com antigo gestor Marcos Pereira),,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
45b37895-59b7-4f03-ba2e-49b4dfc77099,c736c414-19e5-4b3b-bd00-0ca5ae639f1f,2023-11-27,2023-11-27,Pago,Day Off - BGS (aprovado com antigo gestor Marcos Pereira),,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
d6d191c1-bcf4-4986-b507-25762b631221,96616f78-cd82-4567-bdc8-c4c313b4ec07,2024-01-02,2024-01-11,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
33911047-32c0-4aa3-8215-c715a80dbf71,3723eee1-a0ba-44a2-95a7-283899bb7f69,2023-12-07,2023-12-21,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
331cb3cb-8f79-405e-bd4d-404457cec853,3723eee1-a0ba-44a2-95a7-283899bb7f69,2024-01-02,2024-01-06,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
d0d936f5-8f08-4ab5-a4d4-b5e0f2c215c4,636092ec-f326-4835-9678-5d9059450df8,2023-11-21,2023-11-21,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
ecbf0e8a-05b3-4cbc-bb41-62a986a3967a,46dbdd56-2340-450b-adba-3dfa7b8b26f7,2024-01-15,2024-01-15,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
73f4dfdb-50d6-4843-95e7-5df07b37bc10,4127bd17-592c-46ba-8c70-c1a84a4ca079,2024-01-22,2024-01-26,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
7f0c0014-dd4c-4861-90ec-21e0b6dc8ba1,46dbdd56-2340-450b-adba-3dfa7b8b26f7,2024-01-16,2024-01-19,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
6019758c-8e41-4512-b012-a8f562b88647,0457c850-7ef3-47c7-b607-1862e30b88bb,2023-12-18,2023-12-21,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
0ed5b452-39eb-4cfa-91d6-ea506a6d10d8,8c35b0ef-3e9a-4b7f-a89f-f81d1481e6af,2024-01-02,2024-01-05,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
d7c4e5af-940f-48dc-a321-db16f2fd6ffe,14242913-6060-4ef2-8d3b-24a1317be7ce,2023-12-06,2023-12-08,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
77223b2d-8d83-4856-b082-1f83c7daccbd,ceb273e3-20db-4378-ae12-c4f6a84d91e0,2023-12-08,2023-12-08,Pago,"Day off dia 08/12 que esqueci de marcar. Precisava tirar esse dia - viagem com familia marcada - 
Voltaria normalmente 2F 11/12

",,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
4e44a6da-093c-40e4-b8de-02944da49f48,e893122b-7c18-4428-aba2-b7e87f9c1919,2023-11-30,2023-11-30,Pago,"Gostaria de solicitar folga no dia 30/11/2023 para acompanhar minha esposa em vários exames hospitalares agendados em horários diferentes, com a presença do médico. Essa solicitação se justifica pelo fato de eu ter prestado serviço no feriado de 12 de outubro e no domingo, dia 15 de outubro",,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
da892142-117a-4f6c-88ae-e4c7bef50759,e893122b-7c18-4428-aba2-b7e87f9c1919,2023-12-04,2023-12-04,Pago,Gostaria de solicitar folga no dia 04/12/2023 para realização de alguns afazeres pessoais. Essa solicitação se justifica pelo fato de eu ter prestado serviço no domingo dia 15 de outubro ou sábado dia 25 de novembro.,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
1ef70ebb-abd9-409e-9437-6adf074d5260,50b24fc6-63a5-4019-b5d7-5cb74c3c6d47,2023-12-01,2023-12-01,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
0bc8a8bb-1685-46d5-8b72-b370e9f186ae,fea52e3c-ca35-4df1-9fab-03f3ef1403ee,2023-12-14,2023-12-18,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
2bc27617-29cc-4e0d-b070-97dc4f9faabc,413f7cfe-9ca0-4146-b73d-0626f6de047a,2023-12-08,2023-12-08,Pago,Um dia de descanso para curtir o aniversário da esposa :),,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
4d74eec1-79e3-459d-b7e5-33d455fd27d9,e893122b-7c18-4428-aba2-b7e87f9c1919,2024-01-02,2024-01-21,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
9e728ab1-b76c-4931-8409-49b1a26487b9,69ab530e-315f-419d-b854-77e705d46e1c,2024-01-02,2024-01-03,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
24c4e20c-5cfc-4253-90ad-c407f5f9a14e,e893122b-7c18-4428-aba2-b7e87f9c1919,2023-12-21,2023-12-22,Pago,"Gostaria de solicitar um dia de folga para a data do nascimento da minha filha, considerando que trabalhei durante a semana da Brasil Game Show (BGS) de 2023.",,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
5aeb469d-a338-4ceb-ac62-1c30bb4d24b5,e893122b-7c18-4428-aba2-b7e87f9c1919,2024-01-22,2024-02-02,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
a6281145-0fa4-4900-babc-39036b26b3d5,938ef664-3376-4bda-b002-0af0efc192b5,2023-12-14,2023-12-14,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
c9fe7f6c-12e6-4b39-8aa0-24a7813da197,7825fa7c-8846-4ea9-9ca0-0ecc9a329611,2023-12-12,2023-12-21,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
61a9e298-c24b-4ef9-9217-59919d4868cc,7825fa7c-8846-4ea9-9ca0-0ecc9a329611,2024-01-02,2024-01-11,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
f47594f4-3e20-432e-b8ff-2f9530847c8a,750b4f8b-1fb8-4228-b961-26a5e4885c55,2023-12-13,2023-12-15,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
c33cd3e0-8cac-4822-abd7-a5510cd3f8ca,e893122b-7c18-4428-aba2-b7e87f9c1919,2023-12-18,2023-12-20,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
7cd1c4f2-cef7-468e-a914-cede025404a7,6258a304-9034-44d1-88dc-d904ade63f07,2024-01-25,2024-01-25,Pago,Dayoff por conta dos jogos de sábado e domingo no CBLOL,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
fa2e86dd-5ec3-4fc1-88e4-9adbc70aaae5,6258a304-9034-44d1-88dc-d904ade63f07,2024-02-01,2024-02-01,Pago,Dayoff por conta dos jogos de sábado e domingo no CBLOL,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
1d407f52-a34f-4982-af5a-bc213e32faa0,6258a304-9034-44d1-88dc-d904ade63f07,2024-02-08,2024-02-08,Pago,Dayoff por conta dos jogos de sábado e domingo no CBLOL,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
60e0fbd1-7380-4b62-ab96-876b90f18b1a,6258a304-9034-44d1-88dc-d904ade63f07,2024-02-22,2024-02-22,Pago,Dayoff por conta dos jogos de sábado e domingo no CBLOL,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
15a44efa-d700-4faf-a77c-57c4180c0f72,6258a304-9034-44d1-88dc-d904ade63f07,2024-02-29,2024-02-29,Pago,Dayoff por conta dos jogos de sábado e domingo no CBLOL,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
4107a78f-5157-4956-b0bd-f771418c7314,6258a304-9034-44d1-88dc-d904ade63f07,2024-03-14,2024-03-14,Pago,Dayoff por conta dos jogos de sábado e domingo no CBLOL,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
65255c04-adc1-4a55-a08d-f1bb32582e0c,6258a304-9034-44d1-88dc-d904ade63f07,2024-03-21,2024-03-21,Pago,Dayoff por conta dos jogos de sábado e domingo no CBLOL,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
cf06bdf0-36b0-4f00-8d0f-2dc454df428c,6258a304-9034-44d1-88dc-d904ade63f07,2024-03-28,2023-12-31,Pago,Dayoff por conta dos jogos de sábado e domingo no CBLOL,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
691f97dd-58b8-41f8-aaf9-28bed91900cc,ecc8dba7-abf0-48c9-b891-2fd6c5c87e65,2023-12-19,2023-12-21,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
2c453de1-9558-4100-9d55-c5925cf845b9,413f7cfe-9ca0-4146-b73d-0626f6de047a,2024-01-02,2024-01-12,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
38c8d929-0a4d-43ae-8f6c-a1c8f4fee608,a53257b4-53ba-45fc-b289-1638d21a9df5,2024-01-16,2024-01-16,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
eefa3c7b-ff43-45d9-9066-85a4add499d5,960f9030-7a96-4660-a72a-9dd6abbf8b08,2024-02-19,2024-03-01,Pago,,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
4a0be0f9-3ee8-4eb1-bc90-fad85513fb55,6258a304-9034-44d1-88dc-d904ade63f07,2024-01-18,2024-01-18,Pago,Day off por conta do primeiro fim de semana do CBLOL,,,,,,false,,2026-04-02T01:03:56+00:00,2026-04-02T01:03:56+00:00
