id,colaborador_profile_id,lider_profile_id,periodo_aquisitivo_id,tipo_solicitacao,categoria_solicitacao,inicio_ferias,fim_ferias,data_solicitacao,dias_selecionados,dias_uteis,status_solicitacao,deseja_vender,dias_vendidos,deseja_adiantamento_13,justificativa,aviso_ferias_path,recibo_ferias_path,inclusao_retroativa,aprovador_profile_id,created_at,updated_at
1d026d4d-262e-4fb9-9b9c-0292dd0c1d9c,,,8cfc6917-630a-42b5-9cb5-d837c2f279a1,Ausência,individual,2021-12-22,2021-12-31,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f12e82f4-fb52-4611-a6ae-76a8a1e0a22a,,,89259a85-32b3-432f-a023-4ae1e419212f,Ausência,individual,2021-12-22,2021-12-31,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
17c5a12a-8142-422c-9a85-3ffae5a5e7ee,,,965a49a8-7c8e-47d1-8f38-b85c30eeeaa6,Ausência,individual,2021-12-22,2021-12-31,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
6f3197c9-f16f-4f3c-9425-e38a7ab92a35,,,f104e500-76ca-43f1-b9d0-d49763913412,Ausência,individual,2021-12-22,2021-12-31,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
7f0e7da9-7722-4616-b6c2-36ec49764e26,,,8c9ccb08-fc42-4115-9246-2b40c4cfaf76,Ausência,individual,2021-12-22,2021-12-31,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
28191538-ef67-4990-b6fd-b49eb69104e0,,,41859c4f-b448-4aee-a69a-92bd4674b582,Ausência,individual,2021-12-22,2021-12-31,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
6634bc96-bf96-464c-bf0a-2c6cab9001cb,,,e9c37600-3709-477b-8b75-37ac49a938c8,Ausência,individual,2021-12-22,2021-12-31,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a492eddb-b18d-4078-aeed-e413c91db656,,,30f1c1c9-ecf2-434c-b1e0-58a8153d5c68,Ausência,individual,2021-12-22,2021-12-31,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
ed5c353d-1f8d-495d-9f0d-d75f2751e33f,,,c5375373-f16a-4ebe-8843-d38925570c6e,Ausência,individual,2021-12-22,2021-12-31,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
288fdea5-4191-45eb-b3ad-d0448642ec0b,,,f1a60e77-82a1-48fb-8bee-f1cffa62ff65,Ausência,individual,2021-12-22,2021-12-31,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
6d921813-9bac-417a-b679-2824d73f9e7d,,,4abf1bad-c2da-4264-900c-998f30ab5417,Ausência,individual,2021-12-22,2021-12-31,2026-03-31,8,8,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
4633c16a-dec8-474c-b1f9-968ac23f072b,,,6bb2a0f2-e8f0-4565-a735-0aec87d6026e,Ausência,individual,2021-12-22,2021-12-31,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
e52c7327-b080-4182-b87a-9eb4566a78ed,,,f104e500-76ca-43f1-b9d0-d49763913412,Ausência,individual,2022-01-03,2022-01-14,2026-03-31,12,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
71039e32-3431-4308-8ac1-bfe3986f585c,,,57b0aeb6-8b0e-44f9-8af3-cda4aa993181,Ausência,individual,2022-02-14,2022-02-28,2026-03-31,15,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
90311c66-23cb-4604-b9f8-09e181ab934d,,,89259a85-32b3-432f-a023-4ae1e419212f,Ausência,individual,2022-06-27,2022-07-16,2026-03-31,20,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f3c7867f-1cd6-440d-9e37-be97790d9eb8,,,c5375373-f16a-4ebe-8843-d38925570c6e,Ausência,individual,2022-08-02,2022-08-19,2026-03-31,18,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
e3e45f20-1af9-45eb-b5c2-4bda637b4c3a,,,8c9ccb08-fc42-4115-9246-2b40c4cfaf76,Ausência,individual,2022-08-17,2022-09-05,2026-03-31,20,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8527acae-1c7a-4445-9314-0001e8cf4375,,,c77aa179-f3d1-4a78-b780-a1123bf5daa8,Ausência,individual,2022-09-12,2022-09-25,2026-03-31,14,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
c2dff58a-8204-43c3-905d-0b804ae10c94,,,965a49a8-7c8e-47d1-8f38-b85c30eeeaa6,Ausência,individual,2022-09-12,2022-09-24,2026-03-31,13,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
80bbbeac-94da-4f51-ae17-5b89627d07d8,,,41859c4f-b448-4aee-a69a-92bd4674b582,Ausência,individual,2022-09-12,2022-09-29,2026-03-31,18,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
d87d2f16-36e5-427a-82c8-998ebbf87465,,,bf29842e-b5fc-4efb-87f7-2b9515425186,Ausência,individual,2022-10-03,2022-10-16,2026-03-31,14,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
37c31fa0-4233-4c26-b33d-ecba14ebb0b8,,,57b0aeb6-8b0e-44f9-8af3-cda4aa993181,Ausência,individual,2022-10-17,2022-10-21,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f3166db2-6dd5-43f4-9c63-ef9c159588da,,,c93d4bb8-33da-4a54-81cd-fbd1348bb599,Ausência,individual,2022-10-24,2022-11-12,2026-03-31,20,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
364ee501-e691-49ea-a492-7fdea5dd7f4f,,,4d04ef06-66f7-41a4-9c75-6d21f2c780e4,Ausência,individual,2022-10-24,2022-11-10,2026-03-31,18,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
6a8abe29-3420-4632-b704-7392087337e0,,,bf29842e-b5fc-4efb-87f7-2b9515425186,Ausência,individual,2022-10-26,2022-10-31,2026-03-31,6,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
01b2e3ff-f354-4aa7-a452-406892cae344,,,8cfc6917-630a-42b5-9cb5-d837c2f279a1,Ausência,individual,2022-10-26,2022-11-14,2026-03-31,20,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
164c8f60-3bd4-4228-8538-bdf9fe88c006,,,96999d4c-971c-4be0-8a77-45ecd00cd9bc,Ausência,individual,2022-11-07,2022-11-26,2026-03-31,20,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
fa1803a9-cf1d-465d-9b3b-d1c457a21587,,,f104e500-76ca-43f1-b9d0-d49763913412,Ausência,individual,2022-11-07,2022-11-14,2026-03-31,8,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
17b0cfe6-3283-4aff-a19d-476df2be2588,,,4abf1bad-c2da-4264-900c-998f30ab5417,Ausência,individual,2022-11-07,2022-11-14,2026-03-31,8,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8bfea77c-8486-436c-8170-d5bed2cef7f4,,,8fc0ff4d-3ef9-4fd6-9497-a09e7cfcfecd,Ausência,individual,2022-11-08,2022-11-25,2026-03-31,18,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
25a64a51-3178-4235-b864-fc8f9ed695de,,,ed0dbd00-aacd-4ed8-b6c0-bb06e4dd965c,Ausência,individual,2022-11-16,2022-12-05,2026-03-31,20,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
fd08ba7e-e0a2-49a2-b8ee-a869d99c283d,,,6bb2a0f2-e8f0-4565-a735-0aec87d6026e,Ausência,individual,2022-11-21,2022-11-25,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8a66c8ce-8f96-4319-b3c6-e3691e64a409,,,c77aa179-f3d1-4a78-b780-a1123bf5daa8,Ausência,individual,2022-11-30,2022-12-05,2026-03-31,6,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
52f7f99d-0ad8-4910-b1e2-0be3cb703b8c,,,30f1c1c9-ecf2-434c-b1e0-58a8153d5c68,Ausência,individual,2022-11-30,2022-12-19,2026-03-31,20,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
c2a85be2-3a0f-4849-bb91-3f02bf931d07,,,08a9f98e-6c80-47d8-a596-60f1fff88cdd,Ausência,individual,2022-12-26,2022-12-30,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
2e0d236c-9411-4c28-adeb-af6299139889,,,997f623d-ec80-4d15-a9f3-5a5ac756abab,Ausência,individual,2022-12-26,2022-12-30,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
cfdd254a-45c6-4df9-ab02-cc1aaec1e384,,,d357fe52-c611-4369-8022-06e00593312b,Ausência,individual,2022-12-26,2022-12-30,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
0f164ab9-4b21-47f9-a70d-0759c94534f2,,,eb0bbe34-0669-40a0-a67e-b20af16c0777,Ausência,individual,2022-12-26,2022-12-30,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a50e7df4-0aff-4602-8f5a-9caeb96faeff,,,d45d9c91-fd51-4be3-9e32-ea4558c759df,Ausência,individual,2022-12-26,2023-01-06,2026-03-31,12,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
25a91182-9330-4a6b-b013-733d9496732b,,,514c9cf0-fcb1-48e1-b70d-9ed125827b30,Ausência,individual,2022-12-26,2022-12-30,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
5524167f-1510-488c-a1b2-ed8dab617404,,,32535d91-5aad-4b5c-97d4-d02a925205ec,Ausência,individual,2022-12-26,2022-12-30,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8c6107b8-3c77-4ea1-873f-75fb798fbd4d,,,852c9c57-99e6-4dea-9a70-0739eba4f595,Ausência,individual,2022-12-26,2022-12-30,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
53908ba7-4143-4863-a9f5-3be890edbb9a,,,7a2e3c03-fd99-4391-b914-58f80b35afee,Ausência,individual,2022-12-26,2023-01-13,2026-03-31,19,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
fce2f9aa-3e8f-4546-8c2b-93452a704bc6,,,3ba576ca-efd1-4703-a955-bae17f5ee01f,Ausência,individual,2022-12-26,2022-12-30,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
3865406c-c02a-445b-9573-4d181bed0f25,,,9256db6f-0d8c-4e00-bc8d-ae39db046f86,Ausência,individual,2022-12-26,2022-12-30,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
e9d1c9e4-5bf1-41ea-8e83-7f1bd4bee695,,,cca96dc3-874d-4e73-8474-d16f23c79076,Ausência,individual,2022-12-26,2022-12-30,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a11df43d-d6f5-4ae6-8db0-aea378a2a15e,,,43858eb3-9424-480a-a130-425f6e136547,Ausência,individual,2022-12-26,2023-01-06,2026-03-31,12,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8360e577-1643-46e9-86db-7b90471c1125,,,c51c09ac-205e-4c9d-ac33-73c7896d2b8b,Ausência,individual,2022-12-26,2022-12-30,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
2c72cfe1-90ac-4271-ba73-68131f04f23c,,,15c44798-f766-4428-89f8-af51c3d1f768,Ausência,individual,2022-12-26,2023-01-03,2026-03-31,9,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
0307942a-a68f-412c-bced-2dfe58fdbaa1,,,8b82c1c3-f3ab-4b33-ba02-7c1ce9f290d1,Ausência,individual,2022-12-26,2023-01-03,2026-03-31,9,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
d69157fc-f6e0-4de9-91ae-a6cda2d3ceec,,,dfe246f8-5d76-4f4b-a1af-422c3a6efd69,Ausência,individual,2023-05-29,2023-06-02,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
03b63932-3fc2-4174-9999-fd6ce046933f,,,9256db6f-0d8c-4e00-bc8d-ae39db046f86,Ausência,individual,2023-05-29,2023-06-08,2026-03-31,11,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
7b7e1223-10c9-458e-a065-8588218c5725,,,5bc4dde6-336e-42da-a62a-61f11e1376f0,Ausência,individual,2023-05-31,2023-06-14,2026-03-31,15,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
7f8838a8-7e4e-40be-9a10-0ade2b6774bf,,,852c9c57-99e6-4dea-9a70-0739eba4f595,Ausência,individual,2023-06-20,2023-06-30,2026-03-31,11,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8f6e2340-24ce-4e26-9e3e-2a31d6c7e202,,,9d970e31-16e1-46ac-8587-90daa203af21,Ausência,individual,2023-06-21,2023-06-30,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
500a91dc-5938-432c-ae4d-4bf875470039,,,3ba576ca-efd1-4703-a955-bae17f5ee01f,Ausência,individual,2023-06-27,2023-07-21,2026-03-31,25,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
5c21554e-9bc6-4247-ad11-9e4ef08e2e72,,,32535d91-5aad-4b5c-97d4-d02a925205ec,Ausência,individual,2023-07-10,2023-07-14,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
fbb34c3b-7272-4278-afbd-ae85abc54894,,,da8f0eea-5af8-4cea-a9cf-b4443afca4ec,Ausência,individual,2023-07-12,2023-07-21,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
02ad6bf3-ab46-4d8a-9b9d-587352d76ebc,,,8b82c1c3-f3ab-4b33-ba02-7c1ce9f290d1,Ausência,individual,2023-07-17,2023-08-06,2026-03-31,21,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
40f4aedc-47b1-489b-b299-881f7ae8d7ab,,,c51c09ac-205e-4c9d-ac33-73c7896d2b8b,Ausência,individual,2023-07-18,2023-07-31,2026-03-31,14,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a24f5a6f-a16c-4122-b3e8-0d3b7831cb6c,,,d357fe52-c611-4369-8022-06e00593312b,Ausência,individual,2023-08-01,2023-08-10,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a85960ec-ba58-4001-a2c2-c33563c7e107,,,7a2e3c03-fd99-4391-b914-58f80b35afee,Ausência,individual,2023-08-07,2023-08-11,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
b1de54e6-3e5a-41df-88ac-aa8dd2bab8dd,,,f5ca9be4-1fe8-475c-9e43-b40941d4863e,Ausência,individual,2023-08-14,2023-08-28,2026-03-31,15,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
7f3e36e2-2d72-4375-9c43-ee2867c93d51,,,cca96dc3-874d-4e73-8474-d16f23c79076,Ausência,individual,2023-08-21,2023-09-14,2026-03-31,25,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
9b8739be-0b73-40f5-83be-ea36200ce9e8,,,f5ca9be4-1fe8-475c-9e43-b40941d4863e,Ausência,individual,2023-09-11,2023-09-25,2026-03-31,15,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
15e70f3e-bbbd-49ac-86b8-185c51494a36,,,32535d91-5aad-4b5c-97d4-d02a925205ec,Ausência,individual,2023-09-25,2023-10-14,2026-03-31,20,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
7146260a-fda8-48b8-a482-c213c3dd856a,,,b8887abb-4355-4761-9518-92518ec34db7,Ausência,individual,2023-10-02,2023-10-31,2026-03-31,30,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
1edc43e8-1e95-433f-96fb-21e474271d5d,,,dfe246f8-5d76-4f4b-a1af-422c3a6efd69,Ausência,individual,2023-10-02,2023-10-26,2026-03-31,25,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
5f9de525-953a-43a9-844b-d61ca2b738a8,,,43858eb3-9424-480a-a130-425f6e136547,Ausência,individual,2023-10-02,2023-10-19,2026-03-31,18,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
619f8a9a-e0be-43e3-939e-0b511c2e00db,,,514c9cf0-fcb1-48e1-b70d-9ed125827b30,Ausência,individual,2023-10-03,2023-10-27,2026-03-31,25,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f5c7d193-c122-4fa6-88e0-129c6fe0d5f8,,,d45d9c91-fd51-4be3-9e32-ea4558c759df,Ausência,individual,2023-10-09,2023-10-26,2026-03-31,18,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
7e247108-77df-4a34-b7b4-84dee0e71ed2,,,7a2e3c03-fd99-4391-b914-58f80b35afee,Ausência,individual,2023-10-16,2023-10-21,2026-03-31,6,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
3d2e5200-d159-4cd4-a89a-f17bc9518480,,,15c44798-f766-4428-89f8-af51c3d1f768,Ausência,individual,2023-10-17,2023-11-01,2026-03-31,16,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f4884d31-435e-4a23-93ac-4108637dbecb,,,eb0bbe34-0669-40a0-a67e-b20af16c0777,Ausência,individual,2023-10-18,2023-10-31,2026-03-31,14,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8f6596d2-a989-4e19-9d28-b1430e934552,,,852c9c57-99e6-4dea-9a70-0739eba4f595,Ausência,individual,2023-10-18,2023-10-31,2026-03-31,14,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a314dfaa-88e6-4557-9091-a66a752ddbd7,,,997f623d-ec80-4d15-a9f3-5a5ac756abab,Ausência,individual,2023-10-23,2023-11-01,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
724fee62-3281-423a-a6a8-6b5f1dc65bfa,,,da8f0eea-5af8-4cea-a9cf-b4443afca4ec,Ausência,individual,2023-10-30,2023-11-18,2026-03-31,20,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a7e9e0cf-e2b5-4380-80d5-6eb94ac5f609,,,9d970e31-16e1-46ac-8587-90daa203af21,Ausência,individual,2023-10-30,2023-11-18,2026-03-31,20,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
4768141c-4ba7-4ab0-9054-aa270a23430a,,,9256db6f-0d8c-4e00-bc8d-ae39db046f86,Ausência,individual,2023-11-06,2023-11-19,2026-03-31,14,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
39a3f2c8-5590-4493-87c2-ad0192ec487d,,,8b3b2b41-a168-4787-b08a-d1169469685f,Ausência,individual,2023-11-06,2023-12-05,2026-03-31,30,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
1b9f7fe5-4b59-43d9-a823-2a12bceed306,,,08a9f98e-6c80-47d8-a596-60f1fff88cdd,Ausência,individual,2023-11-20,2023-12-14,2026-03-31,25,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
e939b866-2d07-461d-9c27-251cc9041bbe,,,d357fe52-c611-4369-8022-06e00593312b,Ausência,individual,2023-11-20,2023-12-04,2026-03-31,15,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
e5a16d1e-3ad0-47e0-9574-bd20a8fc2e91,,,eb0bbe34-0669-40a0-a67e-b20af16c0777,Ausência,individual,2023-11-20,2023-11-30,2026-03-31,11,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
143146be-f540-42cf-b0b2-027ff1897228,,,813506c8-e9ab-4e68-8422-9802b6cd7cfb,Ausência,individual,2023-11-20,2023-12-19,2026-03-31,30,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a70202ac-03f3-4bcf-b88b-ebd0b3e3b029,,,997f623d-ec80-4d15-a9f3-5a5ac756abab,Ausência,individual,2023-11-27,2023-12-11,2026-03-31,15,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8cf568b9-8b4a-4c7b-9ccc-47a39b0da6ef,,,c51c09ac-205e-4c9d-ac33-73c7896d2b8b,Ausência,individual,2023-12-04,2023-12-14,2026-03-31,11,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
ef041ec7-fd6b-4546-a012-a20a68663570,,,bb130dfa-1b34-48fc-8688-6b7111324a8a,Ausência,individual,2023-12-06,2024-01-04,2026-03-31,30,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
1b50553d-3750-42a5-96c2-1a23514e7901,,,15c44798-f766-4428-89f8-af51c3d1f768,Ausência,individual,2023-12-11,2023-12-15,2026-03-31,5,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8abdb70b-2ab1-4911-a56c-97a7e30da726,,,391eb25f-c393-40d8-869b-9ea14e8c4157,Ausência,individual,2023-12-18,2023-12-29,2026-03-31,12,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
90ac226d-87e8-4399-9372-4b8e1ac57104,,,3645c1d3-4d95-47f2-ac15-baa7f4a322f0,Ausência,individual,2023-12-20,2024-01-02,2026-03-31,14,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
4ad44cc3-30d9-41f6-9107-95562712ff83,,,44bbc567-1aee-4b3f-b3c7-2941bba4877e,Ausência,individual,2023-12-20,2023-12-29,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
19a67032-269f-4d90-bfbf-78e3b79ddc12,,,0035fe1d-5109-4b5d-be6e-2cc5e2d1011b,Ausência,individual,2023-12-20,2023-12-29,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
191b578d-7b97-4980-a3a8-497d7e4fc368,,,ed3651d3-ab83-44db-abf4-15eb30931d2d,Ausência,individual,2023-12-20,2023-12-29,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
e53161b6-4e41-4046-a5fc-7bccc5dd97b4,,,0165bff3-5f6a-45e0-b1eb-ef67d909bfa8,Ausência,individual,2023-12-20,2023-12-29,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
b59cdeec-b195-48a9-b6a5-954bc20f3420,,,2da6f13c-394e-44e5-8015-34dd9963bd91,Ausência,individual,2023-12-20,2023-12-29,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
aa0a396d-6f59-4d34-9e44-4104c2a3e446,,,57db5ece-73bb-46c9-b85d-407b8404f7ef,Ausência,individual,2023-12-20,2023-12-29,2026-03-31,10,,Férias usufruídas,false,0,false,,,,false,,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
