id,colaborador_profile_id,lider_profile_id,tipo_day_off,data_solicitacao,data_inicio,data_fim,data_retorno,descricao,referencia_feriado,status_aprovacao,tipo_contrato,motivo_cancelamento,deseja_cancelar,created_at,updated_at
7775c187-d832-447f-84e0-143981a7abfd,,,Troca de Feriado,2025-06-30,2025-07-25,,,,02/07/2025,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8fe3f948-d175-4120-b798-e9d16dbca126,,,Troca de Feriado,2025-06-30,2025-06-20,,,,24/06/2025,pendente,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f65de9b7-dba9-4200-835b-583494d8af36,,,Troca de Feriado,2025-06-30,2025-07-07,,,,02/07/2025,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
83aa4f8d-1b68-4710-b399-0ac41e4d93c9,,,Troca de Feriado,2025-07-01,2025-07-04,,,,02/07/2025,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
209dd838-20fb-4b2b-889f-3156f28f320c,,,Troca de Feriado,2025-07-01,2025-07-04,,,,Independência da Bahia,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
0860ac57-08c2-4c3e-9e81-f6b6cd7b1627,,,Troca de Feriado,2025-07-01,2025-07-09,,,,02/07/2025,Cancelada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
89893d82-8e33-484a-a6e7-b4b57f731ef1,,,Troca de Feriado,2025-07-01,2025-07-04,,,,Independência da Bahia | 2 de julho ,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
4d3fd081-4d6e-432a-a100-dc41ce413196,,,Troca de Feriado,2025-07-01,2025-07-07,,,,Independência da Bahia,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
b892e9b6-860f-427a-8810-0518b18d288d,,,Troca de Feriado,2025-07-01,2025-07-04,,,,Independência da Bahia,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
2f538f48-0fa3-42d1-9d04-b30c8224926b,,,Outro,2025-07-01,2025-07-04,,,Troca de Dia,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8e47edfe-689e-4a54-a743-40043d941ef3,,,Troca de Feriado,2025-07-01,2025-07-04,,,,2 de Julho,pendente,,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
349bbb36-268e-460a-817e-a598a7b8fc2f,,,Troca de Feriado,2025-07-01,2025-07-04,,,,02/07/2025,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8faac9db-2749-47bf-a872-8d27750522dc,,,Troca de Feriado,2025-07-02,2025-07-04,,,,[Feriado] Independência da Bahia,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
8105a59a-a3f7-497f-b092-9c025422ef8e,,,Troca de Feriado,2025-07-02,2025-07-04,,,,Independência da Bahia,Esperando aprovação da liderança,,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
6c19eedb-323e-485f-a745-00e481c7c920,,,Troca de Feriado,2025-07-03,2025-07-04,,,,02/07/2025,pendente,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
52d29c51-1ea6-4a5b-a93b-af2158a83209,,,Troca de Feriado,2025-07-03,2025-07-04,,,,Feriado do São João,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
99a177ba-a16b-4ac1-8f54-b990f31a724e,,,Troca de Feriado,2025-07-03,2025-07-04,,,,Feriado de São João,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
b1259029-9d5d-476d-8315-b5215e5bf2da,,,Aniversário,2025-07-16,2025-07-18,,,,,Aprovada,,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
53525766-4f6c-4ec1-9e54-1a64ffd3b151,,,Banco de Horas - Dia Normal,2025-07-21,2025-08-29,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
31e2370a-7ab0-45fc-8617-1b3e77204941,,,Aniversário,2025-07-21,2025-07-29,,,,,Aprovada,,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
3a144a2b-7c80-49ec-adfb-f3179834f4be,,,Aniversário,2025-08-07,2025-09-08,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
64a8229e-12de-45a0-b881-bbfbca7d7faf,,,Banco de Horas - Dia Normal,2025-08-11,2025-11-14,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
0eccfb8b-d6cc-4e24-9d22-a70d5ed94c00,,,Aniversário,2025-08-12,2025-08-15,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
6aadfc15-d0c1-46a4-a49f-0c74a618f831,,,Licença Casamento,2025-10-13,2025-10-17,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
ca986fe0-d522-4cb6-88f2-95f1389e3684,,,Outro,2025-09-15,2025-09-29,,,"Irei precisar ficar off nesse dia por motivos pessoais, mais irei compensar nos outros dias da semana",,Negada,,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
d66fca2d-1afb-4b07-b694-ab6b5c8e67cc,,,Aniversário,2025-09-24,2025-12-05,,,,,Cancelada,CLT,é o dia do plan da empresa,true,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
4c4e44a7-2a52-4ac9-bf4d-47dd20f9143c,,,Banco de Horas - Dia Normal,2025-09-24,2025-11-28,,,,,Cancelada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
ba13ce82-72ff-4fc8-b4bc-b3a9132caaa6,,,Aniversário,2025-10-01,2025-10-06,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a1140c20-8412-4cd0-87f0-20d8a927515f,,,Aniversário,2025-10-04,2025-10-10,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
11613f09-e77c-4ade-a8eb-d763187e159a,,,Aniversário,2025-10-08,2025-10-10,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
607d0d52-88ae-4289-8836-9af27df86d95,,,Licença Casamento,2025-10-15,2025-10-22,,2025-10-29,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
19aae9c8-9aa5-42bd-990f-3bb19b380409,,,Banco de Horas - Dia Normal,2025-10-16,2025-11-07,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
3766cbe5-1a57-48eb-b597-e301d0bee2b4,,,Outro,2025-10-17,2025-10-20,,,Folga na VTEX relativa ao Dia do Profissional de Informática,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
97bd610f-9f95-4db1-86db-461e6b1de55d,,,Banco de Horas - Dia Normal,2025-10-07,2025-10-10,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
5684c9c1-f7b9-4579-983a-5642c3e8da73,,,Aniversário,2025-10-21,2025-11-28,,,,,Cancelada,PJ,Não aparece para o gestor aprovar,true,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
9d43c09f-6584-4d3e-a92d-3116a38f44d6,,,Aniversário,2025-10-26,2025-11-18,,,,,pendente,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
9eed30f0-59b5-4987-98ee-37f6add4cb67,,,Banco de Horas - Dia Normal,2025-10-27,2025-11-21,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
ecf20253-ef9e-4982-bf0d-38c1e15b6709,,,Aniversário,2025-10-30,2025-12-19,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
2e6a3d60-7e53-43ed-8849-a88f05faec6a,,,Aniversário,2025-11-10,2025-11-28,,,,,pendente,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
551ae6ab-791d-4d52-86c4-d0c0860a9dfd,,,Banco de Horas - Dia Normal,2025-11-12,2025-12-12,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
de89015a-0a9f-4a17-bee3-00423fe74d4f,,,Banco de Horas - Dia Normal,2025-11-12,2025-12-15,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
1ea778dc-7c5b-4378-bd9e-bce9a32afe63,,,Aniversário,2025-11-13,2025-11-21,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
43c6c6eb-4322-4fdd-a355-6c8326244b74,,,Banco de Horas - Dia Normal,2025-11-13,2025-11-21,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
665fa425-2ced-4635-a6f2-d6ef72b9bdf3,,,Troca de Feriado,2025-11-14,2025-11-21,,,,Dia da Consciência Negra,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
31fef6cd-eb24-4b5f-b421-a65fd01b73a0,,,Troca de Feriado,2025-11-20,2025-11-21,,,,Dia da Consciência Negra,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
2579b052-a4fc-4ab8-9d52-058a8bd85fc7,,,Aniversário,2025-11-14,2025-11-25,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f46eb572-f91e-41ab-afe5-51b1a6fcca82,,,Troca de Feriado,2025-11-18,2025-11-21,,,,20/11/2025,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
6ecebf4f-6e1a-4190-9f4a-1dd27756c83b,,,Aniversário,2025-11-18,2025-12-01,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
13a46356-fcfb-4495-8ef0-51f6fe0424bd,,,Troca de Feriado,2025-11-18,2025-11-21,,,,20/11/2025,pendente,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
ccc5b359-7993-425b-9b63-e07cb69aee06,,,Troca de Feriado,2025-11-18,2025-11-21,,,,20/11/2025,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
2bfca262-c8b8-424e-a876-6afb087e7291,,,Troca de Feriado,2025-11-18,2025-11-21,,,,Dia Nacional de Zumbi e da Consciência Negra,pendente,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
239a28a6-7539-45ff-b3e7-0fe37ef147a7,,,Troca de Feriado,2025-11-18,2025-11-21,,,,20/11/2025 ,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
d8a7922c-359b-4b0a-b1d4-8f683516526f,,,Troca de Feriado,2025-11-18,2025-11-21,,,,20/11/2025,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
4f280038-585f-4710-96b9-fee2d5841894,,,Troca de Feriado,2025-11-20,2025-11-21,,,,Consciencia Negra,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
d1f5d611-ac0e-49d4-a583-1df03c8fd1b8,,,Banco de Horas - Dia Normal,2025-11-19,2025-11-21,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
e43d3136-9249-4068-9b32-10715ce5935f,,,Troca de Feriado,2025-11-24,2025-11-21,,,,COnsciencia negra,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
84cfd473-0f29-44e7-997d-d4a14129924c,,,Banco de Horas - Dia Normal,2025-11-25,2025-12-26,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f572b65b-20e4-493c-a412-f997525d1758,,,Banco de Horas - Dia Normal,2025-11-25,2025-12-29,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
62ba8179-73a2-4649-95cf-b723dc119b29,,,Banco de Horas - Dia Normal,2025-11-25,2025-12-30,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
685d3c9f-4477-44d6-926e-ef159e0819d8,,,Banco de Horas - Dia Normal,2025-11-25,2026-01-02,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a089eaa1-6e3d-44f0-8b46-f7ab2c41175d,,,Outro,2025-11-25,2025-12-22,,,folga mesário,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
42666fb2-5c6b-4f38-85ed-1f999ebffe21,,,Outro,2025-11-25,2025-12-23,,,folga mesário,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
70cb835a-38ed-4282-9882-4f6804f3925a,,,Aniversário,2025-11-25,2026-01-23,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
c7bd85da-2bf6-4257-9ffa-6282152480f8,,,Troca de Feriado,2025-11-27,2025-12-12,,,,Dia de Nossa Senhora da Conceição,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
7de551a6-fc75-457f-adac-5ad0a077fb05,,,Troca de Feriado,2025-11-27,2025-12-12,,,,08/12/2025,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
b9732747-5769-4181-805b-281665621e77,,,Banco de Horas - Dia Normal,2025-11-27,2026-01-02,,2026-01-02,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
b14896b6-e099-4eec-a648-b856111d4485,,,Troca de Feriado,2025-11-27,2025-12-12,,,,Nossa senhora da Praia,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
c4a0c2d6-59e3-417b-8c5b-db0dab2e24a4,,,Aniversário,2025-11-28,2025-12-29,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
e9198771-e3a4-49c8-aea9-cf52b6d500bd,,,Outro,2025-12-01,2025-12-22,,,Dayoff do Plan,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
cbc4bd6a-29af-4336-9756-25fa11fe754b,,,Troca de Feriado,2025-12-01,2025-12-24,,,,Dia de Nossa Senhora da Conceição,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
b8fdc78d-22e5-4808-8b23-d396cc2912a3,,,Troca de Feriado,2025-12-02,2025-12-26,,,,08/12 - Conceição da Praia,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f6701177-29e0-4f79-9526-667db0b4944f,,,Banco de Horas - Dia Normal,2025-12-02,2025-12-24,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
7f89551e-afa0-47c3-bca1-504a2df3f0b8,,,Banco de Horas - Dia Normal,2025-12-02,2025-12-29,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
0da43908-5bbe-494c-aa2d-9803c1e9e29c,,,Banco de Horas - Dia Normal,2025-12-02,2025-12-30,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f85e4973-2ee4-4b66-b891-695b82061a53,,,Banco de Horas - Dia Normal,2025-12-02,2026-01-02,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
b5b22665-6eef-4747-85c4-775c2d9563d9,,,Troca de Feriado,2025-12-03,2025-12-30,,,,08/12/2025,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
5e371639-13ba-40d1-b53d-3411f459f344,,,Banco de Horas - Dia Normal,2025-12-03,2025-12-24,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
cfa9d07d-bf7f-4145-af67-3023d4de6761,,,Troca de Feriado,2025-12-03,2025-12-24,,,,08/12/2025,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
be47f74d-a6dc-4008-94ce-9fbfff7aa79d,,,Aniversário,2025-12-04,2025-12-09,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
b49ec88f-c8c9-4ce2-b354-548efd06c72f,,,Troca de Feriado,2025-12-08,2025-12-30,,,,08/12/2025,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
1c773e30-835c-45e2-8dc1-fbe330172bef,,,Troca de Feriado,2025-12-04,2025-12-30,,,,08/12/2025,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
4e8191a5-5af5-4e75-bf3d-0977ee588cf1,,,Troca de Feriado,2025-12-05,2025-12-30,,,,08/12/2025,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a5fb8cfa-8993-4f04-819d-4c08c0556562,,,Outro,2025-12-05,2025-12-12,,,"Boa tarde, conversamos com o Yuri Torralbo (Da Zig), onde resolvemos deixar o feriado de segunda-feira (08/12) para sexta-feira (12/12), já falamos com a Jojô (Joana Mendes), e ela pediu para fazer a solicitação.",,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
3abde6fe-3ab5-4ccc-8f0e-0ee81e92539c,,,Troca de Feriado,2025-12-05,2025-12-12,,,,08/12/2025,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
6b1c5c7e-091a-4ada-a980-afe71c82127d,,,Troca de Feriado,2025-12-05,2025-12-30,,,,08/12/2025,pendente,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
4465e21c-77ba-4d84-b06b-420d33b5c749,,,Troca de Feriado,2025-12-08,2025-12-26,,,,08/12/25,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
e6ded040-89dc-4b51-95a9-ddc60acda23f,,,Troca de Feriado,2025-12-08,2025-12-12,,,,Dia 08/12/25,Negada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
47e1ebfa-a32c-4818-8231-9a6ff7061708,,,Banco de Horas - Dia Normal,2025-12-11,2025-12-26,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
83268157-db23-48bd-b206-d26b752d87bf,,,Banco de Horas - Dia Normal,2025-12-12,2025-12-24,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
0bb0046c-5fbc-435c-acff-840d0120a46a,,,Banco de Horas - Dia Normal,2025-12-12,2025-12-26,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
a195854d-4373-4de6-8ae2-0c45d0ed22a7,,,Banco de Horas - Dia Normal,2025-12-12,2025-12-29,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
81eeb01c-6cce-433b-b035-67a322b16278,,,Banco de Horas - Dia Normal,2025-12-12,2025-12-30,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
fba78fbb-480c-4cbe-8c68-bef8611f4168,,,Banco de Horas - Dia Normal,2025-12-12,2026-01-02,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
2f69e9a8-4628-4497-a684-34b2430a9b0f,,,Outro,2025-12-12,2025-12-29,,,fim de ano,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
007f3c91-3fd0-46b0-98ef-2d03a4dfdfec,,,Outro,2025-12-12,2026-01-02,,,ano novo,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
729bc215-e6c9-45d6-b122-b72eb773fb01,,,Banco de Horas - Dia Normal,2025-12-12,2025-12-26,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
27969130-fadc-42c6-b242-3820c2761fd0,,,Banco de Horas - Dia Normal,2025-12-12,2025-12-29,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
be71a311-3689-46d9-9cf2-2da63ea4e53b,,,Banco de Horas - Dia Normal,2025-12-12,2025-12-30,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
cbc4b49d-3e78-4a8e-8334-4e2e2d390ba8,,,Banco de Horas - Dia Normal,2025-12-12,2026-01-02,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
d9f38574-e545-4773-bf31-f93f1224f9ed,,,Troca de Feriado,2025-12-16,2025-12-26,,,,08/12,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
dd8fc51f-41ad-4a5a-947b-16adadda6cc2,,,Day Off - Festividades Final de Ano,2025-12-16,2026-02-02,,,Zapeg vai folgar dia 02/01/2026,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
40e1c0af-bc27-4763-92f5-c55f0180a0b1,,,Aniversário,2025-12-18,2026-01-30,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
7fcdbac1-8ee0-4683-aae6-84c29c2af8b8,,,Banco de Horas - Dia Normal,2025-12-18,2026-02-02,,,,,pendente,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
692e09cd-e04e-44d7-adf1-c40449c3da8d,,,Banco de Horas - Dia Normal,2025-12-19,2025-12-24,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
03576d4b-a85a-49e9-9732-22f6b4985653,,,Banco de Horas - Dia Normal,2025-12-19,2025-12-26,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
41a32e37-cb77-4244-b0ba-34be76dedc8e,,,Banco de Horas - Dia Normal,2025-12-19,2026-01-02,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
de2e5a00-2117-4c55-bff4-fdb1cd4de782,,,Banco de Horas - Dia Normal,2025-12-19,2025-12-26,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
bfb506a0-56ed-4628-b12b-8cb7ca2d046c,,,Banco de Horas - Dia Normal,2025-12-19,2026-01-02,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
899fa2ca-bc54-45b4-8fde-bf259ed70969,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-24,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
e4bdb824-1a06-4de7-8884-7df8afd95878,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-31,,,,,Esperando aprovação da liderança,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
52cd8c7d-8b80-455a-9235-9475fee1dbd0,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-23,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
f0139266-8727-4ac1-a849-4316dfa474d5,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-23,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
d3af9fe1-0d88-4928-bcbe-c42ae9d61c21,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-24,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
d04780d7-53eb-4516-aa35-aa03954318a2,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-26,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
52566f24-36c5-40d6-bfab-17d18c9ecb7d,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-29,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
9c9df5f0-3da1-45a2-a782-b8e15361aa45,,,Banco de Horas - Dia Normal,2025-12-22,2026-01-02,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
2ba9bf34-fcca-412b-8973-b6bc41fbbf1b,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-23,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
343dc5a2-0f56-4778-aedb-fb4909ee4b0d,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-24,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
9fc157b0-3fd3-4def-8d5a-23b7b8f73bf7,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-26,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
08451fcb-d2d1-4db5-bcdb-a89ee1122d00,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-29,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
3c5fc8b6-d0fd-43e0-8ddb-1dd75f7390a4,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-30,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
5b5f60e3-bd10-45d0-99f4-062ccc6be1bb,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-30,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
54a5d331-cdd8-4692-a9cd-fc12a4e0c8fd,,,Banco de Horas - Dia Normal,2025-12-22,2026-01-02,,,,,Aprovada,CLT,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
536b1fb6-de0f-4740-80a1-706ef3b3e57b,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-23,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
25e1031c-cdb7-45c2-9f2c-eae34566c23f,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-24,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
677afef8-eed8-4f9d-9541-5e083c455288,,,Banco de Horas - Dia Normal,2025-12-22,2025-12-26,,,,,Aprovada,PJ,,false,2026-03-31T03:22:27+00:00,2026-03-31T03:22:27+00:00
