id,pessoa_id,contrato_id,periodo_aquisitivo_id,periodo_inicio,periodo_fim,duracao_dias,valor_recesso,mes_ano_referencia,status,observacoes,comentario_gestor,comentario_rh,aprovado_gestor_em,aprovado_rh_em,pagamento_gerado,motivo_reprovacao,created_at,updated_at
ab1d8f6f-290a-40ec-866d-4263525f9985,cb89f8de-a28c-435f-a3ad-c7487ce83012,,,2023-12-20,2023-12-20,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
647cfcab-48b9-4f7f-a909-c4851a816325,f3347fff-dd1b-418a-9494-ac56843b3c36,,,2023-12-11,2023-12-22,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
8f583dc8-de81-4c09-b4aa-11754f36f929,41324ef3-9999-4deb-bd49-4c3ebce9960d,,,2023-12-18,2023-12-22,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
e42ca4f3-9b82-4321-9bc5-0d77d20557bf,49f44e12-368a-44ac-863b-6ee40bf9692d,,,2023-12-20,2023-12-22,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
3265ba8e-afd6-4c49-affa-ca06f950bfc4,54b4fbcd-2a63-45c5-bb6b-11e0b1431d4f,,,2023-12-26,2023-12-29,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
71bdec6b-e420-4ded-971c-823392357c95,673dd2a8-2bfd-4ac9-a54e-f439abef06a3,,,2024-01-02,2024-01-02,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
7247b582-b5b4-4007-95a2-85f8022fa3aa,d276a9a4-177d-495b-9597-45b493b669e0,,,2024-01-02,2024-01-05,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
d0836632-538b-4140-9fa3-8342293a7ee9,cb89f8de-a28c-435f-a3ad-c7487ce83012,,,2024-01-02,2024-01-05,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
f8dbce1d-0c44-4df1-9fe6-5491f3338abf,8fdf9dfa-ad98-4fb2-9fdf-9eca6ef4c6a2,,,2024-01-02,2024-01-08,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
76e955d2-83e9-47ca-962a-c20618cf0635,664663e4-106e-4e23-9e75-1e91207e9ccd,,,2024-01-02,2024-01-09,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
9cf1cec9-71ec-42f6-9a07-a1db2c7820e9,3ad9430c-2981-4018-b021-2689ea2b191c,,,2024-01-10,2024-01-10,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
8f1cdcc8-a6a9-4e17-aab0-010ed882f19d,50399934-d2c6-40fe-ba10-a52dab469a70,,,2024-01-09,2024-01-12,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
0d159185-f945-4ce5-8bf6-a6029cfe1528,b3ae4502-8a3d-49d2-a61c-9507347592c0,,,2024-01-08,2024-01-12,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
20e558b9-14d8-4e3a-a898-a00850dbe3e7,3ad9430c-2981-4018-b021-2689ea2b191c,,,2024-01-16,2024-01-16,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
167a4b62-1117-44a0-94dd-e7103b110039,673dd2a8-2bfd-4ac9-a54e-f439abef06a3,,,2023-12-21,2024-01-22,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
15e7ad26-27e6-4987-8573-935e362fa098,f3347fff-dd1b-418a-9494-ac56843b3c36,,,2024-01-24,2024-01-24,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
8f9b4bdd-fa82-4631-abbb-554bfa62c769,3a125b85-47fb-4719-88d6-8854cb3cf6f1,,,2024-02-02,2024-02-02,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
5bc23026-daa3-443a-8f26-47f4e1ecbbe3,3a125b85-47fb-4719-88d6-8854cb3cf6f1,,,2024-02-05,2024-02-05,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
5d33a8e0-a116-47c0-9884-6bc506d7aecf,d42eee59-0612-4ebf-8935-898ce0b6e4aa,,,2024-02-05,2024-02-05,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
83a915aa-006e-47ce-b772-8d0d94f20634,7c835d94-6052-4687-b022-b4d48f534daa,,,2024-02-07,2024-02-09,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
50be494a-6fae-4a2f-91c2-66486890f383,c22d11de-ed9d-42e2-8960-c201de5e958c,,,2024-02-07,2024-02-09,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
0b1edd31-0a3f-4f7e-966d-434c8148bf83,3a125b85-47fb-4719-88d6-8854cb3cf6f1,,,2024-02-14,2024-02-14,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
ffe3e824-46f8-41d9-bf58-5e634b893536,d572bfb6-99df-45a1-abb5-7834991ce6bd,,,2024-02-14,2024-02-14,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
c775c4f4-e51d-4596-95d3-2a0127738622,8fdf9dfa-ad98-4fb2-9fdf-9eca6ef4c6a2,,,2024-02-08,2024-02-16,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
72d9148b-01ae-431f-b287-305169f79489,3a125b85-47fb-4719-88d6-8854cb3cf6f1,,,2024-02-15,2024-02-16,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
428aafb5-4d77-495e-b432-006b35052ff3,a7419f66-1aca-44f0-8ab1-ecba774d355f,,,2024-02-15,2024-02-16,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
55d03324-e7d3-458c-9560-6097f58796b2,b419e09d-1296-479f-84c0-0adee88bed66,,,2024-02-15,2024-02-16,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
f6f46e80-791a-4e39-b4e8-f4dcba51018f,50399934-d2c6-40fe-ba10-a52dab469a70,,,2024-02-26,2024-02-26,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
7bc37be1-8482-4986-b68b-ca121c82903a,610f4f4a-c6d4-4180-9c6f-8fe27bc3954c,,,2024-02-14,2024-03-01,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
5afc6f40-6df8-46a8-8a10-84234096f95c,a7419f66-1aca-44f0-8ab1-ecba774d355f,,,2024-02-26,2024-03-01,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
562a39cc-0dd7-4471-926d-22fb12706afc,49f44e12-368a-44ac-863b-6ee40bf9692d,,,2024-03-04,2024-03-08,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
b2dc587d-825b-4c93-a00c-07425682cf76,673dd2a8-2bfd-4ac9-a54e-f439abef06a3,,,2024-03-04,2024-03-08,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
d57b8a9c-cce1-4001-a06b-1abbf73db626,a7419f66-1aca-44f0-8ab1-ecba774d355f,,,2024-03-08,2024-03-08,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
bf2dd400-969b-4cbf-880c-1ace863108d6,a8b71b73-2e6c-49f7-9cfe-feac21007d84,,,2024-03-18,2024-03-18,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
86c2cf06-f608-46a4-b353-6d7a0ef98297,cb89f8de-a28c-435f-a3ad-c7487ce83012,,,2024-03-18,2024-03-22,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
06d3f7cd-cc4e-41d5-a68c-1383ea93e3ab,fc83168a-60a4-45b8-af9b-82b7080c5a3d,,,2024-03-18,2024-03-22,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
052a8479-a4f5-46ef-ad3a-71042cc7bef6,69635779-34ff-4831-90cd-b45d37688cc2,,,2024-03-25,2024-03-28,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
25ad36c5-5642-453d-934a-56b5b1c70bf2,7c835d94-6052-4687-b022-b4d48f534daa,,,2024-04-01,2024-04-05,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
bf10d3c0-65c8-47c8-819b-f3dfabcf73af,c22d11de-ed9d-42e2-8960-c201de5e958c,,,2024-04-01,2024-04-05,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
b31072b3-9d59-424e-a14b-32b3ab262588,c10de15c-4917-4da0-8e52-07096ed3657b,,,2024-04-05,2024-04-05,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
3bf58a8f-6386-4162-a5ca-91f478f0e042,673dd2a8-2bfd-4ac9-a54e-f439abef06a3,,,2024-04-05,2024-04-05,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
ae715fd7-c41c-4be4-851a-8bac8c347d6a,610f4f4a-c6d4-4180-9c6f-8fe27bc3954c,,,2024-04-10,2024-04-10,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
f220cb6e-d0ae-423d-8500-7161bb53b609,41324ef3-9999-4deb-bd49-4c3ebce9960d,,,2024-04-12,2024-04-12,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
c6fd31e1-a3d4-4719-a0c7-0dee3470762f,a7419f66-1aca-44f0-8ab1-ecba774d355f,,,2024-04-12,2024-04-12,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
47b02bba-c7c6-4f7a-a10d-89c87c7c89dd,49f44e12-368a-44ac-863b-6ee40bf9692d,,,2024-04-19,2024-04-20,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
fdf6c31e-7ea0-4609-98d2-f610dfee617f,673dd2a8-2bfd-4ac9-a54e-f439abef06a3,,,2024-04-26,2024-04-26,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
44015515-f9ed-41e9-bff2-41a7b3a1d96a,673dd2a8-2bfd-4ac9-a54e-f439abef06a3,,,2024-04-29,2024-04-30,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
40e0dec0-ff68-4c5f-853a-ca3fe3c5b888,cb89f8de-a28c-435f-a3ad-c7487ce83012,,,2024-04-29,2024-05-03,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
1cef68df-e683-45b3-b2a5-5c9db3ba74f7,41324ef3-9999-4deb-bd49-4c3ebce9960d,,,2024-04-29,2024-05-03,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
f658cd57-2019-4f32-b62e-c2114f6d67b7,8fdf9dfa-ad98-4fb2-9fdf-9eca6ef4c6a2,,,2024-05-02,2024-05-06,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
94f3bfdb-b1f3-4fc6-aae2-d409856a668c,664663e4-106e-4e23-9e75-1e91207e9ccd,,,2024-05-07,2024-05-08,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
965ce86e-bcf2-4a37-a47b-a374756e0f17,d572bfb6-99df-45a1-abb5-7834991ce6bd,,,2024-05-02,2024-05-10,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
85bd7a3a-4b70-4df2-a3d7-490457bdcc14,fc83168a-60a4-45b8-af9b-82b7080c5a3d,,,2024-05-09,2024-05-10,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
2146f8c5-aa1f-4a5c-b711-04ed73f8b83e,3a125b85-47fb-4719-88d6-8854cb3cf6f1,,,2024-04-29,2024-05-10,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
7f3f19be-9d6a-4af2-b9ab-4cc2d57c4186,a7419f66-1aca-44f0-8ab1-ecba774d355f,,,2024-05-10,2024-05-10,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
c79a2e60-6faf-4d2c-9376-0a97e231d70f,50399934-d2c6-40fe-ba10-a52dab469a70,,,2024-05-17,2024-05-17,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
98fcc667-ff21-4685-a2c3-966fddcbbe70,49f44e12-368a-44ac-863b-6ee40bf9692d,,,2024-05-17,2024-05-20,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
23dc14ba-abba-44a6-991c-40ccae802ad4,52f9099b-ace2-4953-9eb5-fb823948f8ef,,,2024-05-15,2024-05-21,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
805f8fc1-63e3-46cb-80b4-3af4dcba14a4,7c835d94-6052-4687-b022-b4d48f534daa,,,2024-05-29,2024-05-29,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
9c57e665-c812-4677-abb9-4e17bba01675,d3a04e1d-7a6d-4010-b8ee-99ad81ddcd05,,,2024-05-15,2024-05-29,15,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
a47743c3-111b-4796-8d7c-70a6eba86faa,f3347fff-dd1b-418a-9494-ac56843b3c36,,,2024-05-27,2024-05-29,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
765a22e7-625c-4c2f-9360-d76068b8ce6d,664663e4-106e-4e23-9e75-1e91207e9ccd,,,2024-06-03,2024-06-05,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
3774a62d-b902-41e0-8c81-1d77d392dfed,b3ae4502-8a3d-49d2-a61c-9507347592c0,,,2024-06-03,2024-06-13,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
e9822abf-a3db-4dc8-9bd6-21abb012afba,a46830b9-1551-4fd4-82d2-99c8b92bf0d8,,,2024-06-12,2024-06-12,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
74cebd7f-8b05-4fbb-a269-48567f7a50f7,e44c5881-8a20-4df1-aa5f-3961c169c5c6,,,2024-06-21,2024-06-21,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
ede54214-174e-4764-9509-2d7ddf7f1c9c,50399934-d2c6-40fe-ba10-a52dab469a70,,,2024-06-21,2024-06-24,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
b9a36871-0f9a-4c39-9698-c9ed94f9ab53,cb89f8de-a28c-435f-a3ad-c7487ce83012,,,2024-06-28,2024-06-28,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
30cc43c2-1f67-4e2a-93d5-a443ea805e35,fc83168a-60a4-45b8-af9b-82b7080c5a3d,,,2024-07-05,2024-07-05,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
a1354924-a265-420c-8d7a-11e1dafa29f0,3a125b85-47fb-4719-88d6-8854cb3cf6f1,,,2024-07-08,2024-07-08,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
c428847b-db9f-4783-8033-8aa36009b2b3,d42eee59-0612-4ebf-8935-898ce0b6e4aa,,,2024-07-11,2024-07-15,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
34f7e37d-7957-481a-9c61-10b42b79c57b,50399934-d2c6-40fe-ba10-a52dab469a70,,,2024-07-24,2024-07-26,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
6f0b2a3f-9ebf-4771-aba1-ddb92280dbf2,ccbdf2cd-94fe-4974-be98-db97aa83fa59,,,2024-07-26,2024-07-26,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
38e3b9a5-5a0c-4070-bdfa-685634aa8a98,a46830b9-1551-4fd4-82d2-99c8b92bf0d8,,,2024-07-26,2024-07-26,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
edb04fe0-a1b9-4a63-9b0b-5b9a523462fe,7c835d94-6052-4687-b022-b4d48f534daa,,,2024-08-01,2024-08-01,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
c5d9183e-ae6b-4df5-a862-daf6d6132642,7c835d94-6052-4687-b022-b4d48f534daa,,,2024-08-05,2024-08-07,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
66d8da3b-cb6e-45db-87d5-6f3b1b8cac53,d42eee59-0612-4ebf-8935-898ce0b6e4aa,,,2024-08-07,2024-08-07,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
4f2b2f57-5d02-4783-8d1d-58aaae4c4751,41324ef3-9999-4deb-bd49-4c3ebce9960d,,,2024-08-13,2024-08-13,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
c9418de6-759b-476c-aed1-d75f638b91c6,3a125b85-47fb-4719-88d6-8854cb3cf6f1,,,2024-08-14,2024-08-16,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
d0a104c2-2dac-4a65-8869-5b15e57efb77,cb89f8de-a28c-435f-a3ad-c7487ce83012,,,2024-08-16,2024-08-16,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
86a92195-fe51-4821-9e3f-12ddae24a481,d42eee59-0612-4ebf-8935-898ce0b6e4aa,,,2024-08-16,2024-08-16,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
fdb7427a-8dee-4608-ab87-a358a27ddcd6,4facbe77-e9dd-42b2-b955-fb8bfa9bdd15,,,2024-08-15,2024-08-16,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
b8072e03-a544-475a-b65d-181320132d61,c10de15c-4917-4da0-8e52-07096ed3657b,,,2024-08-16,2024-08-17,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
9079c20d-6f72-4eb8-b77d-9e201edc4773,7c835d94-6052-4687-b022-b4d48f534daa,,,2024-08-19,2024-08-23,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
c6172a08-f37c-4821-803c-fb5765a5390a,7bc0de5b-a59f-4a5b-98ff-6803dcf798dc,,,2024-08-23,2024-08-23,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
fec2465e-195a-4595-89df-276ce9fc0db4,56057cba-2a67-47ae-9947-170d2adb05d6,,,2024-08-23,2024-08-23,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
b7bc9566-45e6-464e-ac40-04f55db3c145,52f9099b-ace2-4953-9eb5-fb823948f8ef,,,2024-08-23,2024-08-23,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
3a046891-4f41-4608-b6f1-7be15c2dafdb,50399934-d2c6-40fe-ba10-a52dab469a70,,,2024-08-23,2024-08-25,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
975f9a44-90dc-4854-a1ee-1207b3ceff77,4facbe77-e9dd-42b2-b955-fb8bfa9bdd15,,,2024-08-30,2024-08-30,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
ccb7a13c-5113-467a-8920-29302a915cd8,a7419f66-1aca-44f0-8ab1-ecba774d355f,,,2024-08-30,2024-09-02,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
728614d1-f8b5-4a19-9adb-ea896d545c04,7c835d94-6052-4687-b022-b4d48f534daa,,,2024-09-02,2024-09-06,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
7462efbd-bce8-45a9-881d-8b9db8aa8c3a,52f9099b-ace2-4953-9eb5-fb823948f8ef,,,2024-09-02,2024-09-06,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
f64f5299-84fe-411f-ba86-7b62208b12e2,d572bfb6-99df-45a1-abb5-7834991ce6bd,,,2024-09-05,2024-09-08,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
9d0c6eb6-7a27-4d66-84c4-4953488305db,610f4f4a-c6d4-4180-9c6f-8fe27bc3954c,,,2024-09-09,2024-09-09,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
c328a23e-a692-4a2f-a736-f5f0113ede1b,49f44e12-368a-44ac-863b-6ee40bf9692d,,,2024-09-12,2024-09-13,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
698f91b8-1570-4b1b-a830-8f9774a33e3d,ccbdf2cd-94fe-4974-be98-db97aa83fa59,,,2024-09-13,2024-09-13,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
fddbbe43-376e-4680-bc87-a19ede06e633,a7419f66-1aca-44f0-8ab1-ecba774d355f,,,2024-09-13,2024-09-13,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
0c2b7521-1f6a-4d06-b7a6-e532db53b323,49f44e12-368a-44ac-863b-6ee40bf9692d,,,2024-09-13,2024-09-16,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
66246c97-fe96-4675-9ec1-dd46ea9890bb,a8b71b73-2e6c-49f7-9cfe-feac21007d84,,,2024-09-18,2024-09-19,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
9b348864-8a2a-4ff7-805f-f1386bede2d8,b8744668-0860-481e-b623-617a42bb38e9,,,2024-09-20,2024-09-20,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
bff719fa-bade-4008-b761-d6bc4485dd7e,7c835d94-6052-4687-b022-b4d48f534daa,,,2024-09-16,2024-09-20,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
95839f02-100a-4378-98b4-d2d8f42d6cbb,a7419f66-1aca-44f0-8ab1-ecba774d355f,,,2024-09-19,2024-09-20,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
fc03c351-58a7-418d-9dcb-520d00cf69d6,d42eee59-0612-4ebf-8935-898ce0b6e4aa,,,2024-09-20,2024-09-20,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
ce50c061-a8d4-49b6-ad0e-08f0bacfc7e0,c03711b1-5564-4b77-9660-72ca9044e231,,,2024-09-19,2024-09-23,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
e5b44072-a6fe-4a0f-b6af-72c406252102,3a125b85-47fb-4719-88d6-8854cb3cf6f1,,,2024-09-16,2024-09-27,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
3c4bd518-ae5f-4556-8719-623885310d5f,7c835d94-6052-4687-b022-b4d48f534daa,,,2024-09-25,2024-09-30,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
bc6c03b0-e965-439c-bf25-5d2c12e215ce,8fdf9dfa-ad98-4fb2-9fdf-9eca6ef4c6a2,,,2024-09-25,2024-10-02,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
90e61dc3-6265-465c-bf5c-36929a0fa164,a7419f66-1aca-44f0-8ab1-ecba774d355f,,,2024-10-04,2024-10-04,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
8f7f9766-eecb-4622-ac89-1891ce9074b4,1df04616-6d7f-47c7-9548-c7bc4aed2d16,,,2024-09-27,2024-10-06,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
4edb8707-0baa-4c72-85c8-64438eee8e35,54b4fbcd-2a63-45c5-bb6b-11e0b1431d4f,,,2024-10-07,2024-10-07,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
e29073b9-57bf-4fcd-851d-25dbd1630a87,c03711b1-5564-4b77-9660-72ca9044e231,,,2024-10-10,2024-10-10,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
e75e5c9a-ee20-4c15-bff1-c774bbe0138f,fc83168a-60a4-45b8-af9b-82b7080c5a3d,,,2024-09-16,2024-10-11,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
2246d8fc-ded9-4f8d-ad4f-92e15cb70307,a8b71b73-2e6c-49f7-9cfe-feac21007d84,,,2024-10-11,2024-10-11,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
33c6eae7-da32-4229-b65c-21c750e227ca,a7419f66-1aca-44f0-8ab1-ecba774d355f,,,2024-10-11,2024-10-11,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
e8ab3bbd-ada0-463e-b3ed-c01b755a9b40,a46830b9-1551-4fd4-82d2-99c8b92bf0d8,,,2024-10-15,2024-10-15,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
96217e8a-a2bf-44ec-aed3-9160cdb41326,50399934-d2c6-40fe-ba10-a52dab469a70,,,2024-10-14,2024-10-18,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
442bfdcf-3c13-4baa-aa79-f2c9178bfd97,a8b71b73-2e6c-49f7-9cfe-feac21007d84,,,2024-10-17,2024-10-18,,,,Pago,,,,,,false,,2026-03-31T16:10:28+00:00,2026-03-31T16:10:28+00:00
