id,objective_id,title,description,type,baseline,target,current_value,progress,health,health_override,dependencies,is_external_dependency,sort_order,created_at,updated_at
72b5fde2-0a6e-4628-a8c5-7f005c36ffee,a82b9332-2688-49df-b1a1-79e289a84908,5 webinars com 125 presentes no total,,metrica,0.0,125.0,11.0,8.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
49c6a031-2c49-46a0-9c1b-f32d881e07e8,a82b9332-2688-49df-b1a1-79e289a84908,Atingir 25 no NPS,,metrica,13.0,25.0,13.0,0.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
211027f7-366a-4e82-a4df-57ccfa58b280,a82b9332-2688-49df-b1a1-79e289a84908,5 webinars com 125 presentes no total,,metrica,0.0,125.0,11.0,8.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
2761a86d-b289-44f0-8fe2-35b0e38b11ea,ba1b6068-a187-49e8-9eb6-0b0179cdd4c3,Carlos,,metrica,0.0,31.0,13.0,41.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
9cdf2ef0-4cb9-44ac-b1a2-a8b1e6e931da,ba1b6068-a187-49e8-9eb6-0b0179cdd4c3,Helena,,metrica,0.0,56.0,27.0,48.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
709b2b95-684a-4a69-8334-451d93f202f6,ba1b6068-a187-49e8-9eb6-0b0179cdd4c3,SALs,,metrica,0.0,249.0,137.0,55.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
afb85fff-5eee-4292-89db-4a512d0a0117,ba1b6068-a187-49e8-9eb6-0b0179cdd4c3,Pri,,metrica,0.0,40.0,12.0,30.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
dff5ef97-bf59-48ff-8f16-66f3459e42d1,ba1b6068-a187-49e8-9eb6-0b0179cdd4c3,Marcio,,metrica,0.0,56.0,9.0,16.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
1713df4a-8910-4471-8357-28ad3e72aaab,ba1b6068-a187-49e8-9eb6-0b0179cdd4c3,Dani,,metrica,0.0,47.0,37.0,78.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
49e0b976-d8d9-46f7-9988-6129e35512a4,0d4a6a8f-8621-4e80-bcc5-3dfef4c6cfbd,Helena,,metrica,0.0,74.0,36.0,48.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
5d6cb9ad-1c56-48ea-99b5-99d53bc52181,0d4a6a8f-8621-4e80-bcc5-3dfef4c6cfbd,Marcio,,metrica,0.0,74.0,26.0,35.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
be592d9e-35ec-42de-87aa-b8594658145b,0d4a6a8f-8621-4e80-bcc5-3dfef4c6cfbd,Pri,,metrica,0.0,53.0,25.0,47.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
75fece5b-f8fe-4261-b556-f3939904ccd2,0d4a6a8f-8621-4e80-bcc5-3dfef4c6cfbd,Dani,,metrica,0.0,62.0,54.0,87.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
5a3c32c7-e23f-43e4-a313-b9cc0b5a3e95,0d4a6a8f-8621-4e80-bcc5-3dfef4c6cfbd,Carlos,,metrica,0.0,41.0,17.0,41.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
24e83e6c-233c-4bc1-9b30-2998a92ded78,0d4a6a8f-8621-4e80-bcc5-3dfef4c6cfbd,Qualificados,,metrica,0.0,324.0,220.0,67.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
5afa2d2d-de42-46a6-aeb8-7dbe06d613e5,d5213989-798d-4f1a-88f2-354a9ed4902a,Gestão de pendências,,metrica,0.0,100.0,0.0,0.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
482d2761-1f00-4602-a197-538d7ebd5e45,d5213989-798d-4f1a-88f2-354a9ed4902a,Log de auditoria em operações - ações e quotas,,metrica,0.0,100.0,60.0,60.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
62d3d433-8b87-41e4-9b4a-bbd6b15463d1,d5213989-798d-4f1a-88f2-354a9ed4902a,Demonstrativo de IR 2024,,metrica,0.0,100.0,100.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
00f95da5-bb79-442c-938e-66d80f170d80,d5213989-798d-4f1a-88f2-354a9ed4902a,Confirmação de e-mails de convocação,,metrica,0.0,100.0,0.0,0.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
11b866b6-d717-48e1-a35b-94c2aa55db32,b4758d23-22a2-4408-bf83-ac59dba66461,Marina,,metrica,0.0,160.0,222.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
fd85c0bc-fb2a-438e-8d41-8e2bc959b835,b4758d23-22a2-4408-bf83-ac59dba66461,Glenda,,metrica,0.0,120.0,127.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
30f5c2a9-a940-4c8f-b8f3-9c0139f2392b,b4758d23-22a2-4408-bf83-ac59dba66461,Ralha,,metrica,0.0,160.0,216.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
bb342fc2-12cd-436a-89e2-77310666eca6,b4758d23-22a2-4408-bf83-ac59dba66461,Emanuel,,metrica,0.0,90.0,172.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
d4bbdf6c-0383-4b32-b93b-0bfac8813cb5,eee9464c-d17b-4692-b71f-487b7dab2f29,Receita Potencial SAL - R$ 4.392.000,,metrica,0.0,4392000.0,3128494.0,71.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
832bd7f1-3604-4e8c-9804-9b60f88dea8b,6a7a2666-7e0a-4f40-a054-2e29102ae31c,e-books,,metrica,0.0,3.0,1.0,33.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
aa756c95-e57c-4002-8bb7-a04a5114ddb8,6a7a2666-7e0a-4f40-a054-2e29102ae31c,Auxiliar CS na criação dos Plantões.,,metrica,0.0,5.0,4.0,80.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
3c6849d3-593a-43fa-b243-994885c33bd5,6a7a2666-7e0a-4f40-a054-2e29102ae31c,Produzir blog posts para estratégias inbound e outbound,,metrica,0.0,12.0,5.0,41.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
667e46c3-290b-4679-809a-3c66e8b1cf1e,6a7a2666-7e0a-4f40-a054-2e29102ae31c,Promover eventos online,,metrica,0.0,6.0,7.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
1c9b0843-66f8-4ba0-8960-de530600fe88,934ab074-b713-4fd8-9f77-f57613181831,Integrações,,metrica,0.0,1.0,1.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
fcde174c-2f9f-4bf3-8e60-d9bfc8d7dae9,934ab074-b713-4fd8-9f77-f57613181831,Inteligência Operacional,,metrica,0.0,1.0,1.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
87180f8b-ce42-4a33-81a9-c9b5ab97c5de,934ab074-b713-4fd8-9f77-f57613181831,Centralização de Testes,,metrica,0.0,1.0,1.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
1da30f83-10ed-4fad-b785-2106170f8f00,6e64dc0e-6b59-40c9-b0bb-2a9ddc9a3817,Faturamento,,metrica,0.0,1820000.0,1583969.0,87.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
fc098571-6713-438a-9485-41ae65ada490,d8e5f79c-9e74-4beb-a98f-70d41b64a8f8,Desativação de Opções,,metrica,0.0,30.0,25.0,83.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
3260344a-d732-4c37-a3e9-b6e0efedc295,d8e5f79c-9e74-4beb-a98f-70d41b64a8f8,Gerenciamento de perfis de acesso,,metrica,0.0,100.0,100.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
2d520c79-a689-4870-be8b-2119793fb2b0,d8e5f79c-9e74-4beb-a98f-70d41b64a8f8,Ações/ opções Fantasmas - pt. 2,,metrica,0.0,100.0,66.0,66.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
bb893085-4699-4edb-848f-de2ed75fcdf7,d8e5f79c-9e74-4beb-a98f-70d41b64a8f8,Integração cap table & Equity plans,,metrica,0.0,100.0,20.0,20.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
1e117905-a9cd-4a84-9a4b-2c75fa5a8433,d8e5f79c-9e74-4beb-a98f-70d41b64a8f8,SSO (Single Sign-on),,metrica,0.0,100.0,100.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
2d6394c1-27b2-444c-bd25-51c1020a3fea,d8e5f79c-9e74-4beb-a98f-70d41b64a8f8,Marca d’água em documentos,,metrica,0.0,100.0,80.0,80.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
48cfcba7-a1a4-4a9d-86d1-81dba76508f2,d8e5f79c-9e74-4beb-a98f-70d41b64a8f8,Trilha de auditoria de downloads,,metrica,0.0,100.0,20.0,20.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
3b9c37a5-1fa8-4f6a-a65f-2d4724e9ec31,d8e5f79c-9e74-4beb-a98f-70d41b64a8f8,Ações/ opções fantasmas - pt. 1,,metrica,0.0,100.0,100.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
f57c3b15-ae91-45a0-8c8b-d1d889511935,6e64dc0e-6b59-40c9-b0bb-2a9ddc9a3817,Faturamento,,metrica,0.0,1300000.0,125201454.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
a0ee423b-388a-46d9-82d9-66337473d744,bf6f20d8-93d7-45dc-8fff-626a2fb5019a,Livro de Matrícula para cooperativas,,metrica,0.0,100.0,10.0,10.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
b0ee74e8-57a4-4e4e-be51-431dd327ec86,bf6f20d8-93d7-45dc-8fff-626a2fb5019a,Controle de dividendos,,metrica,0.0,100.0,30.0,30.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
b4348299-a4e1-4aba-a8f0-05bb5edfa6ca,bf6f20d8-93d7-45dc-8fff-626a2fb5019a,Gestão de pendências em billing accounts,,metrica,0.0,100.0,0.0,0.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
4d358a76-c3a3-46a7-980c-701f29e33173,ed152f97-b7ee-4593-81b6-580406c6496b,Estrutura de contas,,metrica,0.0,100.0,30.0,30.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
7f8b395a-a8f9-489f-a17e-8efa93887769,ed152f97-b7ee-4593-81b6-580406c6496b,Gerenciamento de perfis de acesso,,metrica,0.0,100.0,20.0,20.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
1eae81e7-80b5-47f3-b280-c886d308ff03,3d622681-9b21-4cac-9589-98134dd4557b,Ações/ opções fantasmas,,metrica,0.0,100.0,15.0,15.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
182a1b73-4536-48d1-a65b-a602543345b2,3d622681-9b21-4cac-9589-98134dd4557b,Integração Cap table & Equity plans,,metrica,0.0,100.0,0.0,0.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
b9f6f87c-668d-4a8a-9481-e68e37270471,3d622681-9b21-4cac-9589-98134dd4557b,Desativação do módulo de Opções,,metrica,0.0,100.0,0.0,0.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
9d4a0139-b69f-4e4a-b939-75eed8e4d40d,3d622681-9b21-4cac-9589-98134dd4557b,Múltiplas moedas em Equity plans,,metrica,0.0,100.0,0.0,0.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
a719de49-7a0b-49f8-875b-663c62d2f65f,3d622681-9b21-4cac-9589-98134dd4557b,Correção de preços por IPCA,,metrica,0.0,100.0,0.0,0.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
518019ee-102a-47ff-81fd-e7ae8a1c9316,bf6f20d8-93d7-45dc-8fff-626a2fb5019a,Direito de preferência na transferência de ações,,metrica,0.0,100.0,0.0,0.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
11c5b0a7-33b1-43e2-9dcd-39324f65c2b6,6b391d75-4646-497e-91d0-1eb22f050a8d,Receita Total,,metrica,0.0,880000.0,742590.0,84.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
6f9f5e88-c5af-44aa-83d6-7d12045716d3,467bb646-8a48-43e4-a985-650f20562452,Qualificados Total,,metrica,0.0,169.0,183.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
f1ae71ec-61dd-4940-88a0-0ccd9cf2eb69,6b391d75-4646-497e-91d0-1eb22f050a8d,Receita Lucas,,metrica,0.0,264000.0,276922.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
711bb6c7-ecac-4b00-a2b7-3554c6698e3b,6b391d75-4646-497e-91d0-1eb22f050a8d,Receita Pedro,,metrica,0.0,237500.0,102680.0,43.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
7a7ae0bd-7274-410c-a96d-6839279a03ce,6b391d75-4646-497e-91d0-1eb22f050a8d,Receita Matheus,,metrica,0.0,377500.0,362988.0,96.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
d3de046b-d156-4e75-8740-5bb28dc88ed9,467bb646-8a48-43e4-a985-650f20562452,Helena,,metrica,0.0,70.0,67.0,95.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
9cb1286b-664b-478f-b881-17ebfcfc35f2,143cf21b-9d91-4a6c-aa9d-a9516f9219ae,Marcio,,metrica,0.0,14.0,19.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
b9929edb-dbfe-464b-9020-776f12fadcef,bb4bec6b-1677-436d-833b-949865f7fe8e,Receita Total,,metrica,0.0,420186.0,535909.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
5b12b571-cbd0-45f8-abc2-5b84bb41c926,3a107170-220d-495c-96e2-217dacb8db95,Marcio,,metrica,0.0,10.0,11.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
6cf23e29-1008-4ac0-9811-3c121843bf66,bb4bec6b-1677-436d-833b-949865f7fe8e,Ana,,metrica,0.0,77548.0,136770.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
962f2bbb-9ce8-4431-af05-76d3e2a96f8c,bb4bec6b-1677-436d-833b-949865f7fe8e,Pedro,,metrica,0.0,101582.0,134413.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
f2a2f0c8-0f9e-43bf-9125-9fe5a0213431,bb4bec6b-1677-436d-833b-949865f7fe8e,Nat,,metrica,0.0,241056.0,264726.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
d199d7ae-fccb-4eab-a777-613611f07e76,329ddd3e-40c9-4041-b2b8-1d000e796d04,90% dos tickets de suporte dentro da meta de SLA de 1ª resposta,,metrica,0.0,90.0,89.0,98.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
047a35b9-45f1-40a7-ad94-06fa0a9fa138,758e188d-774e-44f4-9a1d-bde1b2235b61,Criar programa de benefícios para escritórios,,metrica,0.0,1.0,1.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
17d4c43c-5c01-4bd9-b828-e4267665fd8e,758e188d-774e-44f4-9a1d-bde1b2235b61,Campanhas de divulgação de produto,,metrica,0.0,3.0,4.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
a89aeef2-c169-4bc9-ba94-c626f2de99e0,758e188d-774e-44f4-9a1d-bde1b2235b61,Materiais de apoio para o time de vendas ,,metrica,0.0,6.0,6.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
48406c9d-d3b5-45c0-9331-474b90cc9d15,548d5721-df05-46d1-92d1-268e9287ff20,Pagina de Cases,,metrica,0.0,1.0,1.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
7225fe4e-6d92-4000-8863-8f637d440239,548d5721-df05-46d1-92d1-268e9287ff20,Conversões no Blog,,metrica,0.0,21.0,10.0,47.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
478a349a-abca-4c5b-839a-ccdce0c59ded,548d5721-df05-46d1-92d1-268e9287ff20,Trackeamento site no GA,,metrica,0.0,1.0,1.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
2e79d36e-4fe2-4ab7-a8e8-ef9651b4b90d,dea22036-b952-4c60-a321-f683ef98eaae,"Trilhas (Trial, Onboarding)",,metrica,0.0,13.0,14.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
51b2a637-2371-409f-bb0c-358155d23d9f,6a7a2666-7e0a-4f40-a054-2e29102ae31c,Webinars,,metrica,0.0,3.0,4.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
89a23576-aa04-4fa7-b623-0b4a24066de7,6a7a2666-7e0a-4f40-a054-2e29102ae31c,Cases de Sucesso,,metrica,0.0,6.0,6.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
854d664c-4b39-490d-ae4f-be3722f94190,329ddd3e-40c9-4041-b2b8-1d000e796d04,85% das implantações com CSAT 4 ou 5,,metrica,0.0,85.0,90.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
23d82deb-41b7-45e6-ad6a-3c3e45835fb5,329ddd3e-40c9-4041-b2b8-1d000e796d04,90% dos clientes de governança ativados dentro do SLA de 5 dias úteis,,metrica,0.0,90.0,100.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
1c659667-001f-4685-a2c6-4c5f0e643726,5ae8d5b2-9fed-4a57-8399-eae09f72d5c2,Garantir 100% de acompanhamento mensal dos 1-1s,,metrica,0.0,100.0,71.0,71.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
fa63a3c9-8ff0-487b-9acd-381884f50b3b,5ae8d5b2-9fed-4a57-8399-eae09f72d5c2,2 encontros online opcionais para integrar o time,,metrica,0.0,2.0,1.0,50.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
765c346e-cd66-4d68-b612-1f2fbaec389d,5ae8d5b2-9fed-4a57-8399-eae09f72d5c2,1 evento esportivo presencial com mínimo de 5 pessoas,,metrica,0.0,1.0,1.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
d767a269-8219-4072-a148-3b383a68b663,5ae8d5b2-9fed-4a57-8399-eae09f72d5c2,HH em SP mensal com mínimo de 7 pessoas,,metrica,0.0,2.0,2.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
47916359-4159-435e-8d0f-5c9ffa446217,f1fdf560-947b-43a8-8504-bd09e119c8b1,Finalizar etapas do projeto de Compliance no prazo,,metrica,0.0,100.0,50.0,50.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
49dededf-cce3-4bff-a7b7-90ce958540b8,f1fdf560-947b-43a8-8504-bd09e119c8b1,Finalizar etapas do projeto de LGPD no prazo ,,metrica,0.0,100.0,0.0,0.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
5d791b8d-2ca2-4089-88fb-5f42733e7153,f1fdf560-947b-43a8-8504-bd09e119c8b1,100% das Due Dilligences respondidas no prazo,,metrica,0.0,100.0,100.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
c6dda572-de02-4892-a8b8-aff1e0cd8437,f1fdf560-947b-43a8-8504-bd09e119c8b1,100% dos colaboradores concluindo os cursos mensais na HackerRangers,,metrica,0.0,100.0,82.0,82.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
698362e2-e0ad-45a1-88ae-2c8869da59df,fc9719e3-f219-4b94-a527-4d0db63b2966,SLA máximo de 30 dias,,metrica,90.0,17.0,30.0,82.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
3df0b458-b7ba-4a18-a733-c602c0277c2d,fc9719e3-f219-4b94-a527-4d0db63b2966,Presença forte no linkedin: 3 posts por mês,,metrica,0.0,9.0,1.0,11.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
4f2588a4-a897-4e38-9136-3b5a5213fd35,d826b973-a899-4533-9e69-6c6af52995ff,Sustentar um eNPS acima de 50,,metrica,16.0,50.0,25.0,26.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
169dcf03-880a-470a-a6be-a6ceb13bb611,143cf21b-9d91-4a6c-aa9d-a9516f9219ae,Miriane,,metrica,0.0,20.0,21.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
8f073a5f-bd08-49a3-ad5f-e7e7996c5740,143cf21b-9d91-4a6c-aa9d-a9516f9219ae,Pri,,metrica,0.0,65.0,66.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
346c2ae9-ec96-4af2-b3a2-3fb844d7aa00,00a99f3e-c97e-425f-977c-5e2b22718952,Helena,,metrica,0.0,52.0,43.0,82.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
6aaf7bb0-cdd5-467b-88c2-a2b7c9a5ec95,00a99f3e-c97e-425f-977c-5e2b22718952,Miriane,,metrica,0.0,15.0,16.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
76f25042-4641-4752-b994-d06398b70c30,00a99f3e-c97e-425f-977c-5e2b22718952,Pri,,metrica,0.0,49.0,40.0,81.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
8e601d48-1f9b-471d-a12c-0855849596a3,00a99f3e-c97e-425f-977c-5e2b22718952,Sals Totais,,metrica,0.0,126.0,112.0,88.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
92e2c279-c10f-4612-83e9-55a92358014d,51e0e17e-86c6-4b85-852c-3d46222d9638,Receita Potencial SAL,,metrica,0.0,3520000.0,2678212.0,76.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
27b60d10-5568-4025-9d36-4501c052b0e2,51b5170f-821c-47dd-af0f-2293e566004c,Réguas de Pré-Vendas,,metrica,0.0,1.0,1.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
f6c4fe46-27b8-4cd1-b06a-29be81f92f57,51b5170f-821c-47dd-af0f-2293e566004c,Otimização do Funi,,metrica,0.0,1.0,1.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
07e5919b-4c8a-483c-b0cc-2492d7bf682c,51b5170f-821c-47dd-af0f-2293e566004c,Visão do Cliente,,metrica,0.0,1.0,1.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
d2cb934a-62b9-46fd-899a-cb8ffc163dad,d826b973-a899-4533-9e69-6c6af52995ff,Contratar 2 posições-chave,,metrica,0.0,2.0,4.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
1e83e1e5-2813-4a94-8570-9443dc02b502,bb2d057d-ef16-427b-8eb1-84b06713204d,Estruturar processo de lançamento de novidades de produto,,metrica,0.0,1.0,1.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
f0a2ed42-be5f-496e-a665-91c9d9275719,32f2118a-0fa6-4d00-82fd-2b847dfe5b14,Entrevistar 5 clientes,,metrica,0.0,5.0,0.0,0.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
e3dcfe1b-5840-4788-9704-f700865e9edc,db4b5a72-405d-472f-a83b-0c7bc4525d28,Preparar 6 materiais e treinamentos de sales enablement,,metrica,0.0,6.0,7.0,100.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
751e51df-a477-43dd-8f47-df105a6233e6,a1ed3ba2-e2ce-4358-be41-e16745aa39cf,Faturamento da Empresa,,metrica,0.0,1000000.0,607477.0,60.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
0b65bcaf-0358-4d29-8dcf-046b94eb8f43,a1ed3ba2-e2ce-4358-be41-e16745aa39cf,Matheus,,metrica,0.0,360000.0,193400.0,53.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
4996da3e-84cd-4b8e-adbd-824115e00b2f,a1ed3ba2-e2ce-4358-be41-e16745aa39cf,Pedro,,metrica,0.0,320000.0,131124.0,40.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
ecc5ff7e-34c5-4f88-b19a-fdc979ada2db,a1ed3ba2-e2ce-4358-be41-e16745aa39cf,Lucas,,metrica,0.0,320000.0,262268.0,81.0,verde,False,[],False,0,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
