id,title,description,owner_id,cycle_id,team_id,alignment_id,status,health,health_override,progress,is_top_down,requires_manager_approval,created_at,updated_at
f4da0a3f-86d2-48e0-954b-8008b3cf94be,Maximizar faturamento via renovações de clientes atuais,,fc83168a-60a4-45b8-af9b-82b7080c5a3d,10563a0e-c354-4314-8f2c-93d69f00ef7e,,,concluido,verde,False,0.99,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
a61b2eba-9974-4ded-b7e2-5f6ebd5a4a94,"Promover boa experiência na fase de ""ongoing""",,fc83168a-60a4-45b8-af9b-82b7080c5a3d,10563a0e-c354-4314-8f2c-93d69f00ef7e,,f4da0a3f-86d2-48e0-954b-8008b3cf94be,concluido,verde,False,0.52,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
3e54611c-8940-47dd-8845-cc1c58bf2fb1,Conteúdo,,8fdf9dfa-ad98-4fb2-9fdf-9eca6ef4c6a2,10563a0e-c354-4314-8f2c-93d69f00ef7e,,207cfaa4-dd82-42a9-9c09-205555faf9fc,concluido,verde,False,0.7,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
b1c1daf6-8ec7-4041-90e1-3042c6e67714,Product Marketing,,3a125b85-47fb-4719-88d6-8854cb3cf6f1,10563a0e-c354-4314-8f2c-93d69f00ef7e,,207cfaa4-dd82-42a9-9c09-205555faf9fc,concluido,verde,False,0.87,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
d78f24bc-01cb-4f3a-9cfa-8c824e1365a8,Receita - Closers,,49f44e12-368a-44ac-863b-6ee40bf9692d,10563a0e-c354-4314-8f2c-93d69f00ef7e,,,concluido,verde,False,0.51,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
5f8e333c-5b1c-4415-b010-2c67b83def41,Atrair e Recrutar os Melhores Talentos,,41324ef3-9999-4deb-bd49-4c3ebce9960d,10563a0e-c354-4314-8f2c-93d69f00ef7e,,e5736ff3-a3c1-4a4c-8bf2-7fc06a533360,concluido,verde,False,0.78,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
c96ca9be-0b0f-4482-8aa7-d956ee0e308f,Motor de Growth,,49f44e12-368a-44ac-863b-6ee40bf9692d,10563a0e-c354-4314-8f2c-93d69f00ef7e,,207cfaa4-dd82-42a9-9c09-205555faf9fc,concluido,verde,False,0.7,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
c8a78a43-3548-46b7-8f5b-a999b940c9c2,Promover boa experiência de onboarding e ongoing,,6e3f0dd1-0763-4b73-9a6f-7f56c52308f0,10563a0e-c354-4314-8f2c-93d69f00ef7e,,3c3da91d-e0fa-4cac-92fb-c1961d159b8d,concluido,verde,False,0.96,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
1cf1a04f-5cbf-4c56-9427-1d441382274d,Receita Potencial SAL - Pré Vendas,,49f44e12-368a-44ac-863b-6ee40bf9692d,10563a0e-c354-4314-8f2c-93d69f00ef7e,,,concluido,verde,False,0.59,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
4ffd7c8d-609f-4f20-bc0c-3c4ce833cf71,Garantir uma boa gestão dos recursos para melhor eficiência financeira,,a8b71b73-2e6c-49f7-9cfe-feac21007d84,32329a22-4758-4406-aa20-cddd58320a5d,,,concluido,verde,False,0.5,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
397f18e7-9008-4a1c-ba1c-6a545cba2f96,Vamos Raspar o Mercado!,,d572bfb6-99df-45a1-abb5-7834991ce6bd,32329a22-4758-4406-aa20-cddd58320a5d,,21b44da3-33c5-4988-8d16-6d489eca7e30,concluido,verde,False,0.82,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
923c12bc-c34e-4727-9506-83fa8998b476,Concluir o Plano de Carreira,,41324ef3-9999-4deb-bd49-4c3ebce9960d,32329a22-4758-4406-aa20-cddd58320a5d,,97f3ac06-f32c-4888-9bfe-669dc81b8b79,concluido,verde,False,0.4,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
2d160dae-d83f-4f0e-8de6-d9bb4c6380d8,Maximizar faturamento via renovações de clientes atuais,,fc83168a-60a4-45b8-af9b-82b7080c5a3d,32329a22-4758-4406-aa20-cddd58320a5d,,,concluido,verde,False,1.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
b4840db1-de15-445b-8410-4b343927659d,Aumentar integração e potência de grupo,,41324ef3-9999-4deb-bd49-4c3ebce9960d,32329a22-4758-4406-aa20-cddd58320a5d,,97f3ac06-f32c-4888-9bfe-669dc81b8b79,concluido,verde,False,0.5,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
97f3ac06-f32c-4888-9bfe-669dc81b8b79,Formar equipe de alta performance em um ambiente saudável e construtivo de trabalho,,41324ef3-9999-4deb-bd49-4c3ebce9960d,32329a22-4758-4406-aa20-cddd58320a5d,,,concluido,verde,False,0.08,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
9eaa179e-260e-45f7-b6de-b3eaadc60751,Maximizar Receita Potencial,,49f44e12-368a-44ac-863b-6ee40bf9692d,32329a22-4758-4406-aa20-cddd58320a5d,,21b44da3-33c5-4988-8d16-6d489eca7e30,concluido,verde,False,0.81,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
62c24e53-2a1c-470e-b1d7-d1a8f0aecbfa,Atrair e Recrutar os Melhores Talentos,,41324ef3-9999-4deb-bd49-4c3ebce9960d,32329a22-4758-4406-aa20-cddd58320a5d,,97f3ac06-f32c-4888-9bfe-669dc81b8b79,concluido,verde,False,0.85,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
21b44da3-33c5-4988-8d16-6d489eca7e30,Maximizar a aquisição de novos clientes,,d572bfb6-99df-45a1-abb5-7834991ce6bd,32329a22-4758-4406-aa20-cddd58320a5d,,,concluido,verde,False,0.51,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
1f904595-094d-44e0-b156-a287c168b00e,Maximizar e Otimizar Canais de Aquisição,,49f44e12-368a-44ac-863b-6ee40bf9692d,32329a22-4758-4406-aa20-cddd58320a5d,,68564a20-3592-420a-891f-aa4784ad254c,concluido,verde,False,0.72,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
68564a20-3592-420a-891f-aa4784ad254c,Maximizar Receita de  Inbound,,49f44e12-368a-44ac-863b-6ee40bf9692d,32329a22-4758-4406-aa20-cddd58320a5d,,,concluido,verde,False,0.52,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
bde19976-298e-4e30-829c-f91cf2c5884a,Promover boa experiência na implantação do software,,c22d11de-ed9d-42e2-8960-c201de5e958c,32329a22-4758-4406-aa20-cddd58320a5d,,2d160dae-d83f-4f0e-8de6-d9bb4c6380d8,concluido,verde,False,0.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
0c29a8e7-91d5-4d9c-ad50-c7bf21c1e8e4,"Promover boa experiência na fase de ""ongoing""",,c22d11de-ed9d-42e2-8960-c201de5e958c,32329a22-4758-4406-aa20-cddd58320a5d,,,concluido,verde,False,1.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
9b5c5167-5560-4583-8b9f-3a8374915236,Foco Força Fé & Conversão,,d572bfb6-99df-45a1-abb5-7834991ce6bd,32329a22-4758-4406-aa20-cddd58320a5d,,21b44da3-33c5-4988-8d16-6d489eca7e30,concluido,verde,False,0.86,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
6bf2ae1b-c864-4ab9-a945-e1307f7cdbf2,Formar equipe de alta performance em um ambiente saudável e construtivo de trabalho,,41324ef3-9999-4deb-bd49-4c3ebce9960d,3eb53db6-f2c8-405b-bf17-d31c28860f5b,,,concluido,verde,False,0.7,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
0e0322eb-60d7-4a56-b916-9b378cae8fb1,Maximizar faturamento via renovações de clientes atuais,,c22d11de-ed9d-42e2-8960-c201de5e958c,3eb53db6-f2c8-405b-bf17-d31c28860f5b,,,concluido,verde,False,0.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
744a7aaa-809c-4b6a-9343-f044a7aec0dc,Fazer o Basement se tornar as Havaianas dos advogados societários,,3a125b85-47fb-4719-88d6-8854cb3cf6f1,3eb53db6-f2c8-405b-bf17-d31c28860f5b,,18886271-1368-426b-9295-33f52b7f0147,concluido,verde,False,1.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
cd00de59-f045-46f1-b649-ab2f48aa8d28,Atrair e Recrutar os melhores Talentos,,1a678ee9-0148-46e6-b075-cf749847d5a9,3eb53db6-f2c8-405b-bf17-d31c28860f5b,,6bf2ae1b-c864-4ab9-a945-e1307f7cdbf2,concluido,verde,False,0.86,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
4deceeaf-271d-4911-861b-1d60a134b74a,Fortalecer o motor de aquisição de mkt ,,49f44e12-368a-44ac-863b-6ee40bf9692d,3eb53db6-f2c8-405b-bf17-d31c28860f5b,,18886271-1368-426b-9295-33f52b7f0147,concluido,verde,False,0.82,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
13c6e2bc-a1cc-4ed2-b798-c7bb57d57956,"Promover boa experiência na fase de ""ongoing""",,c22d11de-ed9d-42e2-8960-c201de5e958c,3eb53db6-f2c8-405b-bf17-d31c28860f5b,,,concluido,verde,False,1.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
18886271-1368-426b-9295-33f52b7f0147,Maximizar a aquisição de novos clientes,,49f44e12-368a-44ac-863b-6ee40bf9692d,3eb53db6-f2c8-405b-bf17-d31c28860f5b,,,concluido,verde,False,0.52,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
2b574778-65bb-4697-8ffd-c602e4254238,Foco Força Fé & Conversão,,d572bfb6-99df-45a1-abb5-7834991ce6bd,3eb53db6-f2c8-405b-bf17-d31c28860f5b,,18886271-1368-426b-9295-33f52b7f0147,concluido,verde,False,0.74,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
5f7c23fd-023e-409f-add2-2fa3b8d5eb1e,Promover boa experiência na implantação do software,,c22d11de-ed9d-42e2-8960-c201de5e958c,3eb53db6-f2c8-405b-bf17-d31c28860f5b,,,concluido,verde,False,0.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
907f04e5-e53e-4792-9b83-e3a23d41b994,Garantir uma boa gestão dos recursos para melhor eficiência financeira,,a8b71b73-2e6c-49f7-9cfe-feac21007d84,3eb53db6-f2c8-405b-bf17-d31c28860f5b,,,concluido,verde,False,0.95,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
6177426c-b09f-4952-8862-916c41003c34,Escrituração,,cb89f8de-a28c-435f-a3ad-c7487ce83012,3eb53db6-f2c8-405b-bf17-d31c28860f5b,,18886271-1368-426b-9295-33f52b7f0147,concluido,verde,False,0.13,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
ff37ced9-22e0-4125-97a6-f7f0dd52d125,Plataforma,,7c835d94-6052-4687-b022-b4d48f534daa,3eb53db6-f2c8-405b-bf17-d31c28860f5b,,18886271-1368-426b-9295-33f52b7f0147,concluido,verde,False,0.62,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
23246ca7-5e13-443d-bd14-a777dd449260,ILP,,7c835d94-6052-4687-b022-b4d48f534daa,3eb53db6-f2c8-405b-bf17-d31c28860f5b,,18886271-1368-426b-9295-33f52b7f0147,concluido,verde,False,0.25,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
481100af-f203-4ed9-b0e9-d7ae291755df,Vamos Raspar o Mercado!,,d572bfb6-99df-45a1-abb5-7834991ce6bd,3eb53db6-f2c8-405b-bf17-d31c28860f5b,,18886271-1368-426b-9295-33f52b7f0147,concluido,verde,False,0.78,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
28de5ee7-dec3-4c58-bae6-1f35deb57dcd,Aumentar integração e potência de grupo,,41324ef3-9999-4deb-bd49-4c3ebce9960d,3eb53db6-f2c8-405b-bf17-d31c28860f5b,,6bf2ae1b-c864-4ab9-a945-e1307f7cdbf2,concluido,verde,False,0.54,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
50209459-b72b-4426-b33f-926102a783b7,Formar equipe de alta perfomance em um ambiente saudável e construtivo de trabalho,,41324ef3-9999-4deb-bd49-4c3ebce9960d,a60c82a5-1688-44a2-bd74-8bd6ebfff951,,,concluido,verde,False,0.8,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
1f308cbd-884e-4080-b931-0fc08cd83a1f,Aumentar o engajamento e motivação dos colaboradores,,41324ef3-9999-4deb-bd49-4c3ebce9960d,a60c82a5-1688-44a2-bd74-8bd6ebfff951,,50209459-b72b-4426-b33f-926102a783b7,concluido,verde,False,0.75,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
2e2263c5-c8fc-4c2e-b7f9-f4f461b28194,Atrair e Recrutar os melhores Talentos,,1a678ee9-0148-46e6-b075-cf749847d5a9,a60c82a5-1688-44a2-bd74-8bd6ebfff951,,50209459-b72b-4426-b33f-926102a783b7,concluido,verde,False,0.94,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
dc6f95c0-d92c-4bcc-84d1-de109e5905d4,Maximizar a aquisição de novos clientes,,d572bfb6-99df-45a1-abb5-7834991ce6bd,a60c82a5-1688-44a2-bd74-8bd6ebfff951,,,concluido,verde,False,1.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
04ac8c59-c647-4f11-b030-32871b8fb208,Fazer o Basement se tornar as Havaianas dos advogados societários,,3a125b85-47fb-4719-88d6-8854cb3cf6f1,a60c82a5-1688-44a2-bd74-8bd6ebfff951,,dc6f95c0-d92c-4bcc-84d1-de109e5905d4,concluido,verde,False,0.95,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
80e72513-5e93-48da-962a-eb55c072a38f,Maximizar faturamento via renovações de clientes,,c22d11de-ed9d-42e2-8960-c201de5e958c,a60c82a5-1688-44a2-bd74-8bd6ebfff951,,,concluido,verde,False,0.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
6a4a4ab0-f4f5-41a5-b98c-efa8b88e1b0f,Promover boa experiência na implantação do software,,c22d11de-ed9d-42e2-8960-c201de5e958c,a60c82a5-1688-44a2-bd74-8bd6ebfff951,,80e72513-5e93-48da-962a-eb55c072a38f,concluido,verde,False,0.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
1ac63053-afb1-4108-b2a9-bc6a062e4134,"Promover boa experiência na fase de ""ongoing""",,c22d11de-ed9d-42e2-8960-c201de5e958c,a60c82a5-1688-44a2-bd74-8bd6ebfff951,,80e72513-5e93-48da-962a-eb55c072a38f,concluido,verde,False,1.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
f6bb6ff6-0d93-43d1-b38a-fda9a1cd5e3d,Fortalecer o motor de aquisição de mkt,,3a125b85-47fb-4719-88d6-8854cb3cf6f1,a60c82a5-1688-44a2-bd74-8bd6ebfff951,,dc6f95c0-d92c-4bcc-84d1-de109e5905d4,concluido,verde,False,0.67,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
cab23068-0118-4538-8cc3-8cc9ec1a2d16,Garantir uma boa gestão dos recursos para melhor eficiência financeira,,a8b71b73-2e6c-49f7-9cfe-feac21007d84,a60c82a5-1688-44a2-bd74-8bd6ebfff951,,80e72513-5e93-48da-962a-eb55c072a38f,concluido,verde,False,1.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
b69f0d86-aea1-4d3b-a8ad-2aa672a18057,É o cometa Haaland (90d),,d572bfb6-99df-45a1-abb5-7834991ce6bd,a60c82a5-1688-44a2-bd74-8bd6ebfff951,,dc6f95c0-d92c-4bcc-84d1-de109e5905d4,concluido,verde,False,0.85,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
eef8e24c-6266-4a0d-b83b-26e6c4f0a784,This is Sparta!,,d572bfb6-99df-45a1-abb5-7834991ce6bd,a60c82a5-1688-44a2-bd74-8bd6ebfff951,,dc6f95c0-d92c-4bcc-84d1-de109e5905d4,concluido,verde,False,0.76,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
a9db291a-8a3e-47e8-98db-9db6d97f781a,Fortalecer o apoio das Lideranças aos times,,41324ef3-9999-4deb-bd49-4c3ebce9960d,02b3b9ba-6660-489c-9e96-c1d9dda157f2,,93700fe6-7f3b-4038-b996-c4ba7a25f695,concluido,verde,False,0.71,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
435d1e38-5cd5-4b9d-9099-cf69489edf4d,Ter um produto atrativo para a ICP de holdings,,c22d11de-ed9d-42e2-8960-c201de5e958c,02b3b9ba-6660-489c-9e96-c1d9dda157f2,,62f150d2-6eff-46c1-b986-2755046a7b2c,concluido,verde,False,0.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
39af5e5d-1d75-4d39-ac55-66722453a61a,Ter um produto mais robusto para atender empresas maiores,,7c835d94-6052-4687-b022-b4d48f534daa,02b3b9ba-6660-489c-9e96-c1d9dda157f2,,62f150d2-6eff-46c1-b986-2755046a7b2c,concluido,verde,False,1.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
581695e7-bd1b-4cec-a8e1-51c6c2122672,Ter um produto mais self-service para o administrador,,7c835d94-6052-4687-b022-b4d48f534daa,02b3b9ba-6660-489c-9e96-c1d9dda157f2,,62f150d2-6eff-46c1-b986-2755046a7b2c,concluido,verde,False,1.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
8b11191a-19d9-46a3-8fa1-b696262e3dd8,Atrair e Recrutar os melhores Talentos,,1a678ee9-0148-46e6-b075-cf749847d5a9,02b3b9ba-6660-489c-9e96-c1d9dda157f2,,93700fe6-7f3b-4038-b996-c4ba7a25f695,concluido,verde,False,0.74,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
3e42192e-6035-46f9-b383-0a878a8da886,Tracionar motor de aquisição de mkt para ILPs,,3a125b85-47fb-4719-88d6-8854cb3cf6f1,02b3b9ba-6660-489c-9e96-c1d9dda157f2,,62f150d2-6eff-46c1-b986-2755046a7b2c,concluido,verde,False,0.39,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
09b2f264-2202-4b3f-bf0b-0033745e4a0d,Facilitar o trabalho do comercial,,ccb2407a-4918-4b21-a974-d328053132c4,02b3b9ba-6660-489c-9e96-c1d9dda157f2,,62f150d2-6eff-46c1-b986-2755046a7b2c,concluido,verde,False,0.2,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
19b90b15-f531-4da2-b07b-d96968e69194,Incentivar a adoção do produto,,4a225738-f336-44a2-b92d-4baa2b0c23d7,02b3b9ba-6660-489c-9e96-c1d9dda157f2,,5ba2efaf-b4a7-4bf9-9613-434fe2a00b08,concluido,verde,False,0.5,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
3d01a9d5-57d0-468a-96d2-d5ebcb311dc1,Aumentar alcance dos nossos conteúdos ,,ccb2407a-4918-4b21-a974-d328053132c4,02b3b9ba-6660-489c-9e96-c1d9dda157f2,,62f150d2-6eff-46c1-b986-2755046a7b2c,concluido,verde,False,0.78,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
93700fe6-7f3b-4038-b996-c4ba7a25f695,Formar equipe de alta perfomance em um ambiente saudável e construtivo de trabalho,,41324ef3-9999-4deb-bd49-4c3ebce9960d,02b3b9ba-6660-489c-9e96-c1d9dda157f2,,,concluido,verde,False,0.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
62f150d2-6eff-46c1-b986-2755046a7b2c,Maximizar a aquisição de novos clientes,,461bb6f0-a909-4a6a-87ea-71c5095e1ff2,02b3b9ba-6660-489c-9e96-c1d9dda157f2,,,concluido,verde,False,0.9,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
a9ead758-1024-4c4c-8797-e5f330b7ea14,Construir máquina de aquisição de mkt para S/As,,3a125b85-47fb-4719-88d6-8854cb3cf6f1,02b3b9ba-6660-489c-9e96-c1d9dda157f2,,62f150d2-6eff-46c1-b986-2755046a7b2c,concluido,verde,False,0.61,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
180d95ad-9ff4-41b8-be5e-1044f75ab390,"Promover melhor experiência possível na implementação do software, para encaminhar o sucesso do cliente na plataforma",,6e3f0dd1-0763-4b73-9a6f-7f56c52308f0,02b3b9ba-6660-489c-9e96-c1d9dda157f2,,d1d9b1e6-300d-49a2-bae3-305ba40db362,concluido,verde,False,0.83,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
d1d9b1e6-300d-49a2-bae3-305ba40db362,Garantir experiência 6 estrelas para clientes de Livros e ILPs,,5aa14636-6a13-42af-aeec-0dcf06dbe24c,02b3b9ba-6660-489c-9e96-c1d9dda157f2,,5ba2efaf-b4a7-4bf9-9613-434fe2a00b08,concluido,verde,False,0.41,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
75634739-170b-4ae2-922d-e7faccc9fb01,Converter igual CR7 (90d),,d572bfb6-99df-45a1-abb5-7834991ce6bd,02b3b9ba-6660-489c-9e96-c1d9dda157f2,,62f150d2-6eff-46c1-b986-2755046a7b2c,concluido,verde,False,0.72,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
5ba2efaf-b4a7-4bf9-9613-434fe2a00b08,Maximizar faturamento via renovações de clientes atuais,,c22d11de-ed9d-42e2-8960-c201de5e958c,02b3b9ba-6660-489c-9e96-c1d9dda157f2,,,concluido,verde,False,0.31,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
e39e60c5-0466-487f-b72e-af4c2e0b24e3,This is Sparta!,,d572bfb6-99df-45a1-abb5-7834991ce6bd,02b3b9ba-6660-489c-9e96-c1d9dda157f2,,62f150d2-6eff-46c1-b986-2755046a7b2c,concluido,verde,False,0.63,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
093da279-1dfe-4816-a4d4-26e56ce4bc54,"Promover melhor experiência possível na implementação do software, para encaminhar o sucesso do cliente na plataforma",,cb89f8de-a28c-435f-a3ad-c7487ce83012,0fbcd29c-dcaf-412f-a936-e8b33a75e606,,,concluido,verde,False,0.52,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
10224037-8291-4327-b0fa-5b17de9e9630,Experiência one-stop-shop (Whole product),,7c835d94-6052-4687-b022-b4d48f534daa,0fbcd29c-dcaf-412f-a936-e8b33a75e606,,5fade829-6ba6-4055-af6f-b6c39fa2bc8c,concluido,verde,False,0.0,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
516e442e-d0cf-460b-840d-7bb7e4377eef,Garantir experiência 6 estrelas para clientes de Livros e ILPs,,5aa14636-6a13-42af-aeec-0dcf06dbe24c,0fbcd29c-dcaf-412f-a936-e8b33a75e606,,,concluido,verde,False,0.7,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
b9494a24-641f-485f-95f6-630d3b3ab1d2,Expandir o perfil de mercado,,7c835d94-6052-4687-b022-b4d48f534daa,0fbcd29c-dcaf-412f-a936-e8b33a75e606,,5fade829-6ba6-4055-af6f-b6c39fa2bc8c,concluido,verde,False,0.66,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
8e1c7768-4835-427d-9740-617be78ee496,Potencializar motor de aquisição de ILPs,,461bb6f0-a909-4a6a-87ea-71c5095e1ff2,0fbcd29c-dcaf-412f-a936-e8b33a75e606,,,concluido,verde,False,0.38,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
b7bee9b6-ab02-49b0-a740-8da09b89095e,Unir e integrar o time,,41324ef3-9999-4deb-bd49-4c3ebce9960d,0fbcd29c-dcaf-412f-a936-e8b33a75e606,,,concluido,verde,False,0.83,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
7d00704a-b1e1-492e-99ca-263d11f20bc2,Atrair e Recrutar os melhores Talentos,,1a678ee9-0148-46e6-b075-cf749847d5a9,0fbcd29c-dcaf-412f-a936-e8b33a75e606,,,concluido,verde,False,0.76,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
746e311e-99f4-40e9-ba4e-703c1883f4bd,Construir uma cultura de alta performance,,461bb6f0-a909-4a6a-87ea-71c5095e1ff2,0fbcd29c-dcaf-412f-a936-e8b33a75e606,,,concluido,verde,False,0.52,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
aa1644b8-ae25-470c-afcd-c27c1efc5878,Go-to-Market: Livros Societários,,461bb6f0-a909-4a6a-87ea-71c5095e1ff2,0fbcd29c-dcaf-412f-a936-e8b33a75e606,,,concluido,verde,False,0.72,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
c2d3135e-2443-49b3-8350-82a47d16b8b7,Tornar a rede de parceiros um motor de aquisição relevante,,461bb6f0-a909-4a6a-87ea-71c5095e1ff2,0fbcd29c-dcaf-412f-a936-e8b33a75e606,,,concluido,verde,False,0.39,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
19916a9b-f87e-43e1-892c-0f0ea5be3a02,Direcionar esforços comerciais para grandes empresas,,461bb6f0-a909-4a6a-87ea-71c5095e1ff2,0fbcd29c-dcaf-412f-a936-e8b33a75e606,,,concluido,verde,False,0.65,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
66d14c50-f2d2-4bb6-938a-332d2b82bfe7,Maximizar faturamento via renovações de clientes atuais,,9b355bae-488d-4f74-9bb1-011e97e618dc,0fbcd29c-dcaf-412f-a936-e8b33a75e606,,,concluido,verde,False,0.92,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
3ce1e41a-4695-4b80-ba59-ee0286b02615,Formar equipe de alta perfomance em um ambiente saudável e construtivo de trabalho,,41324ef3-9999-4deb-bd49-4c3ebce9960d,0fbcd29c-dcaf-412f-a936-e8b33a75e606,,,concluido,verde,False,0.33,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
5fade829-6ba6-4055-af6f-b6c39fa2bc8c,Maximizar a aquisição de novos clientes,,461bb6f0-a909-4a6a-87ea-71c5095e1ff2,0fbcd29c-dcaf-412f-a936-e8b33a75e606,,,concluido,verde,False,0.17,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
62a08671-cce5-4ee0-8997-4038c81ffba9,Facilitar máximo engajamento dos clientes com a plataforma,,5aa14636-6a13-42af-aeec-0dcf06dbe24c,0fbcd29c-dcaf-412f-a936-e8b33a75e606,,,concluido,verde,False,0.26,False,False,2026-03-31T15:00:05+00:00,2026-03-31T15:00:05+00:00
